date,hs300_benchmark,base_regime_mix,remove_159949,remove_159954,remove_159941,remove_513650,remove_513880,remove_511580,remove_518880,remove_512890,remove_511580_cap28_hi18_hm30,remove_511580_cap28_hi20_hm30,remove_511580_cap29_hi18_hm30,remove_511580_cap29_hi20_hm30,remove_511580_cap30_hi18_hm30
2012-12-25,0.9393241167434717,1.019337576875731,1.019337576875731,1.019337576875731,1.019337576875731,1.019337576875731,1.019337576875731,1.019337576875731,1.019337576875731,1.019337576875731,1.019337576875731,1.019337576875731,1.019337576875731,1.019337576875731,1.019337576875731
2012-12-26,0.9420122887864824,1.022254732655833,1.022254732655833,1.022254732655833,1.022254732655833,1.022254732655833,1.022254732655833,1.022254732655833,1.022254732655833,1.022254732655833,1.022254732655833,1.022254732655833,1.022254732655833,1.022254732655833,1.022254732655833
2012-12-27,0.9400921658986177,1.0201710499557601,1.0201710499557601,1.0201710499557601,1.0201710499557601,1.0201710499557601,1.0201710499557601,1.0201710499557601,1.0201710499557601,1.0201710499557601,1.0201710499557601,1.0201710499557601,1.0201710499557601,1.0201710499557601,1.0201710499557601
2012-12-28,0.9539170506912443,1.035173565396286,1.035173565396286,1.035173565396286,1.035173565396286,1.035173565396286,1.035173565396286,1.035173565396286,1.035173565396286,1.035173565396286,1.035173565396286,1.035173565396286,1.035173565396286,1.035173565396286,1.035173565396286
2012-12-31,0.969278033794163,1.0518430269968704,1.0518430269968704,1.0518430269968704,1.0518430269968704,1.0518430269968704,1.0518430269968704,1.0518430269968704,1.0518430269968704,1.0518430269968704,1.0518430269968704,1.0518430269968704,1.0518430269968704,1.0518430269968704,1.0518430269968704
2013-01-04,0.9715821812596007,1.0543434462369579,1.0543434462369579,1.0543434462369579,1.0543434462369579,1.0543434462369579,1.0543434462369579,1.0543434462369579,1.0543434462369579,1.0543434462369579,1.0543434462369579,1.0543434462369579,1.0543434462369579,1.0543434462369579,1.0543434462369579
2013-01-07,0.9731182795698926,1.0560103923970163,1.0560103923970163,1.0560103923970163,1.0560103923970163,1.0560103923970163,1.0560103923970163,1.0560103923970163,1.0560103923970163,1.0560103923970163,1.0560103923970163,1.0560103923970163,1.0560103923970163,1.0560103923970163,1.0560103923970163
2013-01-08,0.9688940092165901,1.0514262904568559,1.0514262904568559,1.0514262904568559,1.0514262904568559,1.0514262904568559,1.0514262904568559,1.0514262904568559,1.0514262904568559,1.0514262904568559,1.0514262904568559,1.0514262904568559,1.0514262904568559,1.0514262904568559,1.0514262904568559
2013-01-09,0.9681259600614442,1.0505928173768266,1.0505928173768266,1.0505928173768266,1.0505928173768266,1.0505928173768266,1.0505928173768266,1.0505928173768266,1.0505928173768266,1.0505928173768266,1.0505928173768266,1.0505928173768266,1.0505928173768266,1.0505928173768266,1.0505928173768266
2013-01-10,0.9704301075268821,1.0530932366169143,1.0530932366169143,1.0530932366169143,1.0530932366169143,1.0530932366169143,1.0530932366169143,1.0530932366169143,1.0530932366169143,1.0530932366169143,1.0530932366169143,1.0530932366169143,1.0530932366169143,1.0530932366169143,1.0530932366169143
2013-01-11,0.9558371735791096,1.0372572480963593,1.0372572480963593,1.0372572480963593,1.0372572480963593,1.0372572480963593,1.0372572480963593,1.0372572480963593,1.0372572480963593,1.0372572480963593,1.0372572480963593,1.0372572480963593,1.0372572480963593,1.0372572480963593,1.0372572480963593
2013-01-14,0.9896313364055304,1.0739300636176448,1.0739300636176448,1.0739300636176448,1.0739300636176448,1.0739300636176448,1.0739300636176448,1.0739300636176448,1.0739300636176448,1.0739300636176448,1.0739300636176448,1.0739300636176448,1.0739300636176448,1.0739300636176448,1.0739300636176448
2013-01-15,0.9953917050691249,1.080181111717864,1.080181111717864,1.080181111717864,1.080181111717864,1.080181111717864,1.080181111717864,1.080181111717864,1.080181111717864,1.080181111717864,1.080181111717864,1.080181111717864,1.080181111717864,1.080181111717864,1.080181111717864
2013-01-16,0.9880952380952385,1.0722631174575863,1.0722631174575863,1.0722631174575863,1.0722631174575863,1.0722631174575863,1.0722631174575863,1.0722631174575863,1.0722631174575863,1.0722631174575863,1.0722631174575863,1.0722631174575863,1.0722631174575863,1.0722631174575863,1.0722631174575863
2013-01-17,0.981950844854071,1.0655953328173526,1.0655953328173526,1.0655953328173526,1.0655953328173526,1.0655953328173526,1.0655953328173526,1.0655953328173526,1.0655953328173526,1.0655953328173526,1.0655953328173526,1.0655953328173526,1.0655953328173526,1.0655953328173526,1.0655953328173526
2013-01-18,0.996543778801844,1.081431321337908,1.081431321337908,1.081431321337908,1.081431321337908,1.081431321337908,1.081431321337908,1.081431321337908,1.081431321337908,1.081431321337908,1.081431321337908,1.081431321337908,1.081431321337908,1.081431321337908,1.081431321337908
2013-01-21,1.0000000000000004,1.0851819501980393,1.0851819501980393,1.0851819501980393,1.0851819501980393,1.0851819501980393,1.0851819501980393,1.0851819501980393,1.0851819501980393,1.0851819501980393,1.0851819501980393,1.0851819501980393,1.0851819501980393,1.0851819501980393,1.0851819501980393
2013-01-22,0.9984639016897086,1.0835150040379808,1.0835150040379808,1.0835150040379808,1.0835150040379808,1.0835150040379808,1.0835150040379808,1.0835150040379808,1.0835150040379808,1.0835150040379808,1.0835150040379808,1.0835150040379808,1.0835150040379808,1.0835150040379808,1.0835150040379808
2013-01-23,1.0003840245775735,1.0855986867380538,1.0855986867380538,1.0855986867380538,1.0855986867380538,1.0855986867380538,1.0855986867380538,1.0855986867380538,1.0855986867380538,1.0855986867380538,1.0855986867380538,1.0855986867380538,1.0855986867380538,1.0855986867380538,1.0855986867380538
2013-01-24,0.9938556067588331,1.0785141655578054,1.0785141655578054,1.0785141655578054,1.0785141655578054,1.0785141655578054,1.0785141655578054,1.0785141655578054,1.0785141655578054,1.0785141655578054,1.0785141655578054,1.0785141655578054,1.0785141655578054,1.0785141655578054,1.0785141655578054
2013-01-25,0.9892473118279576,1.07351332707763,1.07351332707763,1.07351332707763,1.07351332707763,1.07351332707763,1.07351332707763,1.07351332707763,1.07351332707763,1.07351332707763,1.07351332707763,1.07351332707763,1.07351332707763,1.07351332707763,1.07351332707763
2013-01-28,1.0161290322580652,1.1026848848786526,1.1026848848786526,1.1026848848786526,1.1026848848786526,1.1026848848786526,1.1026848848786526,1.1026848848786526,1.1026848848786526,1.1026848848786526,1.1026848848786526,1.1026848848786526,1.1026848848786526,1.1026848848786526,1.1026848848786526
2013-01-29,1.0238095238095244,1.1110196156789447,1.1110196156789447,1.1110196156789447,1.1110196156789447,1.1110196156789447,1.1110196156789447,1.1110196156789447,1.1110196156789447,1.1110196156789447,1.1110196156789447,1.1110196156789447,1.1110196156789447,1.1110196156789447,1.1110196156789447
2013-01-30,1.029569892473119,1.1172706637791638,1.1172706637791638,1.1172706637791638,1.1172706637791638,1.1172706637791638,1.1172706637791638,1.1172706637791638,1.1172706637791638,1.1172706637791638,1.1172706637791638,1.1172706637791638,1.1172706637791638,1.1172706637791638,1.1172706637791638
2013-01-31,1.03225806451613,1.1201878195592663,1.1201878195592663,1.1201878195592663,1.1201878195592663,1.1201878195592663,1.1201878195592663,1.1201878195592663,1.1201878195592663,1.1201878195592663,1.1201878195592663,1.1201878195592663,1.1201878195592663,1.1201878195592663,1.1201878195592663
2013-02-01,1.052227342549924,1.141858119640026,1.141858119640026,1.141858119640026,1.141858119640026,1.141858119640026,1.141858119640026,1.141858119640026,1.141858119640026,1.141858119640026,1.141858119640026,1.141858119640026,1.141858119640026,1.141858119640026,1.141858119640026
2013-02-04,1.0541474654377887,1.143941802340099,1.143941802340099,1.143941802340099,1.143941802340099,1.143941802340099,1.143941802340099,1.143941802340099,1.143941802340099,1.143941802340099,1.143941802340099,1.143941802340099,1.143941802340099,1.143941802340099,1.143941802340099
2013-02-05,1.061827956989248,1.152276533140391,1.152276533140391,1.152276533140391,1.152276533140391,1.152276533140391,1.152276533140391,1.152276533140391,1.152276533140391,1.152276533140391,1.152276533140391,1.152276533140391,1.152276533140391,1.152276533140391,1.152276533140391
2013-02-06,1.0649001536098317,1.155610425460508,1.155610425460508,1.155610425460508,1.155610425460508,1.155610425460508,1.155610425460508,1.155610425460508,1.155610425460508,1.155610425460508,1.155610425460508,1.155610425460508,1.155610425460508,1.155610425460508,1.155610425460508
2013-02-07,1.059907834101383,1.150192850440318,1.150192850440318,1.150192850440318,1.150192850440318,1.150192850440318,1.150192850440318,1.150192850440318,1.150192850440318,1.150192850440318,1.150192850440318,1.150192850440318,1.150192850440318,1.150192850440318,1.150192850440318
2013-02-08,1.0633640552995398,1.1539434793004495,1.1539434793004495,1.1539434793004495,1.1539434793004495,1.1539434793004495,1.1539434793004495,1.1539434793004495,1.1539434793004495,1.1539434793004495,1.1539434793004495,1.1539434793004495,1.1539434793004495,1.1539434793004495,1.1539434793004495
2013-02-18,1.0476190476190483,1.1368572811598505,1.1368572811598505,1.1368572811598505,1.1368572811598505,1.1368572811598505,1.1368572811598505,1.1368572811598505,1.1368572811598505,1.1368572811598505,1.1368572811598505,1.1368572811598505,1.1368572811598505,1.1368572811598505,1.1368572811598505
2013-02-19,1.030721966205838,1.1185208733992078,1.1185208733992078,1.1185208733992078,1.1185208733992078,1.1185208733992078,1.1185208733992078,1.1185208733992078,1.1185208733992078,1.1185208733992078,1.1185208733992078,1.1185208733992078,1.1185208733992078,1.1185208733992078,1.1185208733992078
2013-02-20,1.0353302611367137,1.1235217118793832,1.1235217118793832,1.1235217118793832,1.1235217118793832,1.1235217118793832,1.1235217118793832,1.1235217118793832,1.1235217118793832,1.1235217118793832,1.1235217118793832,1.1235217118793832,1.1235217118793832,1.1235217118793832,1.1235217118793832
2013-02-21,0.998463901689709,1.0835150040379808,1.0835150040379808,1.0835150040379808,1.0835150040379808,1.0835150040379808,1.0835150040379808,1.0835150040379808,1.0835150040379808,1.0835150040379808,1.0835150040379808,1.0835150040379808,1.0835150040379808,1.0835150040379808,1.0835150040379808
2013-02-22,0.9953917050691252,1.0821917848432403,1.0821917848432403,1.0821917848432403,1.0821917848432403,1.0821917848432403,1.0821917848432403,1.0821917848432403,1.0821917848432403,1.0821917848432403,1.0821917848432403,1.0821917848432403,1.0821917848432403,1.0821917848432403,1.0821917848432403
2013-02-25,0.996927803379417,1.0826593985774318,1.0826593985774318,1.0826593985774318,1.0826593985774318,1.0826593985774318,1.0826593985774318,1.0826593985774318,1.0826593985774318,1.0826593985774318,1.0826593985774318,1.0826593985774318,1.0826593985774318,1.0826593985774318,1.0826593985774318
2013-02-26,0.9823348694316442,1.078221996419934,1.078221996419934,1.078221996419934,1.078221996419934,1.078221996419934,1.078221996419934,1.078221996419934,1.078221996419934,1.078221996419934,1.078221996419934,1.078221996419934,1.078221996419934,1.078221996419934,1.078221996419934
2013-02-27,0.9915514592933954,1.0780710453404352,1.0780710453404352,1.0780710453404352,1.0780710453404352,1.0780710453404352,1.0780710453404352,1.0780710453404352,1.0780710453404352,1.0780710453404352,1.0780710453404352,1.0780710453404352,1.0780710453404352,1.0780710453404352,1.0780710453404352
2013-02-28,1.0249615975422437,1.0880898032372326,1.0880898032372326,1.0880898032372326,1.0880898032372326,1.0880898032372326,1.0880898032372326,1.0880898032372326,1.0880898032372326,1.0880898032372326,1.0880898032372326,1.0880898032372326,1.0880898032372326,1.0880898032372326,1.0880898032372326
2013-03-01,1.0238095238095248,1.0877473545917775,1.0877473545917775,1.0877473545917775,1.0877473545917775,1.0877473545917775,1.0877473545917775,1.0877473545917775,1.0877473545917775,1.0877473545917775,1.0877473545917775,1.0877473545917775,1.0877473545917775,1.0877473545917775,1.0877473545917775
2013-03-04,0.9754224270353312,1.0733528584664969,1.0733528584664969,1.0733528584664969,1.0733528584664969,1.0733528584664969,1.0733528584664969,1.0733528584664969,1.0733528584664969,1.0733528584664969,1.0733528584664969,1.0733528584664969,1.0733528584664969,1.0733528584664969,1.0733528584664969
2013-03-05,1.0034562211981577,1.0819903909180932,1.0819903909180932,1.0819903909180932,1.0819903909180932,1.0819903909180932,1.0819903909180932,1.0819903909180932,1.0819903909180932,1.0819903909180932,1.0819903909180932,1.0819903909180932,1.0819903909180932,1.0819903909180932,1.0819903909180932
2013-03-06,1.0142089093702007,1.085236776170599,1.085236776170599,1.085236776170599,1.085236776170599,1.085236776170599,1.085236776170599,1.085236776170599,1.085236776170599,1.085236776170599,1.085236776170599,1.085236776170599,1.085236776170599,1.085236776170599,1.085236776170599
2013-03-07,1.0019201228878658,1.0815549429579945,1.0815549429579945,1.0815549429579945,1.0815549429579945,1.0815549429579945,1.0815549429579945,1.0815549429579945,1.0815549429579945,1.0815549429579945,1.0815549429579945,1.0815549429579945,1.0815549429579945,1.0815549429579945,1.0815549429579945
2013-03-08,1.000384024577574,1.081090649536717,1.081090649536717,1.081090649536717,1.081090649536717,1.081090649536717,1.081090649536717,1.081090649536717,1.081090649536717,1.081090649536717,1.081090649536717,1.081090649536717,1.081090649536717,1.081090649536717,1.081090649536717
2013-03-11,0.9934715821812606,1.0789990192589185,1.0789990192589185,1.0789990192589185,1.0789990192589185,1.0789990192589185,1.0789990192589185,1.0789990192589185,1.0789990192589185,1.0789990192589185,1.0789990192589185,1.0789990192589185,1.0789990192589185,1.0789990192589185,1.0789990192589185
2013-03-12,0.9792626728110608,1.0746780181613065,1.0746780181613065,1.0746780181613065,1.0746780181613065,1.0746780181613065,1.0746780181613065,1.0746780181613065,1.0746780181613065,1.0746780181613065,1.0746780181613065,1.0746780181613065,1.0746780181613065,1.0746780181613065,1.0746780181613065
2013-03-13,0.9685099846390176,1.0713739100584105,1.0713739100584105,1.0713739100584105,1.0713739100584105,1.0713739100584105,1.0713739100584105,1.0713739100584105,1.0713739100584105,1.0713739100584105,1.0713739100584105,1.0713739100584105,1.0713739100584105,1.0713739100584105,1.0713739100584105
2013-03-14,0.9704301075268826,1.0712239177110023,1.0712239177110023,1.0712239177110023,1.0712239177110023,1.0712239177110023,1.0712239177110023,1.0712239177110023,1.0712239177110023,1.0712239177110023,1.0712239177110023,1.0712239177110023,1.0712239177110023,1.0712239177110023,1.0712239177110023
2013-03-15,0.9711981566820285,1.0712239177110023,1.0712239177110023,1.0712239177110023,1.0712239177110023,1.0712239177110023,1.0712239177110023,1.0712239177110023,1.0712239177110023,1.0712239177110023,1.0712239177110023,1.0712239177110023,1.0712239177110023,1.0712239177110023,1.0712239177110023
2013-03-18,0.9608294930875583,1.0712239177110023,1.0712239177110023,1.0712239177110023,1.0712239177110023,1.0712239177110023,1.0712239177110023,1.0712239177110023,1.0712239177110023,1.0712239177110023,1.0712239177110023,1.0712239177110023,1.0712239177110023,1.0712239177110023,1.0712239177110023
2013-03-19,0.9692780337941638,1.0712239177110023,1.0712239177110023,1.0712239177110023,1.0712239177110023,1.0712239177110023,1.0712239177110023,1.0712239177110023,1.0712239177110023,1.0712239177110023,1.0712239177110023,1.0712239177110023,1.0712239177110023,1.0712239177110023,1.0712239177110023
2013-03-20,0.9988479262672821,1.0712239177110023,1.0712239177110023,1.0712239177110023,1.0712239177110023,1.0712239177110023,1.0712239177110023,1.0712239177110023,1.0712239177110023,1.0712239177110023,1.0712239177110023,1.0712239177110023,1.0712239177110023,1.0712239177110023,1.0712239177110023
2013-03-21,1.001536098310293,1.0718810609088012,1.0718810609088012,1.0718810609088012,1.0718810609088012,1.0718810609088012,1.0718810609088012,1.0718810609088012,1.0718810609088012,1.0718810609088012,1.0718810609088012,1.0718810609088012,1.0718810609088012,1.0718810609088012,1.0718810609088012
2013-03-22,1.0042242703533037,1.0726866156938402,1.0726866156938402,1.0726866156938402,1.0726866156938402,1.0726866156938402,1.0726866156938402,1.0726866156938402,1.0726866156938402,1.0726866156938402,1.0726866156938402,1.0726866156938402,1.0726866156938402,1.0726866156938402,1.0726866156938402
2013-03-25,1.0026881720430119,1.0722271858622618,1.0722271858622618,1.0722271858622618,1.0722271858622618,1.0722271858622618,1.0722271858622618,1.0722271858622618,1.0722271858622618,1.0722271858622618,1.0722271858622618,1.0722271858622618,1.0722271858622618,1.0722271858622618,1.0722271858622618
2013-03-26,0.9861751152073743,1.0672828674716905,1.0672828674716905,1.0672828674716905,1.0672828674716905,1.0672828674716905,1.0672828674716905,1.0672828674716905,1.0672828674716905,1.0672828674716905,1.0672828674716905,1.0672828674716905,1.0672828674716905,1.0672828674716905,1.0672828674716905
2013-03-27,0.988479262672812,1.0679810899083542,1.0679810899083542,1.0679810899083542,1.0679810899083542,1.0679810899083542,1.0679810899083542,1.0679810899083542,1.0679810899083542,1.0679810899083542,1.0679810899083542,1.0679810899083542,1.0679810899083542,1.0679810899083542,1.0679810899083542
2013-03-28,0.957757296466975,1.0586870819775278,1.0586870819775278,1.0586870819775278,1.0586870819775278,1.0586870819775278,1.0586870819775278,1.0586870819775278,1.0586870819775278,1.0586870819775278,1.0586870819775278,1.0586870819775278,1.0586870819775278,1.0586870819775278,1.0586870819775278
2013-03-29,0.9550691244239641,1.0578550744872808,1.0578550744872808,1.0578550744872808,1.0578550744872808,1.0578550744872808,1.0578550744872808,1.0578550744872808,1.0578550744872808,1.0578550744872808,1.0578550744872808,1.0578550744872808,1.0578550744872808,1.0578550744872808,1.0578550744872808
2013-04-01,0.9535330261136722,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526
2013-04-02,0.955069124423964,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526
2013-04-03,0.9531490015360993,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526
2013-04-08,0.9485407066052237,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526
2013-04-09,0.954301075268818,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526
2013-04-10,0.954301075268818,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526
2013-04-11,0.9500768049155155,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526
2013-04-12,0.9470046082949319,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526
2013-04-15,0.9374039938556077,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526
2013-04-16,0.9431643625192023,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526
2013-04-17,0.9454685099846403,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526
2013-04-18,0.9473886328725051,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526
2013-04-19,0.9742703533026127,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526
2013-04-22,0.9711981566820289,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526
2013-04-23,0.9416282642089107,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526
2013-04-24,0.9577572964669752,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526
2013-04-25,0.947772657450078,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526,1.0577069747768526
