date,hs300_benchmark_nav,baseline_nav,vg60_nav,vg50_nav,top2_gap05_cap70_nav,vg50_top2_gap05_cap70_nav,leader_margin05_nav,combo_vg60_top2_leader_nav
2024-07-23,1.5998363087427994,8.60800347637632,8.62510201966192,8.629084409015565,8.678247258894537,8.69950021800328,7.167630328593719,7.412189979490946
2024-07-24,1.5897830671568693,8.698647636083065,8.715926230769966,8.719950555554698,8.769631100997838,8.791107858415328,7.243107043955997,7.4902419614774285
2024-07-25,1.5806437566242049,8.522923811925047,8.539853356867496,8.543796385136906,8.592473319927361,8.613516219335905,7.096787004129329,7.338929479767071
2024-07-26,1.587498239523703,8.552362857943335,8.569350879256525,8.573307527146765,8.62215259702266,8.643268180746789,7.121300028510027,7.3642788888956074
2024-07-29,1.578358928991039,8.599680603848967,8.616762614962319,8.620741153839017,8.66985646933516,8.691088879466436,7.160700118387392,7.405023310411741
2024-07-30,1.5678487218784758,8.608620312663067,8.625720081203973,8.629702755929513,8.678869128742674,8.700123610805774,7.1681439499565345,7.412721125622118
2024-07-31,1.6030350674292313,8.662244643865417,8.679450929318257,8.683458412696147,8.732931049900582,8.754317929182317,7.212795347197643,7.458896029185504
2024-08-01,1.5916109292634015,8.718335705576981,8.735653407742099,8.739686840975564,8.789479830797656,8.81100519759792,7.25950071809929,7.5071949880205535
2024-08-02,1.575160170304607,8.749279433583089,8.766658600950235,8.770706349927567,8.82067606851828,8.842277834658738,7.285266646742909,7.533840050523655
2024-08-05,1.5573385147659125,8.528362114551653,8.545302461889003,8.549248006123763,8.597956000666501,8.619012327116945,7.101315318151217,7.343612299929143
2024-08-06,1.5573385147659125,8.466378118564416,8.483195343735133,8.487112211819099,8.53546619745629,8.556369486871406,7.049703074877289,7.290239046165215
2024-08-07,1.55413975607948,8.506111449325466,8.523007598961973,8.526942849193883,8.575523763616683,8.596525153695469,7.08278784620673,7.324452670372861
2024-08-08,1.555967618186013,8.497092777909323,8.513971013270584,8.517902091122554,8.566431497249598,8.587410620439742,7.075278264810374,7.31668686195021
2024-08-09,1.5504840318664148,8.492844231520369,8.50971402776395,8.513643140076994,8.562148281500974,8.583116915129523,7.071740625677969,7.313028518519235
2024-08-12,1.548656169759882,8.557374738097897,8.574372714779948,8.578331681356303,8.627205375559821,8.648333333498742,7.125473273130304,7.368594524682928
2024-08-13,1.5509409973930481,8.615609585497129,8.632723237209019,8.636709145437631,8.685915436051951,8.707187174466087,7.173963711075094,7.418739457074554
2024-08-14,1.539973824753852,8.5872791191948,8.60433649656785,8.608309298046715,8.657353785001726,8.678555576157649,7.150373768291142,7.394344625100249
2024-08-15,1.5573385147659131,8.566818226865339,8.583834961660337,8.587798297153274,8.636725925909895,8.657877199601554,7.13333658739162,7.376726135341028
2024-08-16,1.5582524458191795,8.582557374811078,8.599605373127654,8.603575990148228,8.652593509826687,8.673783643106242,7.146442111160482,7.390278819771197
2024-08-19,1.562365135558878,8.676992262485507,8.694227841931552,8.69824214811795,8.74779901332744,8.769222304134368,7.225075253773655,7.4715949263522115
2024-08-20,1.5550536871327472,8.676992262485507,8.694227841931552,8.69824214811795,8.74779901332744,8.769222304134368,7.225075253773655,7.4715949263522115
2024-08-21,1.548199204233249,8.710408834446502,8.727710791038387,8.731740557000188,8.781488274120377,8.802994069661347,7.252900246563516,7.500369308300126
2024-08-22,1.5440865144935505,8.710408834446502,8.727710791038387,8.731740557000188,8.781488274120377,8.802994069661347,7.252900246563516,7.500369308300126
2024-08-23,1.550484031866415,8.70605363002928,8.723346935642867,8.727374686721689,8.777097529983317,8.798592572626516,7.249273796440234,7.496619123645976
2024-08-26,1.5509409973930488,8.758957774455277,8.77635616643482,8.780408392980235,8.830433387433777,8.852059049171316,7.2933255154174335,7.542173887914379
2024-08-27,1.5431725834402845,8.75389662153396,8.771284960271476,8.775334845335319,8.825330934049921,8.846944099919357,7.289111242819142,7.537815824273836
2024-08-28,1.534033272907621,8.74630379468478,8.763677051379299,8.767723423713054,8.817676147551287,8.839270566908946,7.282788920093169,7.531277783804643
2024-08-29,1.529463617641289,8.75516401560559,8.772554871836558,8.776605343245036,8.826608670421455,8.84822496545719,7.290166564440587,7.538907153484329
2024-08-30,1.5500270663397828,8.738713481592528,8.756071661237263,8.760114522003889,8.81002389532256,8.831599574374849,7.276468690498367,7.5247419078842865
2024-09-02,1.5226091347417914,8.699466814742927,8.716747036608743,8.720771740376634,8.770456964391013,8.791935744341437,7.243789149838396,7.490947340822437
2024-09-03,1.5280927210613897,8.712141324762586,8.729446722693767,8.733477290171392,8.783234902055396,8.804744975074406,7.254342840094945,7.501861123143796
2024-09-04,1.5184964450020928,8.663129297802776,8.68033734049162,8.68434523314402,8.733822922868338,8.755211986339935,7.213531972410344,7.459657788061157
2024-09-05,1.5216952036885252,8.72497481173547,8.742305701516546,8.746342206252681,8.796173113970637,8.817714872568612,7.265028905766376,7.512911797531115
2024-09-06,1.5089001689427957,8.747886671708645,8.765263072557483,8.76931017719027,8.819271941306623,8.840870268750608,7.284106935053761,7.532640769454829
2024-09-09,1.490164582350835,8.689319277101147,8.706579342363623,8.710599351495185,8.760226619925424,8.781680345842922,7.235339594867679,7.482209486913418
2024-09-10,1.490164582350835,8.65556123795157,8.672754247793447,8.676758639173915,8.7261931054735,8.74756348358246,7.207230272432296,7.4531410739883475
2024-09-11,1.4869658236644028,8.681498889751756,8.698743420955497,8.70275981207884,8.752342415967492,8.773776833531663,7.228827789232298,7.4754754983751965
2024-09-12,1.4819392028714375,8.659912817409477,8.677114471029196,8.681120875615601,8.730580195070534,8.751961317127323,7.210853704158987,7.456888137258172
2024-09-13,1.47508471997194,8.659912817409477,8.677114471029196,8.681120875615601,8.730580195070534,8.751961317127323,7.210853704158987,7.456888137258172
2024-09-18,1.4796543752382718,8.579578264887061,8.596620345636321,8.600589584407498,8.649590089509417,8.670772867436296,7.1439614942901235,7.387713564217199
2024-09-19,1.491992444457368,8.427895113242649,8.444635897536672,8.448534961920735,8.496669159750134,8.51747743552582,7.017659412623115,7.257102053689602
2024-09-20,1.4961051341970668,8.427895113242649,8.444635897536672,8.448534961920735,8.496669159750134,8.51747743552582,7.017659412623115,7.257102053689602
2024-09-23,1.5002178239367654,8.403654634231781,8.420347268350126,8.424235118167907,8.47223087146323,8.492979298063597,6.9974750814928175,7.236229032888029
2024-09-24,1.566020859771945,8.48957359921217,8.50643689882174,8.510364498016058,8.558850959893073,8.579811518407,7.069017266726002,7.310212238520278
2024-09-25,1.587498239523705,8.512032788628074,8.528940700141373,8.53287868980975,8.581493422749933,8.60250943247686,7.087718370606229,7.329551424336469
2024-09-26,1.6633545169448143,8.860150224574605,8.877749620595702,8.881848662611997,8.932451597031262,8.954327100559686,7.377585480749755,7.629308804487432
2024-09-27,1.7679996225438153,9.163349281689324,9.181550938410764,9.185790251826855,9.238124845598872,9.260748940502793,7.630050383132827,7.890387813006013
2024-09-30,1.9343350742382965,9.539905666233745,9.558855297286081,9.563268819987865,9.6177540384727,9.641307842276579,7.94359776606469,8.214633437196728
2024-10-08,2.016131903505638,9.68871199390765,9.707957207024037,9.7124395731849,9.767774668551006,9.791695871695028,8.067504401354658,8.342767768682114
2024-10-09,1.8379153481186938,9.552135418469055,9.571109342140296,9.575528522789968,9.63008358900138,9.653667587777285,7.953781119646455,8.22516424695058
2024-10-10,1.867161141823218,9.36611594896423,9.384720372093328,9.389053493071096,9.442546147158845,9.465670868218417,7.79888819993623,8.064986378570547
2024-10-11,1.8173518994201998,8.934770376882646,8.952517994951718,8.956651559084658,9.007680671229796,9.029740410167747,7.439719478287656,7.693562814923611
2024-10-14,1.8461407275980908,9.159968895785946,9.178163837863876,9.182401587385055,9.234716874774916,9.25733262358516,7.627235635602822,7.887477026249409
2024-10-15,1.7963314851950731,8.864767347993476,8.882375915256764,8.886477093329717,8.937106397504307,8.958993300602385,7.3814300230921,7.633284522670325
2024-10-16,1.7849073470292431,8.684268606223648,8.70151863906515,8.705536311564533,8.75513473412188,8.776575990051187,7.231134050357776,7.4778604491637655
2024-10-17,1.765257829384016,8.641276846744454,8.658441482726811,8.662439265605366,8.711792149528451,8.733127259809846,7.195336081645476,7.440841053239159
2024-10-18,1.8351735549588948,9.403357934291733,9.422036333192324,9.426386683727014,9.480092037790882,9.503308708440558,7.82989850148444,8.097054752057902
2024-10-21,1.8351735549588948,9.423999451708472,9.442718851972502,9.447078752057147,9.500901995922618,9.524169629995672,7.847086083560869,8.114828774684371
2024-10-22,1.8461407275980914,9.467267294042731,9.486072639564226,9.490452556996113,9.544522916286562,9.567897377649635,7.883113938314756,8.152085900365643
2024-10-23,1.852995210497589,9.422082802702844,9.4407983958232,9.445157409193214,9.498969706510211,9.52223260842173,7.845490146526258,8.113178384254962
2024-10-24,1.8328887273257288,9.296839315600176,9.315306130802243,9.319607201778181,9.372704196554741,9.395657875227986,7.741203592846354,8.00533357184909
2024-10-25,1.8461407275980908,9.536711925245633,9.55565521239736,9.560067257553257,9.614534235640168,9.638080154172295,7.940938432244616,8.211883366868094
2024-10-28,1.8488825207578898,9.492660675548144,9.511516461317953,9.515908126692606,9.57012351508374,9.593560672111405,7.904258257310825,8.173951663832906
2024-10-29,1.8338026583789946,9.299082647017833,9.317553918270537,9.321856027096795,9.374965834201557,9.397925051607567,7.743071548679601,8.007265262362493
2024-10-30,1.8146101062604003,9.19582702290302,9.214093191919966,9.218347530772697,9.27086761451577,9.293571896202588,7.6570936392800135,7.918353785445653
2024-10-31,1.8146101062604003,9.241617526455958,9.259974651628907,9.264250174907776,9.317031781739013,9.339849119107352,7.6952220395447615,7.95778312728112
2024-11-01,1.8182658304734658,9.078811829098703,9.096845564501765,9.101045767681422,9.152897543096978,9.175312917009087,7.559658542475061,7.817594201722799
2024-11-04,1.8424850033850249,9.344345239982784,9.362906418774111,9.367229467795019,9.420597782934678,9.443668752623323,7.7807603733852035,8.046240030314353
2024-11-05,1.8904663836815097,9.770936301536231,9.790344841245945,9.794865247494526,9.850669950163118,9.874794163198171,8.135970154502143,8.413569574321222
2024-11-06,1.8785852799890468,9.63740332426661,9.65654662019498,9.661005249016483,9.716047305418329,9.739841828657907,8.024781187121746,8.298586837759162
2024-11-07,1.9411895571377942,10.01559471250685,10.035489230462465,10.040122824984472,10.097324844088075,10.122053113013468,8.33968998935481,8.624240332897402
2024-11-08,1.9165134186996018,9.870373667341731,9.889979724874026,9.894546134624818,9.950918753454324,9.975288475018173,8.218768712948243,8.499193220783871
2024-11-11,1.926109694758899,10.075692255421474,10.095706148379865,10.100367546307824,10.157912800226388,10.182789448578625,8.38973143885596,8.675989197382215
2024-11-12,1.905089280533772,10.057432784188544,10.077410407370778,10.082063357773821,10.139504326459978,10.164335892605113,8.374527316302757,8.660266309946707
2024-11-13,1.9169703842262351,10.025054939848706,10.044968249166006,10.049606220348496,10.106862269604141,10.131613895609421,8.347567241332806,8.632386356827277
2024-11-14,1.8845258318352784,10.002609092763478,10.022477816679642,10.027105403560741,10.082720622966518,10.10741312626954,8.328877247217378,8.611766701042244
2024-11-15,1.8529952104975884,9.84274728626703,9.862298468023088,9.8668520967607,9.968401595489073,9.992814132395212,8.195765041144005,8.514125515598376
2024-11-18,1.8452267965448244,9.667351380903469,9.686554164277927,9.691026648207906,9.790766553968924,9.81474406405904,8.049718049615112,8.362405400293685
2024-11-19,1.8543661070774882,9.699084676809944,9.718350493747892,9.722837658705837,9.822904962925698,9.846961179725938,8.07614142813601,8.389855181997246
2024-11-20,1.8589357623438196,9.712657136318697,9.73194991296769,9.736443357060907,9.836650690930979,9.86074057091072,8.087442814418615,8.401595565088675
2024-11-21,1.8612205899769858,9.702233771275106,9.72150584342986,9.725994465278513,9.826094259305851,9.85015828666778,8.078763586114691,8.392579196416905
2024-11-22,1.8063847267810027,9.33821733301363,9.356766339611617,9.361086553630015,9.45743072072117,9.480591893984032,7.7756578461890395,8.077699462643437
2024-11-25,1.796331485195073,9.369556549500876,9.388167806881071,9.392502519611329,9.48917001936889,9.512408921923875,7.801753086413422,8.10480835967925
2024-11-26,1.7926757609820074,9.369556549500876,9.388167806881071,9.392502519611329,9.48917001936889,9.512408921923875,7.801753086413422,8.10480835967925
2024-11-27,1.8219215546865317,9.377056863308445,9.395683018967974,9.400021201628272,9.496766083552146,9.520023588808419,7.807998376261253,8.111296244749013
2024-11-28,1.8086695544141695,9.343368265193167,9.36192750336658,9.366250100401846,9.462647410641516,9.485821359536859,7.779946875324764,8.082155097012931
2024-11-29,1.828319072059397,9.365965796987396,9.384569921861495,9.388902973373257,9.485533426653124,9.508763423221222,7.798763172818624,8.101702304356884
2024-12-02,1.8420280378583922,9.414586302625215,9.433287005041656,9.437642550246009,9.534774630544414,9.558125218432574,7.839248032258748,8.143759778311319
2024-12-03,1.8438558999649248,9.359405448664845,9.377996542363936,9.382326558809392,9.478889327725913,9.502103052948128,7.793300564476062,8.096027503671696
2024-12-04,1.834259623905628,9.380031405754664,9.398663469908877,9.403003028705488,9.499778599550408,9.523043482434609,7.810475189927711,8.113869269027909
2024-12-05,1.8310608652191953,9.426701308288404,9.445426075396421,9.44978722546254,9.547044298582197,9.570424934790635,7.849335839757997,8.154239441746597
2024-12-06,1.8539091415508553,9.431238694468309,9.44997247443212,9.454335723665421,9.551639609862638,9.575031499952168,7.853113987255832,8.158164349531475
2024-12-09,1.8525382449709555,9.531999283049645,9.550933209225066,9.555343074133692,9.653686526517504,9.677328328701277,7.937014354236929,8.245323785129706
2024-12-10,1.8667041762965841,9.48991363626429,9.508763965441263,9.513154359931207,9.611063606680107,9.634601025669282,7.901970878810247,8.208919063082682
2024-12-11,1.8621345210302525,9.483408921899166,9.502246330409871,9.50663371557189,9.604475851943583,9.627997137573352,7.896554595221344,8.203292386613494
2024-12-12,1.8813270731488463,9.647680339642609,9.666844049362949,9.671307432722102,9.770844388603233,9.79477310946746,8.033338554378695,8.345389651596046
2024-12-13,1.8370014170654267,9.623857587414273,9.642973976712254,9.647426338761402,9.746717510769722,9.770587145100375,8.013502052006105,8.324782610015077
2024-12-16,1.8260342444262305,9.698052387393941,9.717316153839539,9.721802841221193,9.821859495114504,9.84591315157232,8.075281871219431,8.388962236013704
2024-12-17,1.8310608652191955,9.789722672823187,9.809168528919155,9.81369762645663,9.914700060147277,9.938981082416808,8.1516130111727,8.468258421671573
2024-12-18,1.8388292791719598,9.8405420851825,9.860088886628265,9.864641495156098,9.966168242404807,9.990575309846857,8.193928835313288,8.512217983252498
2024-12-19,1.841571072331759,9.665561924171529,9.684761153051207,9.689232809110536,9.788954252705572,9.812927324484187,8.048228021831227,8.360857493111128
2024-12-20,1.8360874860121608,9.505235444404661,9.524116208118562,9.5285136910589,9.626581015821085,9.650156436822888,7.914728896045856,8.222172659242265
2024-12-23,1.8379153481186936,9.757367886208163,9.776749474240004,9.781263603224305,9.881932226418082,9.906133000521184,8.124672135689382,8.440271041089828
2024-12-24,1.8593927278704532,9.783678281446404,9.803112131240578,9.807638432413025,9.908578504966426,9.932844535595585,8.146580024944358,8.46302993156098
2024-12-25,1.8607636244503527,9.847687399098698,9.867248393668296,9.871804307889736,9.973404774703255,9.997829564355841,8.19987852723356,8.518398788038146
2024-12-26,1.861220589976986,9.859610123352226,9.879194800674428,9.883756230800952,9.985479706631791,10.00993406769746,8.209806227680428,8.528712125141096
2024-12-27,1.8584787968171868,9.810577863664987,9.830065145555489,9.834603891496359,9.935821492163695,9.960154240653688,8.168978512801102,8.486298477696034
2024-12-30,1.8671611418232175,9.730631568317234,9.749960048553522,9.754461808301679,9.85485458781069,9.87898904899035,8.102409593217617,8.417143721071573
2024-12-31,1.8379153481186934,9.667802631637223,9.68700631135544,9.691479004051148,9.791223565451949,9.815202194759586,8.050093792777151,8.362795739014617
2025-01-02,1.786278243609143,9.785606887912246,9.805044568601847,9.8095717620209,9.910531732374594,9.934802546442276,8.148185918603028,8.464698205371414
2025-01-03,1.7679996225438153,9.738485185402238,9.757829265703286,9.762334658833002,9.862808465605537,9.886962405769202,8.108949068272679,8.423937218828698
2025-01-06,1.760688174117684,9.995502658126007,10.017362342676114,10.022489068215103,10.123107070319573,10.150437993847781,8.322959928924526,8.647992209656717
2025-01-07,1.7730262433367803,9.982556063291694,10.00957739762663,10.015998293832086,10.109995196891452,10.14386435705372,8.31217968167659,8.641271464031522
2025-01-08,1.7702844501769812,9.981532038841523,10.00896131982495,10.015484566331798,10.108958099558155,10.143344071214354,8.311327006753025,8.640739603862425
2025-01-09,1.766628725963916,9.968146576385706,10.000907972376067,10.008769069546446,10.095401755844332,10.136542843170737,8.300181327394988,8.63378714635743
2025-01-10,1.7469792083186888,9.948140349677448,9.987263309757585,9.9967220511569,10.075140125992617,10.124342030344547,8.283522733133452,8.622007704625016
2025-01-13,1.7401247254191907,9.967694433902857,10.006894294150227,10.016371627670228,10.09494384122798,10.144242456939818,8.299804841699807,8.63895513991666
2025-01-14,1.7849073470292436,9.89994017108417,9.938873574765152,9.94828648719456,10.026324615117671,10.075288129127937,8.243387867612434,8.58023283046886
2025-01-15,1.77439713991668,9.944316962885999,9.983424886768056,9.992879992872163,10.071267929147204,10.120450923642158,8.280339111844317,8.61869399279397
2025-01-16,1.7753110709699467,9.970391868065642,10.009602336487541,10.01908223474138,10.09767571132786,10.14698766811582,8.30205091548075,8.641292993758361
2025-01-17,1.781251622816178,9.98454702329745,10.023813159568173,10.033306516614116,10.112011573856204,10.161393539768415,8.313837495286846,8.653561202004214
2025-01-20,1.7899339678222086,10.07787045803459,10.117503606518996,10.127085695951562,10.206526392602816,10.256369921234121,8.391545163856707,8.734444195713866
2025-01-21,1.792218795455375,10.187907048862474,10.227972937235844,10.237659650007096,10.317967730642783,10.36835548257883,8.4831693840185,8.829812405304862
2025-01-22,1.77576803649658,10.158361590823308,10.198311286045517,10.20796990684809,10.288045089891048,10.338286714737068,8.458567753490016,8.80420549206317
2025-01-23,1.780794657289545,10.137242335956731,10.177108975679518,10.186747516189364,10.266656222760298,10.31679339516381,8.44098237354513,8.78590153054121
2025-01-24,1.7954175541418071,10.158372596167167,10.19832233466999,10.207980965936502,10.288056235731137,10.33829791500782,8.458576917314897,8.804215030344318
2025-01-27,1.7853643125558767,10.099238618476381,10.138955801328876,10.148558207714833,10.228167342882806,10.278116555003615,8.409337800124707,8.75296388255853
2025-02-05,1.776225002023213,10.42918233040985,10.470197079864437,10.480113198375255,10.562323176493218,10.61390423721944,8.684072186893179,9.038924587412797
2025-02-06,1.7967884507217062,10.349442103336294,10.390143259133081,10.399983560238786,10.481564971119628,10.532751649490198,8.617674854277094,8.969814097609643
2025-02-07,1.8223785202131655,10.353647056958776,10.39436474953801,10.404209048734565,10.485823605947914,10.537031081343724,8.621176195000011,8.973458511666568
2025-02-10,1.8242063823196981,10.319124318709992,10.359706244033951,10.36951771883901,10.450860144118513,10.501896875595804,8.59243013020378,8.943537812450113
2025-02-11,1.8168949338935672,10.25153180133853,10.291847906190934,10.301595113693777,10.382404728327344,10.433107158070069,8.536147836774498,8.884955687041051
2025-02-12,1.8342596239056286,10.476840192576738,10.518042365667657,10.528003797511222,10.610589447631241,10.66240621648919,8.723755481538772,9.08022943840459
2025-02-13,1.8296899686392964,10.623290646881573,10.665068764327527,10.67516944199256,10.758909515178773,10.81145060446162,8.845700450635551,9.20715737679089
2025-02-14,1.8433989344382924,10.702148583814946,10.74423682514438,10.754412481328666,10.838774166935137,10.891705274908311,8.911363126303048,9.275503189768129
2025-02-17,1.8465976931247254,10.848599038119781,10.89126322380425,10.901578125810005,10.98709423448267,11.04074966288074,9.033308095399827,9.40243112815443
2025-02-18,1.8333456928523622,10.961253233738887,11.004360453542613,11.014782467718728,11.10118659413462,11.155399192090302,9.127111917781965,9.5000680038362
2025-02-19,1.8429419689116593,11.073907429357991,11.117457683280975,11.12798680962745,11.21527895378657,11.270048721299862,9.220915740164102,9.597704879517968
2025-02-20,1.8374583825920607,10.927456975053156,10.970431284621105,10.98082116514611,11.066958886239036,11.121004333327432,9.098970771067323,9.470776941131668
2025-02-21,1.8621345210302531,11.265419561910472,11.309722973836191,11.32043419087228,11.409235965194883,11.464952920956117,9.380382238213736,9.763687568176978
2025-02-24,1.8561939691840217,11.317784048389122,11.362293393649326,11.373054399100003,11.4622689462701,11.518244888370951,9.423984599952513,9.809071628915758
2025-02-25,1.837458382592061,11.24965487362727,11.293896287908336,11.304592515800275,11.393270022022298,11.448909008167323,9.367255447759991,9.750024385002932
2025-02-26,1.8525382449709558,11.679122428283588,11.7250528056679,11.736157373450121,11.82822023790562,11.885983301597173,9.724860399750257,10.122241948786428
2025-02-27,1.8584787968171872,11.665435956687942,11.711312509411258,11.722404064028108,11.814359042314324,11.872054414915613,9.713464078969299,10.110379946502693
2025-02-28,1.8251203133729645,11.534450094396686,11.579811520223783,11.590778532830285,11.681700990585977,11.738748528150628,9.604396019023413,9.996855099227215
2025-03-03,1.8191797615267329,11.4992483138441,11.5444713019525,11.5554048445307,11.646049817674728,11.70292325288669,9.575084535750706,9.966345877154293
2025-03-04,1.8173518994201998,11.475780460142378,11.520911156438311,11.531822385664311,11.622282369067229,11.679039736044063,9.555543546902236,9.946006395772345
2025-03-05,1.825120313372964,11.792596485115633,11.838973120879858,11.850185580360563,11.94314292526847,12.00146721341951,9.81934689635659,10.220589394428636
2025-03-06,1.8502534173377898,12.121146436939748,12.1688151580785,12.180340004490011,12.275887205773461,12.335836449216272,10.092920740235181,10.505342133775901
2025-03-07,1.8456837620714577,12.140363675639747,12.188107972236434,12.199651090494228,12.29534977525193,12.35539406407078,10.108922367478474,10.521997626592546
2025-03-10,1.8383723136453267,12.076313404201969,12.123805810885113,12.13528802982577,12.230481826352877,12.290209332816609,10.055589597647234,10.466485549519994
2025-03-11,1.8438558999649253,11.993273921068948,12.040439759140321,12.05184302372677,12.146382246014497,12.205699052532013,9.986445071926672,10.394515609592055
2025-03-12,1.8392862446985934,11.922097221240646,11.968983143359074,11.980318732784772,12.074296891438744,12.133261669430933,9.927178335594764,10.332827089653824
2025-03-13,1.8301469341659293,11.850920521412345,11.897526527577826,11.908794441842774,12.00221153686299,12.060824286329854,9.867911599262856,10.271138569715593
2025-03-14,1.8763004523558815,12.254255153772723,12.30244735033823,12.314098757180766,12.41069521279226,12.471302790569307,10.203756438477006,10.620706849365572
2025-03-17,1.8708168660362834,12.325431853601025,12.373903966119478,12.385623048122763,12.482780567368014,12.543740173670388,10.263023174808914,10.682395369303803
2025-03-18,1.874929555775982,12.562687519695364,12.612092685390305,12.624037351262759,12.723065082620526,12.785198117340654,10.460578962581943,10.888023769097908
2025-03-19,1.877671348935781,12.550824736390648,12.600183249426765,12.61211663610576,12.711050856857902,12.773125220157143,10.450701173193293,10.877742349108203
2025-03-20,1.8625914865568856,12.313569070296307,12.361994530155936,12.373702332965763,12.470766341605389,12.531667276486875,10.253145385420263,10.672113949314097
2025-03-21,1.832431761799095,12.076313404201965,12.123805810885107,12.135288029825768,12.230481826352875,12.290209332816607,10.055589597647232,10.46648554951999
2025-03-24,1.8402001757518598,12.111901754116115,12.15953411877573,12.171050175296765,12.26652450364075,12.326428024367145,10.085222965813186,10.497329809489106
2025-03-25,1.8411141068051262,11.875811013342298,11.922514906116524,11.933806486385187,12.027419785358129,12.0861556392003,9.888637176958122,10.29271104513799
2025-03-26,1.833802658378995,11.905263866165466,11.95208358790317,11.963403172091011,12.057248638678766,12.11613016160044,9.913161697857573,10.318237697862866
2025-03-27,1.8402001757518598,11.929091914521589,11.976005344605962,11.987347584620876,12.081380880251398,12.140380252873106,9.933002610159392,10.338889358303033
2025-03-28,1.8315178307458286,12.10440109278423,12.15200395966199,12.163512884516866,12.258928087496619,12.318794511156781,10.078977386592115,10.490829020646155
2025-03-31,1.820550658106632,12.233505399625688,12.28161599382385,12.293247671696781,12.38968056349471,12.450185516320461,10.186478730871132,10.602723132425893
2025-04-01,1.8196367270533655,12.309039095600241,12.35744674047003,12.36915023615735,12.46617853642514,12.52705706677936,10.249373409246179,10.668187840980444
2025-04-02,1.8182658304734658,12.270131227838565,12.318385860094565,12.330052361987407,12.426773963718727,12.487460062008173,10.216975976583095,10.63446657008758
2025-04-03,1.809126519940802,12.383598083694235,12.432298946010933,12.444073332755536,12.54168935817622,12.602936645310283,10.311456477149022,10.732807774676525
2025-04-07,1.6884876209096396,12.004793349529919,12.052004489951674,12.063418707268088,12.158048733602742,12.217422513363237,9.996036959875081,10.404499445510355
2025-04-08,1.7044814143418012,12.08858425846949,12.136124922628376,12.147618808758399,12.242909332586736,12.302697528724794,10.06580717567761,10.477120642745268
2025-04-09,1.7209321733005962,12.240455280922463,12.288593206854896,12.300231492709585,12.396719168245225,12.457258494067617,10.192265691819696,10.608746562733547
2025-04-10,1.7497210014784872,12.505793159231109,12.554974576997788,12.566865147428905,12.66544439836121,12.727296042712553,10.413204708527712,10.838713687310772
2025-04-11,1.754747622271452,12.696068348281386,12.745998059534465,12.758069544563151,12.858148675220697,12.92094139009609,10.571641240245958,11.003624322698386
2025-04-14,1.7584033464845177,12.790333120838405,12.840633546295756,12.852794658739752,12.953616849077692,13.016875782377843,10.650132733023804,11.085323169587664
2025-04-15,1.7597742430644172,12.786841832965923,12.83712852826756,12.849286321177656,12.950080990786692,13.01332265673778,10.6472256406987,11.082297286369542
2025-04-16,1.763886932804116,13.097566453616835,13.149075132776995,13.161528364204225,13.264772378685672,13.329550838703556,10.905956857633084,11.351600892782344
2025-04-17,1.7652578293840162,13.205796377663784,13.25773069165107,13.27028682862921,13.374383985706666,13.43969773354557,10.996076719711354,11.445403272544107
2025-04-18,1.7698274846503481,13.237217968516124,13.289275853904833,13.301861866688077,13.406206710325664,13.471675864306155,11.022240550637303,11.4726362215072
2025-04-21,1.7707414157036145,13.483353763526114,13.536379624892644,13.549199664815864,13.655484719841148,13.722171221930731,11.227190559557236,11.685960988384755
2025-04-22,1.7721123122835145,13.933729899076313,13.988526950529918,14.001775210326285,14.111610439380119,14.180524429499107,11.60220546949584,12.076299923522413
2025-04-23,1.773940174390047,13.09232952180811,13.1438176057347,13.15626585786108,13.259468591249172,13.32422115024346,10.901596219145427,11.34706206795516
2025-04-24,1.773940174390047,13.235472324579879,13.287523344890731,13.300107697907025,13.404438781180161,13.469899301486121,11.02078700447475,11.471123279898135
2025-04-25,1.773940174390047,13.144698839895343,13.196392876157638,13.208890921292522,13.312506465614167,13.377518034844433,10.945202604022008,11.392450316226979
2025-04-28,1.7711983812302476,13.031231984039671,13.082479790241269,13.09486995052439,13.197591071156673,13.262041451542322,10.85072210345608,11.294109111638033
2025-04-29,1.7679996225438155,13.120693268177336,13.172292897948466,13.184768118466181,13.288194434383996,13.353087275912193,10.925213873258432,11.37164479710166
2025-04-30,1.7666287259639162,13.056459995293348,13.107807015462834,13.120221162664723,13.223141147808855,13.287716301886176,10.87172872352637,11.315974113513347
2025-05-06,1.7835364504493436,13.253591395034896,13.305713672047522,13.318315252766261,13.422789162997296,13.48833929731554,11.035874219445763,11.486826995323588
2025-05-07,1.79450362308854,13.335773412092916,13.388218885568364,13.400898605358297,13.506020330692182,13.571976924067155,11.10430475848384,11.558053773329274
2025-05-08,1.8050138302011034,13.177225304260446,13.229047257050068,13.241576228509295,13.345448168762951,13.410620608661741,10.972286430498736,11.420640854006155
2025-05-09,1.8027290025679372,13.129129251444144,13.180762057329098,13.193245298821726,13.296738112953667,13.36167267750016,10.932238267437713,11.378956225184282
2025-05-12,1.8232924512664312,13.099866704821311,13.15138443015823,13.163839848675762,13.267101995317068,13.331891832007958,10.90787220889216,11.353594509972131
2025-05-13,1.8251203133729637,13.01011359723798,13.061278351353984,13.073648432169739,13.176203083172682,13.240549015409133,10.833137446323194,11.275805902463935
