date,baseline_step_nav,continuous_transition_nav,hs300_benchmark_nav
2022-09-30,5.995749660004653,6.00230222232993,1.704661552860652
2022-10-10,6.012648616205342,6.019219646857354,1.669845559407707
2022-10-11,5.931533626442032,5.93801600912572,1.6685234330740506
2022-10-12,5.978850703803963,5.9853847978025065,1.6958473773029445
2022-10-13,5.992369868764514,5.998918737424445,1.6813039876327267
2022-10-14,6.100523188448927,6.107190254399956,1.7200863600866403
2022-10-17,5.948432582642721,5.954933433653143,1.719645651308755
2022-10-18,5.870697384119549,5.877113280826994,1.716560689863557
2022-10-19,5.863937801639273,5.870346311016024,1.6905588719683196
2022-10-20,5.890976131560377,5.897414190259902,1.6852703666336948
2022-10-21,5.884216549080102,5.890647220448933,1.6755747735202164
2022-10-24,5.9315336264420315,5.938016009125719,1.632385313287449
2022-10-25,5.915472858468897,5.9219376888548565,1.6253339728412832
2022-10-26,5.9102446130033925,5.916266760096892,1.637673818622074
2022-10-27,5.896868171513578,5.903997695027781,1.6262153903970544
2022-10-28,5.852181311163074,5.862322677662029,1.5883144354989118
2022-10-31,5.831579672007446,5.844372564248983,1.5711267931613817
2022-11-01,5.9650224373568035,5.931400944208715,1.631944604509564
2022-11-02,5.946808628387775,5.915785046343814,1.6469287029576674
2022-11-03,5.9368474147141965,5.902601399884442,1.6337074396211058
2022-11-04,5.930850715139999,5.861824558217983,1.689677454412549
2022-11-07,5.956877487340285,5.887692858730983,1.689677454412549
2022-11-08,5.99327521121274,5.9557766344190775,1.6795411525211854
2022-11-09,5.993068383187856,5.961536818776294,1.66191280140577
2022-11-10,5.945718943613456,5.9190303871375045,1.652657917070177
2022-11-11,5.864046154638325,6.082725371003646,1.6958473773029443
2022-11-14,5.858182108483687,6.076642645632643,1.6967287948587155
2022-11-15,6.033306163799979,6.258297343814526,1.729781953200119
2022-11-16,5.931333121138224,6.152521571011907,1.717001398641443
2022-11-17,5.977401727904346,6.200308146320737,1.7095093494173916
2022-11-18,5.925574545292458,6.146548249098302,1.7037801353048816
2022-11-21,5.931333121138224,6.152521571011906,1.6892367456346644
2022-11-22,5.942850272829755,6.164468214839115,1.6883553280788934
2022-11-23,5.994677455441641,6.2182281120615475,1.6896774544125495
2022-11-24,6.127124699894242,6.355614516074435,1.6817446964106124
2022-11-25,6.115607548202712,6.343667872247227,1.6909995807462055
2022-11-28,6.120997575194349,6.34925890155836,1.671167685741363
2022-11-29,6.407025499268852,6.645953242752677,1.7222899039760673
2022-11-30,6.53097093303447,6.774520790603548,1.7236120303097233
2022-12-01,6.6167793102568195,6.8635290929618415,1.7434439253145657
2022-12-02,6.559573725441918,6.804190224722978,1.733307623423202
2022-12-05,6.757427344648767,7.0094221068667535,1.7645979466530637
2022-12-06,6.74934569028682,7.0010390752993406,1.7747342485444277
2022-12-07,6.682520485432494,6.93172185673202,1.7694457432098032
2022-12-08,6.768438605959484,7.020843994890003,1.773412122210772
2022-12-09,6.921181931340798,7.1792833516153065,1.7883962206588748
2022-12-12,6.787531521632149,7.040648914480666,1.769886451987689
2022-12-13,6.835263810813809,7.090161213457324,1.7650386554309496
2022-12-14,6.892542557831803,7.1495759722293135,1.7694457432098034
2022-12-15,6.768438605959485,7.020843994890004,1.7685643256540324
2022-12-16,6.816170895141146,7.070356293866662,1.7703271607655746
2022-12-19,6.758892148123153,7.010941535094673,1.7447660516482224
2022-12-20,6.638354752898488,6.890531248490336,1.717001398641443
2022-12-21,6.68305277543247,6.887394250931279,1.715679272307787
2022-12-22,6.710475464068214,7.1099298148654135,1.71920494253087
2022-12-23,6.6732983146827936,7.070539621985272,1.7147978547520164
2022-12-26,6.636121165297374,7.031149429105131,1.7187642337529847
2022-12-27,6.710475464068213,7.109929814865413,1.7394775463135979
2022-12-28,6.738358326107278,7.139472459525519,1.7337483322010883
2022-12-29,6.710475464068213,7.109929814865413,1.7284598268664637
2022-12-30,6.710475464068213,7.109929814865413,1.7355111673126298
2023-01-03,6.719769751414568,7.119777363085449,1.740358963869369
2023-01-04,6.8777726363026,7.287185682826046,1.7425625077587963
2023-01-05,6.980009797112503,7.395508713246433,1.7756156661001996
2023-01-06,6.877772636302599,7.2871856828260455,1.7826670065463657
2023-01-09,6.9335383603807275,7.3462709721462565,1.7936847259935003
2023-01-10,6.862296718442183,7.276331213772434,1.7963289786608123
2023-01-11,6.915831811034489,7.318390782865493,1.7963289786608123
2023-01-12,6.841367942275033,7.2395924971818815,1.7989732313281248
2023-01-13,6.8817087431754675,7.2880179614207385,1.8262971755570185
2023-01-16,6.906930521864255,7.198958673401159,1.854061828563797
2023-01-17,6.925431228619248,7.218241598419197,1.852271761628182
2023-01-18,6.913097424115918,7.205386315073837,1.848244111023047
2023-01-19,7.005600957890886,7.301800940164031,1.860774579572356
2023-01-20,7.036435469149208,7.3339391485274295,1.8710674644521454
2023-01-30,7.104271393917517,7.404643206926904,1.8818078660658386
2023-01-31,7.02410166464588,7.32108386518207,1.86122209630626
2023-02-01,7.122772100672512,7.4239261319449446,1.8750951150572808
2023-02-02,7.061103078155867,7.359649715218148,1.8706199477182417
2023-02-03,6.980933348884228,7.276090373473312,1.8513767281603748
2023-02-06,6.863762206102603,7.1539651816924,1.8258682743278534
2023-02-07,6.851428401599273,7.1411098983470405,1.8303434416668922
2023-02-08,6.814426988089286,7.102544048310963,1.8227356571905264
2023-02-09,6.94393193537424,7.2375245234372345,1.8469015608213362
2023-02-10,6.869929108354268,7.160392823365081,1.8361611592076426
2023-02-13,6.925431228619247,7.218241598419196,1.850481694692567
2023-02-14,6.8877021206435645,7.178917286665743,1.8545093452977022
2023-02-15,6.908733272156979,7.200837644792966,1.8419788767483933
2023-02-16,7.0559513327508885,7.354280151683532,1.8290008914651805
2023-02-17,6.877186544886856,7.167957107602129,1.8030449208987553
2023-02-20,6.877186544886856,7.167957107602129,1.8500341779586635
2023-02-21,6.85615539337344,7.146036749474906,1.852271761628183
2023-02-22,6.740484060049655,7.025474779775177,1.8343710922720278
2023-02-23,6.7764420713497175,7.068512476696581,1.8343710922720278
2023-02-24,6.776540384033316,7.08767542189799,1.8169179396497754
2023-02-27,6.718119693223328,7.032345365552741,1.8102051886412174
2023-02-28,6.742801648468236,7.05457971053244,1.8218406237227178
2023-03-01,6.7736258845755195,7.036543402011936,1.8437689436840086
2023-03-02,6.822888618281524,6.959751310844158,1.8415313600144891
2023-03-03,6.8659158438022185,7.033593720484896,1.845559010619624
2023-03-06,6.8659158438022185,7.170077599873353,1.834371092272027
2023-03-07,6.841341695356313,7.167469565033312,1.8088626384395057
2023-03-08,6.772667556539359,7.098747824656234,1.8017023706970432
2023-03-09,6.766579765477301,7.108673903878412,1.7972272033580041
2023-03-10,6.656309176400629,6.99514111250557,1.7726137829932904
2023-03-13,6.747340127051066,7.090558032590554,1.7923045192850613
2023-03-14,6.722215416529049,7.059570407901813,1.7811166009374642
2023-03-15,6.829281418612561,7.172009527026529,1.7806690842035606
2023-03-16,6.775748417570806,7.115789967464171,1.7600833144439818
2023-03-17,6.882126138212351,7.223892149136934,1.7694811658559633
2023-03-20,6.845421465475218,7.151151420152159,1.7596357977100778
2023-03-21,6.827020298753774,7.1582599725197085,1.778879017267945
2023-03-22,6.720615787584628,7.046541150750072,1.7869343184782152
2023-03-23,6.715239294954561,7.041991029121756,1.8039399543665628
2023-03-24,6.743028669887832,7.067120482196672,1.8017023706970434
2023-03-27,6.706434923655926,7.094628364472635,1.792304519285062
2023-03-28,6.679899806671134,7.046830729664937,1.788724385413831
2023-03-29,6.692843318090608,7.05085543101573,1.788724385413831
2023-03-30,6.752335258695858,7.113529701513648,1.8079676049716984
2023-03-31,6.782081228998483,7.144866836762607,1.8124427723107372
2023-04-03,6.871319139906359,7.238878242509484,1.8258682743278545
2023-04-04,6.901065110208982,7.270215377758441,1.8348186090059317
2023-04-06,6.772165905564276,7.134421125012954,1.8294484081990856
2023-04-07,6.8316578461695245,7.19709539551087,1.8424263934822986
2023-04-10,6.8019118758668995,7.165758260261912,1.8357136424737401
2023-04-11,6.831657846169524,7.19709539551087,1.8312384751347004
2023-04-12,6.785883755535502,7.1545664762892125,1.8294484081990852
2023-04-13,6.792136585533692,7.108908285958838,1.818260489851488
2023-04-14,6.811006722570288,7.168325806797234,1.8276583412634697
2023-04-17,6.840792466254997,7.19967417038381,1.8549568620316066
2023-04-18,6.83086388502676,7.189224715854952,1.858089479168934
2023-04-19,6.820935303798525,7.178775261326094,1.8433214269501053
2023-04-20,6.820935303798525,7.178775261326094,1.8361611592076432
2023-04-21,6.784358410553701,7.140279470841778,1.8034924376326595
2023-04-24,6.7782524879842025,7.140248123273369,1.7806690842035615
2023-04-25,6.807105103639183,7.1403965452657365,1.7721662662593878
2023-04-26,6.794658096862779,7.133341632368385,1.7681386156542525
2023-04-27,6.80624813199602,7.107922527304888,1.7838017013408891
2023-04-28,6.922099164029995,7.202438303131296,1.8012548539631408
2023-05-04,7.083002782256275,7.285056159504754,1.8012548539631408
2023-05-05,7.070171302307214,7.2783903689345815,1.7940945862206787
2023-05-08,7.2253701845529825,7.224699951460166,1.8142328392463538
2023-05-09,7.151043923505158,7.244163076948398,1.7985697535597174
2023-05-10,7.007736430048141,7.196535429624894,1.784696734808697
2023-05-11,7.0480687260484185,7.2364230401989476,1.7824591511391776
2023-05-12,6.944003559793902,7.29608568882959,1.7596357977100794
2023-05-15,6.931526170273579,7.288248649295124,1.7878293519460249
2023-05-16,6.855962705116042,7.293693593174299,1.7802215674696589
2023-05-17,6.935754571872092,7.378579910731386,1.7681386156542536
2023-05-18,7.058511289958324,7.509174245434596,1.7676910989203498
2023-05-19,7.07692479767126,7.528763395640079,1.7650059985169264
2023-05-22,7.126027484905752,7.581001129521362,1.7739563331950041
2023-05-23,7.0085308921895155,7.4560027620601845,1.7484478793624825
2023-05-24,6.905601867070577,7.34650205393914,1.7247294924655767
2023-05-25,7.008530892189515,7.456002762060184,1.7207018418604416
2023-05-26,7.0366024444946795,7.485866591547741,1.7229394255299608
2023-05-29,7.289246415241164,7.754641056935758,1.7157791577874988
2023-05-30,7.298603599342885,7.764595666764944,1.7175692247231145
2023-05-31,7.27053204703772,7.734731837277386,1.7014586223025747
2023-06-01,7.261174862936,7.724777227448202,1.7050387561738058
2023-06-02,7.354746703953215,7.82432332574006,1.7287571430707114
2023-06-05,7.392175440360101,7.864141765056803,1.7207018418604412
2023-06-06,7.401532624461823,7.874096374885989,1.7041437227059975
2023-06-07,7.429604176766988,7.903960204373546,1.6987735218991509
2023-06-08,7.261174862935998,7.724777227448201,1.713094057384075
2023-06-09,7.382818256258378,7.854187155227616,1.7202543251265372
2023-06-12,7.467032913173873,7.943778643690289,1.7220443920621527
2023-06-13,7.635462227004862,8.122961620615634,1.7350223773453657
2023-06-14,7.644819411106584,8.132916230444819,1.7350223773453657
2023-06-15,7.691605331615193,8.182689279590749,1.7641109650491187
2023-06-16,7.766462804428966,8.262326158224235,1.7806690842035624
2023-06-19,7.729034068022078,8.22250771890749,1.7672435821864458
2023-06-20,7.719676883920356,8.212553109078303,1.7641109650491187
2023-06-21,7.747748436225521,8.242416938565862,1.739497544684405
2023-06-26,7.691605331615192,8.182689279590747,1.719806808392634
2023-06-27,7.588676306496255,8.073188571469704,1.7314422434741348
2023-06-28,7.691605331615192,8.182689279590747,1.7350223773453655
2023-06-29,7.747748436225523,8.242416938565862,1.7269670761350955
2023-06-30,7.747748436225523,8.242416938565862,1.737259961014885
2023-07-03,7.888106197751348,8.39173608600365,1.7573982140405595
2023-07-04,7.831963093141018,8.332008427028535,1.7605308311778867
2023-07-05,7.8413202772427395,8.341963036857722,1.7484478793624818
2023-07-06,7.8506774613444605,8.351917646686907,1.735917410813173
2023-07-07,7.813248724937574,8.312099207370164,1.7309947267402306
2023-07-10,7.747748436225522,8.242416938565864,1.7381549944826928
2023-07-11,7.785177172632409,8.282235377882607,1.749790429564194
2023-07-12,7.794534356734131,8.292189987711794,1.7412876116200198
2023-07-13,7.9255349341582315,8.431554525320394,1.7694811658559648
2023-07-14,7.953606486463397,8.461418354807952,1.768586132388157
2023-07-17,7.991035222870283,8.501236794124695,1.7560556638388485
2023-07-18,8.075249879785778,8.590828282587367,1.7533705634354255
2023-07-19,8.19689327310816,8.720238210366784,1.7524755299676174
2023-07-20,8.093964247989222,8.61073750224574,1.7399450614183083
2023-07-21,7.955797003261609,8.470094482034273,1.7408400948861165
2023-07-24,7.967902828468666,8.488227563908023,1.7332323104097505
2023-07-25,8.085889809127528,8.509892703456199,1.7833541846069856
2023-07-26,8.13110447721212,8.541705317877401,1.7793265340018507
2023-07-27,8.206357642202514,8.6131202368931,1.7775364670662352
2023-07-28,8.131276602475136,8.575756378684856,1.8204980735210083
2023-07-31,8.09388364204366,8.630060202161722,1.8276583412634704
2023-08-01,8.112554653905354,8.649968068833376,1.8196030400532008
2023-08-02,7.993328107010738,8.529381390468425,1.8066250547699882
2023-08-03,7.912799546868566,8.390826011482403,1.8227356571905282
2023-08-04,7.953597187547239,8.434088311075119,1.8321335086025097
2023-08-07,7.886268064037303,8.367909516558768,1.8182604898514885
2023-08-08,7.859870514032157,8.337054098933308,1.8115477388429306
2023-08-09,7.991969178133537,8.3856517143496,1.8079676049716993
2023-08-10,8.000739514680186,8.387938349827806,1.810205188641219
2023-08-11,8.040259076180305,8.303401165260675,1.7676910989203498
2023-08-14,7.91080534470866,8.174624027007539,1.755608147104945
2023-08-15,7.96214180120429,8.18349895479289,1.7538180801693295
2023-08-16,7.953599494399242,8.109638306995164,1.740392578152213
2023-08-17,8.055329093747991,8.19703305604228,1.7462102956929635
2023-08-18,8.147592774997968,8.290919778270077,1.723834458997769
2023-08-21,8.314377121872926,8.46063808383571,1.7005635888347668
2023-08-22,8.062426299997988,8.204255111598263,1.710856473714556
2023-08-23,8.05532909374799,8.19703305604228,1.6862430533498425
2023-08-24,8.112106743747976,8.254809500490156,1.6965359382296314
2023-08-25,8.282439693747934,8.428138833833781,1.6934033210923043
2023-08-28,8.363221159866352,8.507001205271555,1.717121707989211
2023-08-29,8.404959559028686,8.585239352593929,1.7269670761350961
2023-08-30,8.386403803664958,8.565743874566065,1.7265195594011922
2023-08-31,8.399735953590099,8.579908089812248,1.718016741457018
2023-09-01,8.310374732313514,8.488273891826125,1.7283096263368074
2023-09-04,8.187750638554595,8.36985340651796,1.7542655969032328
2023-09-05,8.276593418920857,8.46067212837688,1.7421826450878275
2023-09-06,8.403686569946007,8.58950923945732,1.7377074777487889
2023-09-07,8.412214623970476,8.587158278795199,1.7139890908518831
2023-09-08,8.287168190370915,8.507643282681135,1.7045912394399017
2023-09-11,8.35278088172325,8.551786705759627,1.7171217079892105
2023-09-12,8.278755384347944,8.511088837332931,1.7148841243196908
2023-09-13,8.173175393233468,8.408495994153599,1.7036962059720935
2023-09-14,8.138822291755778,8.38687369230112,1.7023536557703818
2023-09-15,8.276379851616438,8.486172661497756,1.6947458712940158
2023-09-18,8.225009218054682,8.381026370978867,1.7005635888347663
2023-09-19,8.072768084791552,8.278611992893325,1.698326005165247
2023-09-20,8.122348586299374,8.300053373690842,1.690270703954977
2023-09-21,8.102546604547838,8.223547009214506,1.6746076182683407
2023-09-22,8.075656056864622,8.197336076280843,1.7081713733111321
2023-09-25,8.097502291175521,8.221013715523723,1.6956409047618235
2023-09-26,8.076702698547095,8.171580665067815,1.6862430533498416
2023-09-27,7.951335794639604,8.044698322761617,1.6907182206888807
2023-09-28,7.943866545080237,8.035533699321327,1.6844529864142261
2023-10-09,7.918041468850857,8.00870899380337,1.6799778190751873
2023-10-10,7.831268411657971,7.9408169319626305,1.6678948672597824
2023-10-11,7.828135904293308,7.93589373124844,1.6714750011310135
2023-10-12,7.824221836341162,7.931925784382816,1.6875856035515535
2023-10-13,7.81596843777962,7.923558774061737,1.6719225178649175
2023-10-16,7.848982032025786,7.957026815346054,1.6526792983070502
2023-10-17,7.886303900321075,7.994862436017972,1.6580494991138968
2023-10-18,7.882360748370915,7.990865004799963,1.6455190305645881
2023-10-19,7.712732510835916,7.81890175794851,1.6110602420539888
2023-10-20,7.712732510835916,7.81890175794851,1.6030049408437186
2023-10-23,7.708876144580498,7.814992307069536,1.5859993049553711
2023-10-24,7.713934462260669,7.820120254777588,1.5882368886248903
2023-10-25,7.683584556179644,7.789352568529283,1.597187223302968
2023-10-26,7.739226050661523,7.8457599933178415,1.6030049408437186
2023-10-27,7.754401003702036,7.861143836441994,1.6271708444745288
2023-10-30,7.771262062635938,7.878236995468829,1.6343311122169908
2023-10-31,7.789809227463231,7.897039470398349,1.6307509783457599
2023-11-01,7.761145427275595,7.867981100052727,1.6298559448779522
2023-11-02,7.778006486209499,7.885074259079564,1.6222481604015861
2023-11-03,7.76595251517765,7.872816014453753,1.634778628950895
2023-11-06,7.878667851899019,7.994581822266986,1.656259432178281
2023-11-07,7.862623046769992,7.9666484753839875,1.651336748105338
2023-11-08,7.902755533610161,7.992130118455752,1.6464140640323954
2023-11-09,7.884050786785048,8.020685654934427,1.647756614234107
2023-11-10,7.736151207725354,7.918529988809408,1.6356736624187016
2023-11-13,7.7082355592074565,8.020590311452503,1.6334360787491824
2023-11-14,7.766661461809544,8.052985373708658,1.6334360787491824
2023-11-15,7.830279166616176,8.153489949395524,1.6446239970967795
2023-11-16,7.819697708282911,8.129492261754317,1.6285133946762396
2023-11-17,7.679445938895773,8.067939816620337,1.6262758110067201
2023-11-20,7.605010807337458,7.960494078562832,1.631198495079663
2023-11-21,7.66630392991959,8.040063610774276,1.6334360787491824
2023-11-22,7.615771484241022,7.979151279813819,1.6159829261269307
2023-11-23,7.553023188256579,7.983358279954917,1.6244857440711045
2023-11-24,7.50697286830777,7.93468423329907,1.6132978257235078
2023-11-27,7.463977605602686,7.889239306418778,1.6025574241098146
2023-11-28,7.4897747632257365,7.916506262546953,1.6043474910454298
2023-11-29,7.4983738157667545,7.925595247923012,1.5922645392300252
2023-11-30,7.489774763225738,7.916506262546954,1.5940546061656407
2023-12-01,7.446779500520654,7.871061335666662,1.5877893718909863
2023-12-04,7.45537855306167,7.88015032104272,1.5770489702772932
2023-12-05,7.3693880276515005,7.789260467282135,1.5475128658396367
2023-12-06,7.472576658143703,7.8983282917948365,1.549750449509156
2023-12-07,7.397120832001533,7.825256544674139,1.5457227989040212
2023-12-08,7.39949191260051,7.9374944130624225,1.5488554160413484
2023-12-11,7.4587555778044035,8.001067022778026,1.5595958176550415
2023-12-12,7.534951718780839,8.082803235269516,1.5631759515262724
2023-12-13,7.612756444955666,8.165470031282535,1.5372199809598472
2023-12-14,7.698606654157716,8.253704964470517,1.530059713217385
2023-12-15,7.6056487252930225,8.154044421540576,1.5269270960800576
2023-12-18,7.649462332383193,8.200197750515482,1.5206618618054035
2023-12-19,7.6599473113210585,8.287517109097214,1.5215568952732113
2023-12-20,7.678255510306429,8.313817660476015,1.5076838765221912
2023-12-21,7.679589698926813,8.217806858208817,1.5215568952732115
2023-12-22,7.708940573780476,8.25829010524194,1.5242419956766353
2023-12-25,7.711324164210838,8.265480705174403,1.5282696462817698
2023-12-26,7.755293998712805,8.319643815769565,1.519319311603692
2023-12-27,7.76565498471323,8.354517066085542,1.523794478942731
2023-12-28,7.733310777922324,8.327111587504104,1.5613858845906576
2023-12-29,7.7147322535309195,8.317509396810722,1.5658610519296965
2024-01-02,7.738633317311223,8.293046507646132,1.5452752821701174
2024-01-03,7.734652880114149,8.149900454818976,1.5408001148310786
2024-01-04,7.71872908263418,8.12155557132953,1.5273746128139618
2024-01-05,7.735988764951831,8.090712168012224,1.519766828337596
2024-01-08,7.717411776493971,8.075988762545293,1.4987335418441137
2024-01-09,7.709139574091961,8.156946434233758,1.5023136757153446
2024-01-10,7.692976614062855,8.139844603619721,1.4951534079728823
2024-01-11,7.97721510743385,8.440593882147036,1.503656225917056
2024-01-12,7.989573302797806,8.45366993773518,1.4987335418441134
2024-01-15,8.098869182596637,8.569314573356728,1.4969434749084978
2024-01-16,8.088370607594339,8.55820615936234,1.5067888430543828
2024-01-17,7.97418184607536,8.437384425347814,1.4732250880115914
2024-01-18,7.961494205906584,8.423959788235088,1.4933633410372662
2024-01-19,8.050307687088013,8.517932248024165,1.4965620997236984
2024-01-22,8.28502903021036,8.766288034609584,1.4650314783860083
2024-01-23,8.246966109704033,8.726014123271408,1.4750847199719386
2024-01-24,8.101058247763115,8.571630796475068,1.498389961830231
2024-01-25,8.055738631462258,8.53009816035056,1.5239800313216896
2024-01-26,8.156589885763914,8.467598713455528,1.521238238161891
2024-01-29,8.23394426824218,8.547902600095252,1.5075292723628948
2024-01-30,8.371463170425766,8.690665065232544,1.4819392028714358
2024-01-31,8.175010542711403,8.48588623418437,1.472342926812139
2024-02-01,8.106600412646873,8.43014531439258,1.4705150647056062
2024-02-02,8.113003084490757,8.492909354576238,1.4568060989066105
2024-02-05,8.17197610795019,8.554643898171287,1.4659454094392743
2024-02-06,8.197250260861376,8.581101559712023,1.5130128586824927
2024-02-07,8.129852519764878,8.510547795603392,1.5262648589548553
2024-02-08,8.323621025417305,8.713389867415701,1.5363181005407855
2024-02-19,8.26464800195787,8.65165532382065,1.5486561697598815
2024-02-20,8.256223284320807,8.64283610330707,1.55413975607948
2024-02-21,8.155126672676063,8.537005457144128,1.5760741013578734
2024-02-22,8.281497437231994,8.669293764847808,1.5879552050503363
2024-02-23,8.399443484150865,8.792762852037912,1.5893261016302365
2024-02-26,8.30677159014318,8.695751426388545,1.5733323081980748
2024-02-27,8.289922154869057,8.678112985361388,1.5920678947900353
2024-02-28,8.30677159014318,8.695751426388544,1.5756171358312405
2024-02-29,8.231134475197637,8.616572464617633,1.600750239796066
2024-03-01,8.290193875425569,8.678397429732009,1.6130883090151622
2024-03-04,8.420282509704714,8.814577703237076,1.611717412435263
2024-03-05,8.447305466916337,8.842866060051538,1.6249694127076253
2024-03-06,8.545857364030361,8.94603283075214,1.6185718953347605
2024-03-07,8.466987688654253,8.863469937971459,1.6098895503287303
2024-03-08,8.53189142703418,8.931412913105733,1.6144592055950617
2024-03-11,8.27579307606669,8.663322286494086,1.6363935508734548
2024-03-12,8.316966175947618,8.706423392397042,1.6386783785066208
2024-03-13,8.286086351036921,8.674097562969825,1.6290821024473239
2024-03-14,8.255206526126225,8.641771733542608,1.6231415506010924
2024-03-15,8.244913251155992,8.63099645706687,1.6272542403407912
2024-03-18,8.461072025530868,8.854177216015314,1.64142017166642
2024-03-19,8.347846000858315,8.815544728152524,1.6309099645538565
2024-03-20,8.337552725888083,8.804674759313865,1.632280861133756
2024-03-21,8.296379626007154,8.761194883959229,1.6313669300804896
2024-03-22,8.152273776423902,8.609015320218,1.6172009987548608
2024-03-25,8.00816792684065,8.456835756476773,1.6085186537488303
2024-03-26,8.041291685694858,8.491815316199578,1.6135452745417955
2024-03-27,7.957225942330843,8.40303968226303,1.596180584529734
2024-03-28,7.867251267743342,8.314374749598207,1.6039489984824982
2024-03-29,7.988646912678098,8.38574780982618,1.6112604469086296
2024-04-01,8.01758077568232,8.632110771534311,1.6377644474533548
2024-04-02,7.977291425050751,8.588733330471324,1.6322808611337563
2024-04-03,7.876568048471827,8.480289727813858,1.6258833437608915
2024-04-08,7.727819765940073,8.320140215409312,1.612631343488529
2024-04-09,7.799930059245892,8.397777604666631,1.6098895503287303
2024-04-10,7.920113881422253,8.527173253428828,1.5980084466362672
2024-04-11,7.956169028075162,8.565991948057487,1.5966375500563679
2024-04-12,7.811948441463528,8.41071716954285,1.5838425153106384
2024-04-15,7.775893294810619,8.371898474914191,1.6172009987548612
2024-04-16,7.600789071414325,8.188681464210442,1.602578101902599
2024-04-17,7.610826797260654,8.200022127516105,1.6235985161277255
2024-04-18,7.592987833150612,8.226198227439724,1.6263403092875253
2024-04-19,7.621230986803448,8.248274527931429,1.6135452745417957
2024-04-22,7.471430265931707,8.08339798075224,1.6103465158553634
2024-04-23,7.317749798351222,8.036570141643825,1.5989223776895336
2024-04-24,7.539836286920303,8.280472118628463,1.605319895062398
2024-04-25,7.550940611348757,8.292667217477694,1.6098895503287298
2024-04-26,7.7730270999178375,8.53656919446233,1.632737826660389
2024-04-29,7.750818451060929,8.512178996763867,1.6523873443056163
2024-04-30,7.750818451060929,8.512178996763867,1.644161964826219
2024-05-06,8.08394818391455,8.878031962240824,1.6670102411578787
2024-05-07,8.02842656177228,8.817056467994664,1.667924172211145
2024-05-08,7.950696290773101,8.73169077605004,1.6546721719387827
2024-05-09,8.083948183914549,8.878031962240822,1.6706659653709444
2024-05-10,8.294930348055177,9.10973884037623,1.6715798964242108
2024-05-13,8.372660619054356,9.195104532320853,1.670208999844311
2024-05-14,8.361556294625903,9.182909433471622,1.6674672066845122
2024-05-15,8.372660619054356,9.195104532320853,1.6555861029920493
2024-05-16,8.539225485481168,9.378031015059332,1.6610696893116477
2024-05-17,8.561434134338075,9.402421212757796,1.6798052759036086
2024-05-20,8.6280600809088,9.475591805853187,1.683461000116674
2024-05-21,8.417077916768172,9.243884927717781,1.6779774137970755
2024-05-22,8.461495214481989,9.29266532311471,1.681633138010141
2024-05-23,8.38376494348281,9.207299631170086,1.664725413524713
2024-05-24,8.19499142819909,8.999982950733143,1.6459898269327524
2024-05-27,8.339347645768994,9.158519235773158,1.6596987927317477
2024-05-28,8.306034672483632,9.121933939225462,1.6491885856191844
2024-05-29,8.19499142819909,8.999982950733143,1.6496455511458177
2024-05-30,8.02842656177228,8.817056467994664,1.643248033772953
2024-05-31,8.017322237343826,8.804861369145433,1.6368505164000882
2024-06-03,8.128365481628368,8.926812357637752,1.6391353440332543
2024-06-04,8.217200077056,9.024373148431607,1.6505594821990843
2024-06-05,8.12023711614674,8.917885545280114,1.644618930352853
2024-06-06,8.293847627862222,9.108549764907098,1.644618930352853
2024-06-07,8.293847627862222,9.108549764907098,1.6341087232402893
2024-06-11,8.309630401654534,9.125882875782274,1.6226845850744593
2024-06-12,8.38065288371996,9.203881874720588,1.6208567229679267
2024-06-13,8.54637200853928,9.385879538909975,1.6149161711216948
2024-06-14,8.54637200853928,9.385879538909975,1.6240554816543586
2024-06-17,8.585828943020074,9.42921231609793,1.6194858263880265
2024-06-18,8.68761205120672,9.540993548131963,1.624512447180992
2024-06-19,8.689167165474696,9.542701420802832,1.6199427919146598
2024-06-20,8.695793304529541,9.549978443487394,1.6094325848020963
2024-06-21,8.688964324483218,9.54247865480228,1.6066907916422972
2024-06-24,8.69673989582309,9.551018018156617,1.5989223776895332
2024-06-25,8.697499602949827,9.551852351084003,1.5893261016302362
2024-06-26,8.834786040508,9.702624393765928,1.5989223776895327
2024-06-27,8.817883657342746,9.684061694628673,1.590240032683502
2024-06-28,8.827864825657977,9.695023310080323,1.5934387913699342
2024-07-01,8.799835517375472,9.664240691346231,1.5998363087427987
2024-07-02,8.80503632134521,9.669952368712565,1.5975514811096327
2024-07-03,8.995931417742938,9.879599032532893,1.5948096879498335
2024-07-04,9.027747267142562,9.914540143169617,1.5879552050503358
2024-07-05,9.09933292829171,9.99315764210224,1.580186791097572
2024-07-08,9.177639687626531,10.079156450656873,1.5692196184583753
2024-07-09,9.20035626390395,10.104104469332317,1.586127342943803
2024-07-10,9.199999085031665,10.103712204887735,1.5824716187307375
2024-07-11,9.196865054734678,10.100270319745194,1.6034920329558644
2024-07-12,8.857409949710135,9.727470642707388,1.6080616882221965
2024-07-15,9.110027702286535,10.00490296050296,1.6112604469086285
2024-07-16,9.09423909275051,9.987563440640736,1.6226845850744585
2024-07-17,8.999507435534358,9.883526321467395,1.6249694127076244
2024-07-18,8.840666129297178,9.709082081893497,1.6345656887669213
2024-07-19,8.684314848126348,9.536620578927703,1.6450758958794849
2024-07-22,8.679192302962477,9.54215497037156,1.6318238956071227
2024-07-23,8.644610020405016,9.5430596738787,1.5998363087427994
