date,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__stressbond_511260_vr90_vb-1_cap20_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wcap25_ecap15_evr890_evb-15_evsna_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wcap25_ecap10_evr890_evb-15_evsna_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wcap25_ecap15_evr885_evb-20_evsna_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wcap25_ecap10_evr885_evb-20_evsna_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wcap30_ecap15_evr890_evb-15_evsna_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wcap30_ecap10_evr890_evb-15_evsna_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wcap25_ecap15_evr890_evb-15_evs95_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wcap30_ecap15_evr890_evb-15_evs95_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wcap25_ecap15_evr895_evb-15_evsna_nav,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wcap25_ecap10_evr895_evb-15_evsna_nav,hs300_benchmark
2012-12-21,0.9909994921547371,0.9909994921547371,0.9909994921547371,0.9909994921547371,0.9909994921547371,0.9909994921547371,0.9909994921547371,0.9909994921547371,0.9909994921547371,0.9909994921547371,0.9909994921547371,0.9132104454685098
2012-12-24,0.9918329652347664,0.9918329652347664,0.9918329652347664,0.9918329652347664,0.9918329652347664,0.9918329652347664,0.9918329652347664,0.9918329652347664,0.9918329652347664,0.9918329652347664,0.9918329652347664,0.9139784946236558
2012-12-25,1.019337576875731,1.019337576875731,1.019337576875731,1.019337576875731,1.019337576875731,1.019337576875731,1.019337576875731,1.019337576875731,1.019337576875731,1.019337576875731,1.019337576875731,0.9393241167434717
2012-12-26,1.022254732655833,1.022254732655833,1.022254732655833,1.022254732655833,1.022254732655833,1.022254732655833,1.022254732655833,1.022254732655833,1.022254732655833,1.022254732655833,1.022254732655833,0.9420122887864824
2012-12-27,1.0201710499557601,1.0201710499557601,1.0201710499557601,1.0201710499557601,1.0201710499557601,1.0201710499557601,1.0201710499557601,1.0201710499557601,1.0201710499557601,1.0201710499557601,1.0201710499557601,0.9400921658986177
2012-12-28,1.035173565396286,1.035173565396286,1.035173565396286,1.035173565396286,1.035173565396286,1.035173565396286,1.035173565396286,1.035173565396286,1.035173565396286,1.035173565396286,1.035173565396286,0.9539170506912443
2012-12-31,1.0518430269968704,1.0518430269968704,1.0518430269968704,1.0518430269968704,1.0518430269968704,1.0518430269968704,1.0518430269968704,1.0518430269968704,1.0518430269968704,1.0518430269968704,1.0518430269968704,0.969278033794163
2013-01-04,1.0543434462369579,1.0543434462369579,1.0543434462369579,1.0543434462369579,1.0543434462369579,1.0543434462369579,1.0543434462369579,1.0543434462369579,1.0543434462369579,1.0543434462369579,1.0543434462369579,0.9715821812596007
2013-01-07,1.0560103923970163,1.0560103923970163,1.0560103923970163,1.0560103923970163,1.0560103923970163,1.0560103923970163,1.0560103923970163,1.0560103923970163,1.0560103923970163,1.0560103923970163,1.0560103923970163,0.9731182795698926
2013-01-08,1.0514262904568559,1.0514262904568559,1.0514262904568559,1.0514262904568559,1.0514262904568559,1.0514262904568559,1.0514262904568559,1.0514262904568559,1.0514262904568559,1.0514262904568559,1.0514262904568559,0.9688940092165901
2013-01-09,1.0505928173768266,1.0505928173768266,1.0505928173768266,1.0505928173768266,1.0505928173768266,1.0505928173768266,1.0505928173768266,1.0505928173768266,1.0505928173768266,1.0505928173768266,1.0505928173768266,0.9681259600614442
2013-01-10,1.0530932366169143,1.0530932366169143,1.0530932366169143,1.0530932366169143,1.0530932366169143,1.0530932366169143,1.0530932366169143,1.0530932366169143,1.0530932366169143,1.0530932366169143,1.0530932366169143,0.9704301075268821
2013-01-11,1.0372572480963593,1.0372572480963593,1.0372572480963593,1.0372572480963593,1.0372572480963593,1.0372572480963593,1.0372572480963593,1.0372572480963593,1.0372572480963593,1.0372572480963593,1.0372572480963593,0.9558371735791096
2013-01-14,1.0739300636176448,1.0739300636176448,1.0739300636176448,1.0739300636176448,1.0739300636176448,1.0739300636176448,1.0739300636176448,1.0739300636176448,1.0739300636176448,1.0739300636176448,1.0739300636176448,0.9896313364055304
2013-01-15,1.080181111717864,1.080181111717864,1.080181111717864,1.080181111717864,1.080181111717864,1.080181111717864,1.080181111717864,1.080181111717864,1.080181111717864,1.080181111717864,1.080181111717864,0.9953917050691249
2013-01-16,1.0722631174575863,1.0722631174575863,1.0722631174575863,1.0722631174575863,1.0722631174575863,1.0722631174575863,1.0722631174575863,1.0722631174575863,1.0722631174575863,1.0722631174575863,1.0722631174575863,0.9880952380952385
2013-01-17,1.0655953328173526,1.0655953328173526,1.0655953328173526,1.0655953328173526,1.0655953328173526,1.0655953328173526,1.0655953328173526,1.0655953328173526,1.0655953328173526,1.0655953328173526,1.0655953328173526,0.981950844854071
2013-01-18,1.081431321337908,1.081431321337908,1.081431321337908,1.081431321337908,1.081431321337908,1.081431321337908,1.081431321337908,1.081431321337908,1.081431321337908,1.081431321337908,1.081431321337908,0.996543778801844
2013-01-21,1.0851819501980393,1.0851819501980393,1.0851819501980393,1.0851819501980393,1.0851819501980393,1.0851819501980393,1.0851819501980393,1.0851819501980393,1.0851819501980393,1.0851819501980393,1.0851819501980393,1.0000000000000004
2013-01-22,1.0835150040379808,1.0835150040379808,1.0835150040379808,1.0835150040379808,1.0835150040379808,1.0835150040379808,1.0835150040379808,1.0835150040379808,1.0835150040379808,1.0835150040379808,1.0835150040379808,0.9984639016897086
2013-01-23,1.0855986867380538,1.0855986867380538,1.0855986867380538,1.0855986867380538,1.0855986867380538,1.0855986867380538,1.0855986867380538,1.0855986867380538,1.0855986867380538,1.0855986867380538,1.0855986867380538,1.0003840245775735
2013-01-24,1.0785141655578054,1.0785141655578054,1.0785141655578054,1.0785141655578054,1.0785141655578054,1.0785141655578054,1.0785141655578054,1.0785141655578054,1.0785141655578054,1.0785141655578054,1.0785141655578054,0.9938556067588331
2013-01-25,1.07351332707763,1.07351332707763,1.07351332707763,1.07351332707763,1.07351332707763,1.07351332707763,1.07351332707763,1.07351332707763,1.07351332707763,1.07351332707763,1.07351332707763,0.9892473118279576
2013-01-28,1.1026848848786526,1.1026848848786526,1.1026848848786526,1.1026848848786526,1.1026848848786526,1.1026848848786526,1.1026848848786526,1.1026848848786526,1.1026848848786526,1.1026848848786526,1.1026848848786526,1.0161290322580652
2013-01-29,1.1110196156789447,1.1110196156789447,1.1110196156789447,1.1110196156789447,1.1110196156789447,1.1110196156789447,1.1110196156789447,1.1110196156789447,1.1110196156789447,1.1110196156789447,1.1110196156789447,1.0238095238095244
2013-01-30,1.1172706637791638,1.1172706637791638,1.1172706637791638,1.1172706637791638,1.1172706637791638,1.1172706637791638,1.1172706637791638,1.1172706637791638,1.1172706637791638,1.1172706637791638,1.1172706637791638,1.029569892473119
2013-01-31,1.1201878195592663,1.1201878195592663,1.1201878195592663,1.1201878195592663,1.1201878195592663,1.1201878195592663,1.1201878195592663,1.1201878195592663,1.1201878195592663,1.1201878195592663,1.1201878195592663,1.03225806451613
2013-02-01,1.141858119640026,1.141858119640026,1.141858119640026,1.141858119640026,1.141858119640026,1.141858119640026,1.141858119640026,1.141858119640026,1.141858119640026,1.141858119640026,1.141858119640026,1.052227342549924
2013-02-04,1.143941802340099,1.143941802340099,1.143941802340099,1.143941802340099,1.143941802340099,1.143941802340099,1.143941802340099,1.143941802340099,1.143941802340099,1.143941802340099,1.143941802340099,1.0541474654377887
2013-02-05,1.152276533140391,1.152276533140391,1.152276533140391,1.152276533140391,1.152276533140391,1.152276533140391,1.152276533140391,1.152276533140391,1.152276533140391,1.152276533140391,1.152276533140391,1.061827956989248
2013-02-06,1.155610425460508,1.155610425460508,1.155610425460508,1.155610425460508,1.155610425460508,1.155610425460508,1.155610425460508,1.155610425460508,1.155610425460508,1.155610425460508,1.155610425460508,1.0649001536098317
2013-02-07,1.150192850440318,1.150192850440318,1.150192850440318,1.150192850440318,1.150192850440318,1.150192850440318,1.150192850440318,1.150192850440318,1.150192850440318,1.150192850440318,1.150192850440318,1.059907834101383
2013-02-08,1.1539434793004495,1.1539434793004495,1.1539434793004495,1.1539434793004495,1.1539434793004495,1.1539434793004495,1.1539434793004495,1.1539434793004495,1.1539434793004495,1.1539434793004495,1.1539434793004495,1.0633640552995398
2013-02-18,1.1368572811598505,1.1368572811598505,1.1368572811598505,1.1368572811598505,1.1368572811598505,1.1368572811598505,1.1368572811598505,1.1368572811598505,1.1368572811598505,1.1368572811598505,1.1368572811598505,1.0476190476190483
2013-02-19,1.1185208733992078,1.1185208733992078,1.1185208733992078,1.1185208733992078,1.1185208733992078,1.1185208733992078,1.1185208733992078,1.1185208733992078,1.1185208733992078,1.1185208733992078,1.1185208733992078,1.030721966205838
2013-02-20,1.1235217118793832,1.1235217118793832,1.1235217118793832,1.1235217118793832,1.1235217118793832,1.1235217118793832,1.1235217118793832,1.1235217118793832,1.1235217118793832,1.1235217118793832,1.1235217118793832,1.0353302611367137
2013-02-21,1.0835150040379808,1.0835150040379808,1.0835150040379808,1.0835150040379808,1.0835150040379808,1.0835150040379808,1.0835150040379808,1.0835150040379808,1.0835150040379808,1.0835150040379808,1.0835150040379808,0.998463901689709
2013-02-22,1.0822196986901638,1.0822196986901638,1.0822196986901638,1.0822196986901638,1.0822196986901638,1.0822196986901638,1.0822196986901638,1.0822196986901638,1.0822196986901638,1.0822196986901638,1.0822196986901638,0.9953917050691252
2013-02-25,1.082670623564618,1.082670623564618,1.082670623564618,1.082670623564618,1.082670623564618,1.082670623564618,1.082670623564618,1.082670623564618,1.082670623564618,1.082670623564618,1.082670623564618,0.996927803379417
2013-02-26,1.078391655691824,1.078391655691824,1.078391655691824,1.078391655691824,1.078391655691824,1.078391655691824,1.078391655691824,1.078391655691824,1.078391655691824,1.078391655691824,1.078391655691824,0.9823348694316442
2013-02-27,1.0782460728183056,1.0782460728183056,1.0782460728183056,1.0782460728183056,1.0782460728183056,1.0782460728183056,1.0782460728183056,1.0782460728183056,1.0782460728183056,1.0782460728183056,1.0782460728183056,0.9915514592933954
2013-02-28,1.0879086354584553,1.0879086354584553,1.0879086354584553,1.0879086354584553,1.0879086354584553,1.0879086354584553,1.0879086354584553,1.0879086354584553,1.0879086354584553,1.0879086354584553,1.0879086354584553,1.0249615975422437
2013-03-01,1.0875784721033706,1.0875784721033706,1.0875784721033706,1.0875784721033706,1.0875784721033706,1.0875784721033706,1.0875784721033706,1.0875784721033706,1.0875784721033706,1.0875784721033706,1.0875784721033706,1.0238095238095248
2013-03-04,1.0737002201825316,1.0737002201825316,1.0737002201825316,1.0737002201825316,1.0737002201825316,1.0737002201825316,1.0737002201825316,1.0737002201825316,1.0737002201825316,1.0737002201825316,1.0737002201825316,0.9754224270353312
2013-03-05,1.0820319648044991,1.0820319648044991,1.0820319648044991,1.0820319648044991,1.0820319648044991,1.0820319648044991,1.0820319648044991,1.0820319648044991,1.0820319648044991,1.0820319648044991,1.0820319648044991,1.0034562211981577
2013-03-06,1.0851625280092148,1.0851625280092148,1.0851625280092148,1.0851625280092148,1.0851625280092148,1.0851625280092148,1.0851625280092148,1.0851625280092148,1.0851625280092148,1.0851625280092148,1.0851625280092148,1.0142089093702007
2013-03-07,1.081612431741892,1.081612431741892,1.081612431741892,1.081612431741892,1.081612431741892,1.081612431741892,1.081612431741892,1.081612431741892,1.081612431741892,1.081612431741892,1.081612431741892,1.0019201228878658
2013-03-08,1.0811646964309372,1.0811646964309372,1.0811646964309372,1.0811646964309372,1.0811646964309372,1.0811646964309372,1.0811646964309372,1.0811646964309372,1.0811646964309372,1.0811646964309372,1.0811646964309372,1.000384024577574
2013-03-11,1.079147629089419,1.079147629089419,1.079147629089419,1.079147629089419,1.079147629089419,1.079147629089419,1.079147629089419,1.079147629089419,1.079147629089419,1.079147629089419,1.079147629089419,0.9934715821812606
2013-03-12,1.0749803755855136,1.0749803755855136,1.0749803755855136,1.0749803755855136,1.0749803755855136,1.0749803755855136,1.0749803755855136,1.0749803755855136,1.0749803755855136,1.0749803755855136,1.0749803755855136,0.9792626728110608
2013-03-13,1.0717933749426012,1.0717933749426012,1.0717933749426012,1.0717933749426012,1.0717933749426012,1.0717933749426012,1.0717933749426012,1.0717933749426012,1.0717933749426012,1.0717933749426012,1.0717933749426012,0.9685099846390176
2013-03-14,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,0.9704301075268826
2013-03-15,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,0.9711981566820285
2013-03-18,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,0.9608294930875583
2013-03-19,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,0.9692780337941638
2013-03-20,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,1.071648682836984,0.9988479262672821
2013-03-21,1.0722826117947513,1.0722826117947513,1.0722826117947513,1.0722826117947513,1.0722826117947513,1.0722826117947513,1.0722826117947513,1.0722826117947513,1.0722826117947513,1.0722826117947513,1.0722826117947513,1.001536098310293
2013-03-22,1.0730596877672558,1.0730596877672558,1.0730596877672558,1.0730596877672558,1.0730596877672558,1.0730596877672558,1.0730596877672558,1.0730596877672558,1.0730596877672558,1.0730596877672558,1.0730596877672558,1.0042242703533037
2013-03-25,1.0726165120644686,1.0726165120644686,1.0726165120644686,1.0726165120644686,1.0726165120644686,1.0726165120644686,1.0726165120644686,1.0726165120644686,1.0726165120644686,1.0726165120644686,1.0726165120644686,1.0026881720430119
2013-03-26,1.0678470453064952,1.0678470453064952,1.0678470453064952,1.0678470453064952,1.0678470453064952,1.0678470453064952,1.0678470453064952,1.0678470453064952,1.0678470453064952,1.0678470453064952,1.0678470453064952,0.9861751152073743
2013-03-27,1.0685206871341417,1.0685206871341417,1.0685206871341417,1.0685206871341417,1.0685206871341417,1.0685206871341417,1.0685206871341417,1.0685206871341417,1.0685206871341417,1.0685206871341417,1.0685206871341417,0.988479262672812
2013-03-28,1.0595540799693797,1.0595540799693797,1.0595540799693797,1.0595540799693797,1.0595540799693797,1.0595540799693797,1.0595540799693797,1.0595540799693797,1.0595540799693797,1.0595540799693797,1.0595540799693797,0.957757296466975
2013-03-29,1.0587511300050083,1.0587511300050083,1.0587511300050083,1.0587511300050083,1.0587511300050083,1.0587511300050083,1.0587511300050083,1.0587511300050083,1.0587511300050083,1.0587511300050083,1.0587511300050083,0.9550691244239641
2013-04-01,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,0.9535330261136722
2013-04-02,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,0.955069124423964
2013-04-03,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,0.9531490015360993
2013-04-08,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,0.9485407066052237
2013-04-09,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,0.954301075268818
2013-04-10,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,0.954301075268818
2013-04-11,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,0.9500768049155155
2013-04-12,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,0.9470046082949319
2013-04-15,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,0.9374039938556077
2013-04-16,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,0.9431643625192023
2013-04-17,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,0.9454685099846403
2013-04-18,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,0.9473886328725051
2013-04-19,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,0.9742703533026127
2013-04-22,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,0.9711981566820289
2013-04-23,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,0.9416282642089107
2013-04-24,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,0.9577572964669752
2013-04-25,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,0.947772657450078
2013-04-26,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,0.9389400921658998
2013-05-02,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,0.9397081413210457
2013-05-03,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,0.9566052227342563
2013-05-06,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,0.9677419354838726
2013-05-07,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,0.9700460829493104
2013-05-08,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,0.9761904761904779
2013-05-09,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,0.9711981566820294
2013-05-10,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,0.9750384024577592
2013-05-13,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,0.9711981566820295
2013-05-14,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,0.9569892473118298
2013-05-15,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,0.9615975422427054
2013-05-16,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,0.9811827956989266
2013-05-17,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,0.9980798771121372
2013-05-20,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0586081986024576,1.0038402457757316
2013-05-21,1.0580788945031565,1.0580788945031565,1.0580788945031565,1.0580788945031565,1.0580788945031565,1.0580788945031565,1.0580788945031565,1.0580788945031565,1.0580788945031565,1.0580788945031565,1.0580788945031565,1.0038402457757316
2013-05-22,1.059293216111232,1.059293216111232,1.059293216111232,1.059293216111232,1.059293216111232,1.059293216111232,1.059293216111232,1.059293216111232,1.059293216111232,1.059293216111232,1.059293216111232,1.0049923195084505
2013-05-23,1.0479595477691936,1.0479595477691936,1.0479595477691936,1.0479595477691936,1.0479595477691936,1.0479595477691936,1.0479595477691936,1.0479595477691936,1.0479595477691936,1.0479595477691936,1.0479595477691936,0.9942396313364075
2013-05-24,1.053626381940213,1.053626381940213,1.053626381940213,1.053626381940213,1.053626381940213,1.053626381940213,1.053626381940213,1.053626381940213,1.053626381940213,1.053626381940213,1.053626381940213,0.9996159754224292
2013-05-27,1.0511977387240616,1.0511977387240616,1.0511977387240616,1.0511977387240616,1.0511977387240616,1.0511977387240616,1.0511977387240616,1.0511977387240616,1.0511977387240616,1.0511977387240616,1.0511977387240616,0.9973118279569911
2013-05-28,1.0730555276694216,1.0730555276694216,1.0730555276694216,1.0730555276694216,1.0730555276694216,1.0730555276694216,1.0730555276694216,1.0730555276694216,1.0730555276694216,1.0730555276694216,1.0730555276694216,1.0180491551459314
2013-05-29,1.0694125628451951,1.0694125628451951,1.0694125628451951,1.0694125628451951,1.0694125628451951,1.0694125628451951,1.0694125628451951,1.0694125628451951,1.0694125628451951,1.0694125628451951,1.0694125628451951,1.0145929339477748
2013-05-30,1.0688778565637727,1.0688778565637727,1.0688778565637727,1.0688778565637727,1.0688778565637727,1.0688778565637727,1.0688778565637727,1.0688778565637727,1.0688778565637727,1.0688778565637727,1.0688778565637727,1.011904761904764
2013-05-31,1.0688778565637727,1.0688778565637727,1.0688778565637727,1.0688778565637727,1.0688778565637727,1.0688778565637727,1.0688778565637727,1.0688778565637727,1.0688778565637727,1.0688778565637727,1.0688778565637727,1.0003840245775752
2013-06-03,1.070393980817133,1.070393980817133,1.070393980817133,1.070393980817133,1.070393980817133,1.070393980817133,1.070393980817133,1.070393980817133,1.070393980817133,1.070393980817133,1.070393980817133,1.0023041474654402
2013-06-04,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,0.9877112135176678
2013-06-05,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,1.0698587838267244,0.9850230414746568
