date,baseline_threshold_dual_nav,overheat_cap_70_nav,overheat_cap_40_nav,overheat_cap_50_nav,hs300_benchmark
2023-11-16,4.470083567834983,4.6474722719460795,4.815213253125926,4.760444629696216,1.6285133946762396
2023-11-17,4.389909480154694,4.56411659329527,4.728849022189996,4.675062712480006,1.6262758110067201
2023-11-20,4.347359081039391,4.519877644056925,4.683013358798799,4.629748387616504,1.631198495079663
2023-11-21,4.382396929086314,4.556305917666495,4.720756436241593,4.667062172256077,1.6334360787491824
2023-11-22,4.353510357827808,4.526273025234348,4.689639568144943,4.636299229923773,1.6159829261269307
2023-11-23,4.317640668582328,4.488979900029435,4.651000424062006,4.598099570578204,1.6244857440711045
2023-11-24,4.291316277771329,4.461610864414459,4.622643559231627,4.570065239012688,1.6132978257235078
2023-11-27,4.266738292217084,4.436057537585053,4.596167937471996,4.543890753107691,1.6025574241098146
2023-11-28,4.28148508354963,4.451389533682697,4.612053310527775,4.5595954446506894,1.6043474910454298
2023-11-29,4.2864006806604795,4.456500199048579,4.617348434879701,4.56483034183169,1.5922645392300252
2023-11-30,4.28148508354963,4.451389533682697,4.612053310527775,4.55959544465069,1.5940546061656407
2023-12-01,4.256907097995384,4.42583620685329,4.585577688768144,4.533420958745692,1.5877893718909863
2023-12-04,4.2618226951062335,4.430946872219171,4.59087281312007,4.538655855926692,1.5770489702772932
2023-12-05,4.212666723997741,4.379840218560357,4.537921569600807,4.486306884116695,1.5475128658396367
2023-12-06,4.271653889327931,4.441168202950934,4.601463061823922,4.5491256502886905,1.549750449509156
2023-12-07,4.22852001623994,4.396322625431861,4.554998875148203,4.503189951015136,1.5457227989040212
2023-12-08,4.229875430326123,4.397731827136247,4.556458939098288,4.504633408080237,1.5488554160413484
2023-12-11,4.263753151163975,4.432953935591571,4.592952317329052,4.5407117076872865,1.5595958176550415
2023-12-12,4.307310220812642,4.478239503605559,4.6398723750543205,4.587098092896351,1.5631759515262724
2023-12-13,4.355706964866717,4.528556801398881,4.692005772526841,4.638638520906422,1.5372199809598472
2023-12-14,4.408943383326199,4.583905828971535,4.749352509746614,4.6953329917175015,1.530059713217385
2023-12-15,4.355706964866717,4.5285568013988815,4.692005772526841,4.638638520906422,1.5269270960800576
2023-12-18,4.384745011299161,4.558747180074874,4.723285811010353,4.669562777712465,1.5206618618054035
2023-12-19,4.404534439942871,4.579321923142562,4.744603157236866,4.690637658725783,1.5215568952732113
2023-12-20,4.425965241480005,4.601603174577341,4.767688604750478,4.713460530499731,1.5076838765221912
2023-12-21,4.426734305813885,4.6024027581002915,4.768517047601,4.714279550574536,1.5215568952732115
2023-12-22,4.4436529863312195,4.619992831616592,4.786741998749268,4.732297209660336,1.5242419956766353
2023-12-25,4.445026955767447,4.621421325012849,4.788222050685281,4.733760427366404,1.5282696462817698
2023-12-26,4.470372421142767,4.647772587973336,4.815524408444332,4.760752245908966,1.519319311603692
2023-12-27,4.47634478867388,4.653981960142223,4.821957895168223,4.767112557636612,1.523794478942731
2023-12-28,4.457700666343276,4.634597973187318,4.8018742829545245,4.747257378046063,1.5613858845906576
2023-12-29,4.446991475553261,4.623463803882363,4.79033824864112,4.735852555516223,1.5658610519296965
2024-01-02,4.46076872969439,4.637787788128471,4.8051792277246905,4.750524732108183,1.5452752821701174
2024-01-03,4.458474292285203,4.635402299339035,4.802707639609273,4.748081256035089,1.5408001148310786
2024-01-04,4.445735925434825,4.62215842910068,4.788985759033597,4.734515449234444,1.5273746128139618
2024-01-05,4.449495532982761,4.626067231154887,4.793035641282251,4.738519267796164,1.519766828337596
2024-01-08,4.404622065129029,4.579413025605596,4.744697547856481,4.690730975738885,1.4987335418441137
2024-01-09,4.399900802835098,4.574504406948549,4.739611762675011,4.685703036687754,1.5023136757153446
2024-01-10,4.39067598336922,4.564913514064606,4.72967470618027,4.675879005074062,1.4951534079728823
2024-01-11,4.552901762674427,4.733576985266993,4.9044257395009865,4.84864240606475,1.503656225917056
2024-01-12,4.559955057426827,4.740910179667097,4.912023610514931,4.856153858281736,1.4987335418441134
2024-01-15,4.626961357574631,4.8105755264680825,4.984203385147401,4.927512654343108,1.4969434749084978
2024-01-16,4.496475404655224,4.674911430066162,4.843642771389432,4.788550788328858,1.5067888430543828
2024-01-17,4.432995751883621,4.608912680465227,4.775261932263934,4.72094771837598,1.4732250880115914
2024-01-18,4.425942457131221,4.601579486065123,4.76766406124999,4.713436266158993,1.4933633410372662
2024-01-19,4.4753155203980235,4.65291184686585,4.8208491583476,4.766016431677898,1.4965620997236984
2024-01-22,4.605801473317431,4.78857594326777,4.9614097721055685,4.904978297692148,1.4650314783860083
2024-01-23,4.5846415890602294,4.766576360067459,4.938616159063736,4.882443941041188,1.4750847199719386
2024-01-24,4.499025170708218,4.677562379841799,4.846389401760974,4.791266178305298,1.498389961830231
2024-01-25,4.457789069373674,4.634689884362196,4.801969511474782,4.747351523429457,1.5239800313216896
2024-01-26,4.513596939964548,4.69271240836907,4.862086239500085,4.806784478947508,1.521238238161891
2024-01-29,4.5564023903962445,4.7372165302608735,4.908196646407883,4.85237042237272,1.5075292723628948
2024-01-30,4.632500968941485,4.8163349691796356,4.990170703132859,4.933412099573101,1.4819392028714358
2024-01-31,4.523790344560681,4.7033103232622375,4.873066664398395,4.817640011608497,1.472342926812139
2024-02-01,4.48593435841373,4.66395207787929,4.832287863859496,4.777325032431857,1.4705150647056062
2024-02-02,4.489477392996428,4.667635712588073,4.836104451809138,4.781098210202715,1.4568060989066105
2024-02-05,4.522111185053515,4.701564528775109,4.871257859039319,4.815851779747283,1.4659454094392743
2024-02-06,4.536097095935125,4.716105449998125,4.88632360499511,4.830746166694955,1.5130128586824927
2024-02-07,4.498801333584167,4.6773296600700816,4.846148282446331,4.791027801501162,1.5262648589548553
2024-02-08,4.606026650343168,4.788810056113203,4.961652334774067,4.905218101433314,1.5363181005407855
2024-02-19,4.568819465427794,4.750126358686239,4.921572428616342,4.865594067356857,1.5486561697598815
2024-02-20,4.534875784406785,4.714835672514721,4.8850079974973495,4.829445523022853,1.55413975607948
2024-02-21,4.5246926801004825,4.704248466663265,4.874038668161651,4.818600959722652,1.5760741013578734
2024-02-22,4.640101195571913,4.824236799646425,4.998357733966224,4.941506010458263,1.5879552050503363
2024-02-23,4.682934726652324,4.868770116526262,5.04449838959528,4.9871218585533414,1.5893261016302365
2024-02-26,4.631267442807613,4.8150524923720095,4.98884193795481,4.932098447877226,1.5733323081980748
2024-02-27,4.621873391199484,4.805285651616691,4.978722583111088,4.922094191390659,1.5920678947900353
2024-02-28,4.631267442807613,4.815052492372009,4.988841937954809,4.932098447877225,1.5756171358312405
2024-02-29,4.5890975451387215,4.771209144221383,4.9434161540613415,4.887189340509028,1.600750239796066
2024-03-01,4.622024883334938,4.805443155495142,4.9788857717690425,4.922255523927673,1.6130883090151622
2024-03-04,4.694553091204673,4.880849538819602,5.057013793865275,4.999494911606994,1.611717412435263
2024-03-05,4.70961917802125,4.8965135011738194,5.073243114818902,5.015539638956744,1.6249694127076253
2024-03-06,4.759800170363067,4.948685852528827,5.127298520207297,5.068980213809828,1.6185718953347605
2024-03-07,4.694373363897595,4.88066267929819,5.056820190032626,4.999303509839933,1.6098895503287303
2024-03-08,4.730358107453604,4.91807542457504,5.095583271628694,5.037625697023374,1.6144592055950617
2024-03-11,4.588368852062238,4.770451534029912,4.942631199483624,4.88641331406791,1.6363935508734548
2024-03-12,4.611196557793891,4.794185123751455,4.96722140445618,4.910723828068248,1.6386783785066208
2024-03-13,4.594075778495151,4.776384931460298,4.948778750726763,4.892490942567994,1.6290821024473239
2024-03-14,4.576954999196412,4.758584739169142,4.930336096997347,4.874258057067741,1.6231415506010924
2024-03-15,4.571248072763498,4.752651341738757,4.924188545754208,4.868180428567657,1.6272542403407912
2024-03-18,4.691093527854675,4.876521099873684,5.051771135723565,4.994561674412663,1.64142017166642
2024-03-19,4.62831733709263,4.830116166614839,5.023222606013889,4.959902788632786,1.6309099645538565
2024-03-20,4.622610410659717,4.82416041301852,5.0170287433677565,4.953787002210305,1.632280861133756
2024-03-21,4.599782704928064,4.800337398633243,4.992253292783224,4.929323856520377,1.6313669300804896
2024-03-22,4.515365849132411,4.712239891436489,4.900633676521624,4.838859143759025,1.6172009987548608
2024-03-25,4.432699920509832,4.625969653424036,4.81091438305915,4.750270799434821,1.6085186537488303
2024-03-26,4.451034661312146,4.645103805538071,4.830813512216842,4.769919091764617,1.6135452745417955
2024-03-27,4.404502393591047,4.596542688782383,4.780310938149061,4.720053123720112,1.596180584529734
2024-03-28,4.3546994003801816,4.544568239942036,4.726258568114052,4.666682106368048,1.6039489984824982
2024-03-29,4.421894602899471,4.614693214175383,4.79918711551625,4.738691358993653,1.6112604469086296
2024-04-01,4.437910142709644,4.631407046032637,4.816569160817514,4.755854296359532,1.6377644474533548
2024-04-02,4.4111934776294115,4.603525510147476,4.78757293039209,4.727223575520141,1.6322808611337563
2024-04-03,4.359470204413956,4.549547055354411,4.731436434912262,4.671794703994295,1.6258833437608915
2024-04-08,4.277141999837505,4.463629266462501,4.64208368136906,4.583568279200705,1.612631343488529
2024-04-09,4.317053122697575,4.505280550441934,4.685400169842178,4.626338745258566,1.6098895503287303
2024-04-10,4.383571660797692,4.574699357074321,4.757594317297373,4.697622855354999,1.5980084466362672
2024-04-11,4.403527222227727,4.595524999064037,4.779252561533932,4.719008088383929,1.5966375500563679
2024-04-12,4.323704976507587,4.512222431105172,4.692619584587698,4.633467156268209,1.5838425153106384
2024-04-15,4.303749415077553,4.4913967891154565,4.670961340351139,4.612081923239279,1.6172009987548612
2024-04-16,4.206833900621826,4.390255670416267,4.565776633333344,4.508223113352077,1.602578101902599
2024-04-17,4.212389513990218,4.396053513561351,4.571806272320871,4.514176746223709,1.6235985161277255
2024-04-18,4.202516123442869,4.3857496342400575,4.561090447328066,4.503595998677167,1.6263403092875253
2024-04-19,4.218147955234395,4.402063028061381,4.578056045213781,4.520347738120973,1.6135452745417957
2024-04-22,4.135237254124311,4.315537345259184,4.4880710943637485,4.4314970851314515,1.6103465158553634
2024-04-23,4.050179216753897,4.226770700390047,4.3957555885279636,4.340345254774426,1.5989223776895336
2024-04-24,4.173098161116686,4.355049022101429,4.529162434917279,4.472070452187913,1.605319895062398
2024-04-25,4.179244108334825,4.361462938186999,4.535832777236745,4.478656712058588,1.6098895503287298
2024-04-26,4.302163052697614,4.489741259898381,4.669239623626061,4.610381909472076,1.632737826660389
2024-04-29,4.2898711582613345,4.476913427727242,4.6558989389871295,4.597209389730727,1.6523873443056163
2024-04-30,4.2898711582613345,4.476913427727242,4.6558989389871295,4.597209389730727,1.644161964826219
2024-05-06,4.474249574805518,4.669330910294316,4.856009208571104,4.7947971858509595,1.6670102411578787
2024-05-07,4.443519838714821,4.637261329866471,4.8226574969737745,4.761865886497588,1.667924172211145
2024-05-08,4.400498208187845,4.592363917267487,4.775965100737514,4.715762067402867,1.6546721719387827
2024-05-09,4.474249574805518,4.669330910294316,4.856009208571103,4.7947971858509595,1.6706659653709444
2024-05-10,4.591022571950169,4.791195315920129,4.982745712640954,4.919936123393773,1.6715798964242108
2024-05-13,4.6340442024771455,4.836092728519113,5.029438108877215,4.966039942488495,1.670208999844311
2024-05-14,4.627898255259006,4.829678812433544,5.022767766557749,4.959453682617821,1.6674672066845122
2024-05-15,4.6340442024771455,4.836092728519113,5.029438108877215,4.966039942488496,1.6555861029920493
2024-05-16,4.726233410749238,4.932301469802651,5.129493243669202,5.064833840548612,1.6610696893116477
2024-05-17,4.738525305185517,4.945129301973789,5.142833928308134,5.078006360289961,1.6798052759036086
2024-05-20,4.775400988494353,4.983612798487203,5.182855982224929,5.117523919514007,1.683461000116674
2024-05-21,4.658627991349704,4.86174839286139,5.056119478155079,4.992384981971194,1.6779774137970755
2024-05-22,4.683211780222262,4.887404057203667,5.082800847432942,5.018730021453892,1.681633138010141
2024-05-23,4.640190149695286,4.842506644604683,5.036108451196681,4.972626202359171,1.664725413524713
2024-05-24,4.5357090469869155,4.733470071150008,4.922712631765763,4.860659784557707,1.6459898269327524
2024-05-27,4.615606360822729,4.816850980262407,5.009427081918819,4.946281162876474,1.6596987927317477
2024-05-28,4.59716851916831,4.7976092320056996,4.989416054960421,4.926522383264451,1.6491885856191844
2024-05-29,4.5357090469869155,4.733470071150008,4.922712631765763,4.860659784557707,1.6496455511458177
2024-05-30,4.443519838714823,4.6372613298664715,4.822657496973775,4.76186588649759,1.643248033772953
2024-05-31,4.437373891496684,4.630847413780902,4.81598715465431,4.7552796266269155,1.6368505164000882
2024-06-03,4.498833363678078,4.6949865746365935,4.882690577848968,4.82114222533366,1.6391353440332543
2024-06-04,4.548000941423194,4.746297903321146,4.936053316404695,4.8738323042990555,1.6505594821990843
2024-06-05,4.4943345303144,4.690291588061957,4.8778078872711195,4.816321083108327,1.644618930352853
2024-06-06,4.590423315219082,4.790569931052593,4.982095325094216,4.919293934253501,1.644618930352853
2024-06-07,4.590423315219082,4.790569931052593,4.982095325094216,4.919293934253501,1.6341087232402893
2024-06-11,4.599158659301324,4.79968614405174,4.99157600125995,4.928655102539423,1.6226845850744593
2024-06-12,4.638467707671422,4.84070910254791,5.034239044005763,4.970780359826087,1.6208567229679267
2024-06-13,4.73018882053498,4.936429339038969,5.133786143745988,5.069072626828295,1.6149161711216948
2024-06-14,4.73018882053498,4.936429339038969,5.133786143745988,5.069072626828295,1.6240554816543586
2024-06-17,4.7520271807405905,4.959219871536843,5.15748783416033,5.09247554754311,1.6194858263880265
2024-06-18,4.813174589316296,5.0230333625308825,5.22385256732048,5.1580037255445825,1.624512447180992
2024-06-19,4.813174589316296,5.0230333625308825,5.22385256732048,5.1580037255445825,1.6199427919146598
2024-06-20,4.839380621563027,5.050382001528328,5.252294595817688,5.186087230402356,1.6094325848020963
2024-06-21,4.778233212987321,4.986568510534288,5.185929862657536,5.120559052400883,1.6066907916422972
2024-06-24,4.760762524822834,4.9683360845359905,5.166968510326065,5.101836715829033,1.5989223776895332
2024-06-25,4.703982788288248,4.909080700041523,5.105344115248779,5.04098912197052,1.5893261016302362
2024-06-26,4.778233212987322,4.986568510534289,5.185929862657536,5.120559052400883,1.5989223776895327
2024-06-27,4.773865540946198,4.982010404034712,5.181189524574665,5.115878468257917,1.590240032683502
2024-06-28,4.835012949521904,5.045823895028752,5.247554257734816,5.181406646259391,1.5934387913699342
2024-07-01,4.82627760543966,5.036707682029603,5.23807358156908,5.172045477973466,1.5998363087427987
2024-07-02,4.835012949521904,5.045823895028752,5.247554257734816,5.181406646259391,1.5975514811096327
2024-07-03,4.939837078508829,5.155218451018536,5.361322371723647,5.293740665690489,1.5948096879498335
2024-07-04,4.957307766673318,5.173450877016835,5.38028372405512,5.31246300226234,1.5879552050503358
2024-07-05,4.9966168150434145,5.214473835513004,5.422946766800932,5.3545882595490015,1.580186791097572
2024-07-08,5.044661207495756,5.264613007008322,5.47509048571248,5.406074685121589,1.5692196184583753
2024-07-09,5.0664995677013644,5.287403539506192,5.498792176126818,5.4294776058364,1.586127342943803
2024-07-10,5.02719051933127,5.246380581010025,5.456129133381008,5.38735234854974,1.5824716187307375
2024-07-11,5.088337927906976,5.310194072004066,5.52249386654116,5.452880526551215,1.6034920329558644
2024-07-12,4.9005280301387355,5.11419549252237,5.318659328977837,5.25161540840383,1.6080616882221965
2024-07-15,5.040293535454634,5.260054900508746,5.47035014762961,5.401394100978625,1.6112604469086285
2024-07-16,5.03155819137239,5.250938687509597,5.460869471463874,5.3920329326927,1.6226845850744585
2024-07-17,4.979146126878928,5.196241409514706,5.403985414469458,5.335865922977152,1.6249694127076244
2024-07-18,4.891264197739516,5.104527748636772,5.308605071904073,5.241687889436606,1.6345656887669213
2024-07-19,4.804759921627646,5.0142518077066445,5.2147199288522845,5.148986207795769,1.6450758958794849
2024-07-22,4.801925777526409,5.011294092354634,5.211643965023284,5.145949017774581,1.6318238956071227
2024-07-23,4.782792481677936,4.991326567470874,5.190878145129444,5.125444959707078,1.5998363087427994
2024-07-24,4.833156332801279,5.043886328136863,5.245539227562398,5.179417016383267,1.5897830671568693
2024-07-25,4.735520384193546,4.94199336370387,5.1395726162681825,5.074786158449377,1.5806437566242049
2024-07-26,4.75187735341997,4.959063511609286,5.157325223014819,5.092314986178956,1.587498239523703
2024-07-29,4.778168114104313,4.986500573280994,5.185859209295425,5.120489289653891,1.578358928991039
2024-07-30,4.7831352092294255,4.991684238254146,5.191250115471786,5.125812241208014,1.5678487218784758
2024-07-31,4.812930044793035,5.022778155644828,5.223587157347917,5.1577416611754945,1.6030350674292313
2024-08-01,4.844095449056595,5.055302399772624,5.257411709948846,5.191139841174277,1.5916109292634015
2024-08-02,4.8612884520646515,5.073245033290065,5.2760716839923685,5.209564598457276,1.575160170304607
2024-08-05,4.738542022484817,4.945146748162486,5.142852071989655,5.0780242752628055,1.5573385147659125
2024-08-06,4.704102376775368,4.909205502695036,5.105473907470908,5.041117278107523,1.5573385147659125
2024-08-07,4.726179072742964,4.932244762610068,5.1294342693419,5.064775609617319,1.55413975607948
2024-08-08,4.721168104292239,4.9270153113945545,5.123995746404423,5.059405641531225,1.555967618186013
2024-08-09,4.718807520240094,4.924551803738858,5.121433748531221,5.05687593871046,1.5504840318664148
2024-08-12,4.754662062184098,4.961969636198697,5.160347533499675,5.095299199178794,1.548656169759882
2024-08-13,4.787018600036004,4.9957369484185525,5.1954648516419395,5.12997384886973,1.5509409973930481
2024-08-14,4.771277581621563,4.979309607338623,5.178380750924082,5.1131051003714365,1.539973824753852
2024-08-15,4.759909068322244,4.9674454165586726,5.1660422337389615,5.100922115344891,1.5573385147659131
2024-08-16,4.76865407855249,4.976571717158634,5.175533400804438,5.110293642288387,1.5582524458191795
2024-08-19,4.821124139933959,5.031329520758399,5.2324804031972985,5.166522803949364,1.562365135558878
2024-08-20,4.821124139933959,5.031329520758399,5.2324804031972985,5.166522803949364,1.5550536871327472
2024-08-21,4.8396911084043035,5.050706025877206,5.252631574552366,5.186419961379448,1.548199204233249
2024-08-22,4.8396911084043035,5.050706025877206,5.252631574552366,5.186419961379448,1.5440865144935505
2024-08-23,4.837271262850102,5.048180672864268,5.25000525876509,5.183826751398758,1.550484031866415
2024-08-26,4.866665947100018,5.078856991981411,5.281908006927465,5.215327352105995,1.5509409973930488
2024-08-27,4.863853861323434,5.0759222967169935,5.278855983521511,5.21231380072883,1.5431725834402845
2024-08-28,4.859635122882097,5.071519617457101,5.274277286607723,5.20779282020055,1.534033272907621
2024-08-29,4.864558052818447,5.076657191599243,5.279620259256964,5.213068442449668,1.529463617641289
2024-08-30,4.855417781138354,5.0671183957920825,5.269700105562967,5.20327333643314,1.5500270663397828
2024-09-02,4.833611486141572,5.0443613265751965,5.246033216280467,5.179904778167377,1.5226091347417914
2024-09-03,4.840653717408943,5.051710605506648,5.253676316941593,5.187451534354837,1.5280927210613897
2024-09-04,4.813421577610383,5.023291119738379,5.224120629575483,5.158268408762986,1.5184964450020928
2024-09-05,4.847784279702054,5.059152066776599,5.261415285360481,5.195092949846961,1.5216952036885252
2024-09-06,4.860514603513109,5.072437444240506,5.275231807800954,5.208735309255772,1.5089001689427957
2024-09-09,4.827973295256328,5.038477305458706,5.239913953954871,5.173862651697258,1.490164582350835
2024-09-10,4.809216600247563,5.018902801552495,5.219556867886671,5.153762175194938,1.490164582350835
2024-09-11,4.823628119290598,5.033942675883793,5.235198031396312,5.16920617531073,1.4869658236644028
2024-09-12,4.811634431696146,5.021426052642985,5.222180997717337,5.156353226773913,1.4819392028714375
2024-09-13,4.82936887042235,5.039933728966468,5.241428604790536,5.175358209727002,1.47508471997194
2024-09-18,4.784568744214252,4.993180276663207,5.1928059649993425,5.127348478602942,1.4796543752382718
2024-09-19,4.69997968354306,4.9049030563023095,5.1009994507010115,5.036699223732613,1.491992444457368
2024-09-20,4.69997968354306,4.9049030563023095,5.1009994507010115,5.036699223732613,1.4961051341970668
2024-09-23,4.682243693440488,4.886393760961042,5.081750159882235,5.017692578258262,1.5002178239367654
2024-09-24,4.909537076617211,5.1235973415902185,5.328437060847392,5.26126988788245,1.566020859771945
2024-09-25,4.922525269941595,5.137151831911885,5.342533455188258,5.275188591289545,1.587498239523705
2024-09-26,5.123842266469549,5.3472464318977275,5.561027567471683,5.490928494099539,1.6633545169448143
2024-09-27,5.293883693472386,5.524701819188994,5.7455775621823015,5.6731521591052445,1.7679996225438153
2024-09-30,6.351401482418118,6.627334092677004,6.891258708577729,6.80473183817486,1.9343350742382965
2024-10-08,7.622940728650488,7.55608041646742,7.443105788511406,7.485879425544198,2.016131903505638
2024-10-09,6.439527964830263,6.733946983117013,6.978813700020543,6.903085785716999,1.8379153481186938
2024-10-10,6.225506507543627,6.510140338516839,6.7468687676640435,6.673657714637451,1.867161141823218
2024-10-11,5.891884824126223,6.161265274875391,6.385307549578913,6.316019839131097,1.8173518994201998
2024-10-14,6.061843040206787,6.338994080881411,6.569499113509074,6.498212719106032,1.8461407275980908
2024-10-15,5.854116331663876,6.121769984651831,6.344376090927766,6.275532532470001,1.7963314851950731
2024-10-16,5.703042361814486,5.963788823757589,6.180650256323179,6.113583305825613,1.7849073470292431
2024-10-17,5.690452864327036,5.950623727016403,6.167006436772796,6.100087536938581,1.765257829384016
2024-10-18,6.194032763825003,6.477227596663871,6.712759218788087,6.639918292419871,1.8351735549588948
2024-10-21,6.212917010056178,6.496975241775652,6.733224948113661,6.660161945750421,1.8351735549588948
2024-10-22,6.2380960050310765,6.523305435258026,6.760512587214426,6.687153483524486,1.8461407275980914
2024-10-23,6.18773801508128,6.470645048293279,6.705937309012897,6.6331704079763565,1.852995210497589
2024-10-24,6.099611532669135,6.378489371104972,6.610430572160221,6.53870002576713,1.8328887273257288
2024-10-25,6.301043492468322,6.589130918963959,6.828731684966337,6.754632327959646,1.8461407275980908
2024-10-28,6.2569802512622505,6.543053080369806,6.78097831654,6.707397136855034,1.8488825207578898
2024-10-29,6.099611532669136,6.378489371104973,6.6104305721602215,6.538700025767131,1.8338026583789946
2024-10-30,6.030369296488165,6.306081339028446,6.535389564633119,6.464473296888453,1.8146101062604003
2024-10-31,6.0744325376942365,6.3521591776226,6.583142933059457,6.511708487993066,1.8146101062604003
2024-11-01,5.967421809050918,6.240255855322512,6.467170466881207,6.396994452453291,1.8182658304734658
2024-11-04,6.143674773875207,6.424567209699126,6.65818394058656,6.585935216871743,1.8424850033850249
2024-11-05,6.4710017085488865,6.766859724969981,7.0129232488965,6.936825207934581,1.8904663836815097
2024-11-06,6.363990979905568,6.654956402669892,6.896950782718249,6.822111172394806,1.8785852799890468
2024-11-07,6.628370427142001,6.931423434234814,7.183470993276278,7.105522319022484,1.9411895571377942
2024-11-08,6.527654447242408,6.82610266030532,7.0743204368732195,6.997556167926225,1.9165134186996018
2024-11-11,6.703491958649611,7.009979566489475,7.264883664533409,7.186051571971405,1.926109694758899
2024-11-12,6.715069664968523,7.022086612372878,7.2774309592908075,7.198462714582756,1.905089280533772
2024-11-13,6.668758839692877,6.973658428839271,7.227241780261216,7.1488181441373575,1.9169703842262351
2024-11-14,6.691914252330699,6.997872520606073,7.252336369776011,7.173640429360056,1.8845258318352784
2024-11-15,6.586910244871335,6.888067667966564,7.138538679973792,7.061077571446422,1.8529952104975884
2024-11-18,6.436920727577,6.731220541438093,6.975988116660762,6.90029086308893,1.8452267965448244
2024-11-19,6.458050063020234,6.753315922565456,6.998886952797342,6.922941221307179,1.8543661070774882
2024-11-20,6.464412673919762,6.7599694357896585,7.005782407923252,6.929761853052309,1.8589357623438196
2024-11-21,6.451687452120708,6.746662409341254,6.991991497671434,6.916120589562048,1.8612205899769858
2024-11-22,6.19160555142509,6.4746894106808215,6.710128736671715,6.637316353969059,1.8063847267810027
2024-11-25,6.108630495845871,6.387920686599914,6.620204838864482,6.548368230773343,1.796331485195073
2024-11-26,6.108630495845871,6.387920686599914,6.620204838864482,6.548368230773343,1.7926757609820074
2024-11-27,6.11369178156293,6.393213377286441,6.625689987821803,6.553793859745171,1.8219215546865317
2024-11-28,6.100469788237299,6.379386866624137,6.611360703335976,6.539620063981957,1.8086695544141695
2024-11-29,6.095187996212849,6.373863587951734,6.605636581514903,6.533958055268551,1.828319072059397
2024-12-02,6.121364557486013,6.401236957052157,6.634005329260127,6.562018970452182,1.8420280378583922
2024-12-03,6.174423373054252,6.456721652976282,6.691507616852763,6.618897294074113,1.8438558999649248
2024-12-04,6.205818746137581,6.489552441042265,6.725532231853711,6.652552704043983,1.834259623905628
2024-12-05,6.252911805762572,6.538798623141238,6.776569154355132,6.703035818998787,1.8310608652191953
2024-12-06,6.2267489948598,6.511439633086253,6.74821530852101,6.6749896440238965,1.8539091415508553
2024-12-09,6.32093511410978,6.609931997284196,6.850289153523848,6.775955873933501,1.8525382449709555
2024-12-10,6.26337693012368,6.54974221916323,6.787910692688779,6.714254288988742,1.8667041762965841
2024-12-11,6.26337693012368,6.54974221916323,6.787910692688779,6.714254288988742,1.8621345210302525
2024-12-12,6.388958422456987,6.681065371427154,6.924009152692564,6.848875928868216,1.8813270731488463
2024-12-13,6.425586357720868,6.719367957504131,6.963704536860334,6.888140573833061,1.8370014170654267
2024-12-16,6.509307352609739,6.806916725680081,7.0544368435295235,6.97788833375271,1.8260342444262305
2024-12-17,6.587795785318056,6.888993695845033,7.139498381031888,7.06202685867738,1.8310608652191955
2024-12-18,6.624423720581939,6.927296281922013,7.179193765199661,7.101291503642229,1.8388292791719598
2024-12-19,6.456981730804196,6.752198745570112,6.99772915186128,6.921795983802929,1.841571072331759
2024-12-20,6.315702551929227,6.604460199273198,6.844618384357023,6.7703466389385225,1.8360874860121608
2024-12-23,6.545935287873622,6.845219311757059,7.094132227697295,7.017152978717556,1.8379153481186936
2024-12-24,6.540702725693067,6.839747513746062,7.08846145853047,7.011543743722577,1.8593927278704532
2024-12-25,6.598260909679166,6.899937291867026,7.150839919365538,7.073245328667335,1.8607636244503527
2024-12-26,6.608726034040276,6.9108808878890216,7.162181457699188,7.084463798657293,1.861220589976986
2024-12-27,6.566865536595841,6.867106503801047,7.116815304364593,7.039589918697469,1.8584787968171868
2024-12-30,6.48314454170697,6.779557735625098,7.026082997695403,6.9498421587778205,1.8671611418232175
2024-12-31,6.441284044262537,6.735783351537126,6.980716844360811,6.904968278817998,1.8379153481186934
2025-01-02,6.519772476970853,6.817860321702077,7.065778381863175,6.989106803742668,1.786278243609143
2025-01-03,6.488377103887528,6.785029533636098,7.031753766862231,6.955451393772801,1.7679996225438153
2025-01-06,6.666284218026379,6.97107066600999,7.2245599185342595,7.146165383602055,1.760688174117684
2025-01-07,6.613958596220835,6.916352685900022,7.1678522268660165,7.090073033652275,1.7730262433367803
2025-01-08,6.577330660956952,6.878050099823042,7.128156842698244,7.050808388687427,1.7702844501769812
2025-01-09,6.551167850054181,6.850691109768059,7.099802996864123,7.022762213712538,1.766628725963916
2025-01-10,6.519132534616174,6.817191120805335,7.065084846794076,6.988420794302786,1.7469792083186888
2025-01-13,6.531946554340235,6.830591005072273,7.078971991456078,7.00215724795252,1.7401247254191907
2025-01-14,6.482356357639372,6.778733515316849,7.025228806239269,6.948997236251933,1.7849073470292436
2025-01-15,6.518485246235003,6.816514238017435,7.064383350496979,6.987726910023111,1.77439713991668
2025-01-16,6.490732248912023,6.787492357280799,7.03430614623728,6.9579760769841625,1.7753110709699467
2025-01-17,6.529628022688275,6.8281664687851045,7.076459291682897,6.9996718137750795,1.781251622816178
2025-01-20,6.59065906527952,6.891987886655852,7.142601449693316,7.065096255582006,1.7899339678222086
2025-01-21,6.662620067147139,6.967238987990467,7.220588909091543,7.142237464041903,1.792218795455375
2025-01-22,6.643298123917711,6.947033634115404,7.199648827325145,7.121524605523708,1.77576803649658
