date,nav,strategy_return,current_momentum,signal,holding,exposure,trade_cost_rate,turnover,drawdown,holding_for_return,exposure_for_return,weight_510300,weight_159949,weight_159954,weight_159941,weight_518880,weight_513880,weight_512890,weight_159985,weight_511260,return_weight_510300,return_weight_159949,return_weight_159954,return_weight_159941,return_weight_518880,return_weight_513880,return_weight_512890,return_weight_159985,return_weight_511260,effective_momentum,signal_asset_momentum,base_target_exposure,target_exposure,asset_momentum_percentile,asset_momentum_percentile_cap,asset_momentum_percentile_cap_triggered,asset_momentum_percentile_cap_code,boll_hot_cap_triggered,boll_extreme_hot_cap_triggered,extra_cap_triggered,extra_cap_reason,ma_trend_triggered,target_weight_510300,target_weight_159949,target_weight_159954,target_weight_159941,target_weight_518880,target_weight_513880,target_weight_512890,target_weight_159985,target_weight_511260
2024-08-09,5.963739650875239,0.00878668910076641,0.002787585950566829,518880,518880,1.0,0.0,0.0,-0.06087268173588389,518880,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.002787585950566829,0.002787585950566829,1.0,1.0,,1.0,False,,False,False,False,,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2024-08-12,6.009053462158762,0.007598220904373676,0.009843982169390753,518880,518880,1.0,0.0,0.0,-0.05373698491438106,518880,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.009843982169390753,0.009843982169390753,1.0,1.0,,1.0,False,,False,False,False,,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2024-08-13,6.049946413804867,0.006805223468824728,0.02088772845953013,518880,518880,1.0,0.0,0.0,-0.04729745363643956,518880,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.02088772845953013,0.02088772845953013,1.0,1.0,,1.0,False,,False,False,False,,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2024-08-14,6.030052545436492,-0.003288271830471312,0.010931999258847469,518880,518880,1.0,0.0,0.0,-0.05043019858246511,518880,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.010931999258847469,0.010931999258847469,1.0,1.0,,1.0,False,,False,False,False,,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2024-08-15,6.015684751614886,-0.0023826979472142407,0.004799704633561053,518880,518880,1.0,0.0,0.0,-0.05269273659903928,518880,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.004799704633561053,0.004799704633561053,1.0,1.0,,1.0,False,,False,False,False,,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2024-08-16,6.026736900708428,0.0018372221201543582,0.0012853470437019787,518880,518880,1.0,0.0,0.0,-0.05095232274013617,518880,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0012853470437019787,0.0012853470437019787,1.0,1.0,,1.0,False,,False,False,False,,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2024-08-19,6.09304979526968,0.011003117549972519,0.013046674016905513,518880,518880,1.0,0.0,0.0,-0.0405098395867175,518880,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.013046674016905513,0.013046674016905513,1.0,1.0,,1.0,False,,False,False,False,,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2024-08-20,6.09304979526968,0.0,0.0014532243415077417,518880,518880,1.0,0.0,0.0,-0.0405098395867175,518880,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0014532243415077417,0.0014532243415077417,1.0,1.0,,1.0,False,,False,False,False,,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2024-08-21,6.119574953094181,0.004353346635225908,-0.006994261119081746,518880,518880,1.0,0.0,0.0,-0.03633284632534994,518880,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.006994261119081746,-0.006994261119081746,1.0,1.0,,1.0,False,,False,False,False,,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2024-08-22,6.104101944363223,-0.0025284450063211006,-0.008971828458639974,518880,518880,1.0,0.0,0.0,-0.03876942572781428,518880,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.008971828458639974,-0.008971828458639974,1.0,1.0,,1.0,False,,False,False,False,,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2024-08-23,6.083102861085494,-0.0034401593336954583,0.014562211981566708,518880,518880,1.0,0.0,0.0,-0.04207621205973011,518880,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.014562211981566708,0.014562211981566708,1.0,1.0,,1.0,False,,False,False,False,,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2024-08-26,6.120680168003537,0.006177325581395499,0.021582733812949728,518880,518880,1.0,0.0,0.0,-0.03615880493945933,518880,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.021582733812949728,0.021582733812949728,1.0,1.0,,1.0,False,,False,False,False,,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2024-08-27,6.1162593083661205,-0.0007222824124233362,0.02595476455320722,518880,518880,1.0,0.0,0.0,-0.036854970483020666,518880,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.02595476455320722,0.02595476455320722,1.0,1.0,,1.0,False,,False,False,False,,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2024-08-28,6.109628018909995,-0.0010842067220817597,0.011527904849039317,518880,518880,1.0,0.0,0.0,-0.037899218798362555,518880,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.011527904849039317,0.011527904849039317,1.0,1.0,,1.0,False,,False,False,False,,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2024-08-29,6.117364523275476,0.0012662807525327668,0.03904636756147939,518880,518880,1.0,0.0,0.0,-0.036680929097130166,518880,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.03904636756147939,0.03904636756147939,1.0,1.0,,1.0,False,,False,False,False,,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2024-08-30,6.102996729453871,-0.0023486901535682003,0.03214953271028054,518880,518880,1.0,0.0,0.0,-0.03894346711370433,518880,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.03214953271028054,0.03214953271028054,1.0,1.0,,1.0,False,,False,False,False,,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2024-09-02,6.06873506726389,-0.005613908004346357,0.019305736031186127,518880,518880,1.0,0.0,0.0,-0.044338750076304057,518880,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.019305736031186127,0.019305736031186127,1.0,1.0,,1.0,False,,False,False,False,,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2024-09-03,6.079787216357432,0.0018211619012931113,0.01983685576566563,518880,518880,1.0,0.0,0.0,-0.042598336217400945,518880,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.01983685576566563,0.01983685576566563,1.0,1.0,,1.0,False,,False,False,False,,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2024-09-04,6.037789049801972,-0.0069078349391020755,0.004966887417218624,518880,518880,1.0,0.0,0.0,-0.049211908881232724,518880,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.004966887417218624,0.004966887417218624,1.0,1.0,,1.0,False,,False,False,False,,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2024-09-05,6.080892431266785,0.007138934651290452,0.004014598540145853,518880,518880,1.0,0.0,0.0,-0.04242429483151067,518880,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.004014598540145853,0.004014598540145853,1.0,1.0,,1.0,False,,False,False,False,,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2024-09-06,6.0974706549071,0.0027262813522357376,0.0021798365122616126,518880,518880,1.0,0.0,0.0,-0.03981367404315583,518880,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0021798365122616126,0.0021798365122616126,1.0,1.0,,1.0,False,,False,False,False,,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2024-09-09,6.047208796474399,-0.008243066884176198,0.1289473684210527,513880,513880,1.0,0.001,2.0,-0.04772855414928956,518880,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1289473684210527,0.1289473684210527,1.0,1.0,,1.0,False,,False,False,False,,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-09-10,6.023715366806667,-0.0038850038850037905,0.06390041493775933,513880,513880,1.0,0.0,0.0,-0.05142813241599764,513880,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.06390041493775933,0.06390041493775933,1.0,1.0,,1.0,False,,False,False,False,,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-09-11,6.041161587677925,0.0028962558502338975,0.03550074738415532,518880,518880,1.0,0.001,2.0,-0.0486808255951402,513880,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.03550074738415532,0.03550074738415532,1.0,1.0,,1.0,False,,False,False,False,,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2024-09-12,6.023141659456,-0.0029828581739445026,0.08333333333333304,159941,159941,1.0,0.001,2.0,-0.051518475770543914,518880,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.08333333333333304,0.08333333333333304,1.0,1.0,,1.0,False,,False,False,False,,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2024-09-13,6.045341400150185,0.0036857410881798724,0.06753458096013021,513880,513880,1.0,0.001,2.0,-0.04802261844531197,159941,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06753458096013021,0.06753458096013021,1.0,1.0,,1.0,False,,False,False,False,,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-09-18,5.990160380887342,-0.009127858231707475,0.03428571428571425,159985,159985,0.5,0.00075,1.5,-0.056712133023935185,513880,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.03428571428571425,0.03428571428571425,1.0,0.5,0.5985449735449735,1.0,False,159985,False,False,False,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
2024-09-19,5.923970763418973,-0.011049723756906049,0.047900968783638254,159985,159985,0.5,0.0,0.0,-0.06713520337726198,159985,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.047900968783638254,0.047900968783638254,1.0,0.5,0.673941798941799,1.0,False,159985,False,False,False,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
2024-09-20,5.923970763418973,0.0,0.054712892741061836,159985,159985,0.5,0.0,0.0,-0.06713520337726198,159985,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.054712892741061836,0.054712892741061836,1.0,0.5,0.7242063492063492,1.0,False,159985,False,False,False,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
2024-09-23,5.908886620863249,-0.00254628916281463,0.05409356725146197,159954,159954,1.0,0.00075,1.5,-0.06951054689927372,159985,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.05409356725146197,0.05409356725146197,1.0,1.0,,1.0,False,,False,False,False,,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-24,6.195725777215833,0.04854368932038833,0.0815450643776825,159954,159954,1.0,0.0,0.0,-0.024341155972053996,159954,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0815450643776825,0.0815450643776825,1.0,1.0,,1.0,False,,False,False,False,,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-25,6.211495374491651,0.0025452380952379894,0.08285714285714296,159954,159954,0.8,9.999999999999998e-05,0.19999999999999996,-0.021857871914278126,159954,1.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08285714285714296,0.08285714285714296,1.0,0.8,,1.0,False,,True,False,True,boll_hot_cap,False,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-26,6.414721080675546,0.032717678100263825,0.1303724928366763,159954,159954,0.8,0.0,0.0,0.0,159954,0.8,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.1303724928366763,0.1303724928366763,1.0,0.8,,1.0,False,,True,False,True,boll_hot_cap,False,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-27,6.586304875545737,0.026748442015209317,0.24592592592592588,159949,159949,0.4225,0.00061125,1.2225000000000001,0.0,159954,0.8,0.0,0.4225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.24592592592592588,0.24592592592592588,1.0,0.4225,,1.0,False,,True,True,True,boll_extreme_hot_cap,False,0.0,0.4225,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-30,7.142185874435436,0.08439952437574316,0.5059701492537312,159949,159949,0.4225,0.0,0.0,0.0,159949,0.4225,0.0,0.4225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5059701492537312,0.5059701492537312,1.0,0.4225,,1.0,False,,True,True,True,boll_extreme_hot_cap,False,0.0,0.4225,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-08,7.746298712347917,0.08458374628344911,0.8074626865671641,159949,159949,0.4225,0.0,0.0,0.0,159949,0.4225,0.0,0.4225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8074626865671641,0.8074626865671641,1.0,0.4225,,1.0,False,,True,True,True,boll_extreme_hot_cap,False,0.0,0.4225,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-09,7.236125682743793,-0.0658602319054501,0.5268656716417908,159949,159949,1.0,0.00028875,0.5775,-0.0658602319054501,159949,0.4225,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5268656716417908,0.5268656716417908,1.0,1.0,,1.0,False,,False,False,False,,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-10,6.995628836983003,-0.03323558162267837,0.4894578313253011,159949,159949,1.0,0.0,0.0,-0.09690691041494637,159949,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4894578313253011,0.4894578313253011,1.0,1.0,,1.0,False,,False,False,False,,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-11,6.620736695061771,-0.053589484327603576,0.40963855421686746,159949,159949,1.0,0.0,0.0,-0.14530320338563174,159949,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40963855421686746,0.40963855421686746,1.0,1.0,,1.0,False,,False,False,False,,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-14,6.811719484342398,0.028846153846153744,0.44377811094452757,159949,159949,1.0,0.0,0.0,-0.12064848809867879,159949,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44377811094452757,0.44377811094452757,1.0,1.0,,1.0,False,,False,False,False,,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-15,6.5782960752216315,-0.03426791277258556,0.35766423357664223,159949,159949,1.0,0.0,0.0,-0.15078202900495452,159949,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35766423357664223,0.35766423357664223,1.0,1.0,,1.0,False,,False,False,False,,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-16,6.408533595861073,-0.02580645161290329,0.36036036036036023,159949,159949,1.0,0.0,0.0,-0.17269733148224609,159949,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36036036036036023,0.36036036036036023,1.0,1.0,,1.0,False,,False,False,False,,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-17,6.394386722581026,-0.002207505518763808,0.34323922734026735,159949,159949,1.0,0.0,0.0,-0.17452360668868705,159949,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34323922734026735,0.34323922734026735,1.0,1.0,,1.0,False,,False,False,False,,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-18,6.9602616537828865,0.08849557522123885,0.4599406528189909,159949,159949,1.0,0.0,0.0,-0.10147259843104883,159949,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4599406528189909,0.4599406528189909,1.0,1.0,,1.0,False,,False,False,False,,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-21,6.981481963702957,0.0030487804878049918,0.4579025110782864,159949,159949,1.0,0.0,0.0,-0.09873318562138722,159949,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4579025110782864,0.4579025110782864,1.0,1.0,,1.0,False,,False,False,False,,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-22,7.0097757102630505,0.004052684903748771,0.4857571214392802,159949,159949,1.0,0.0,0.0,-0.09508063520850529,159949,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4857571214392802,0.4857571214392802,1.0,1.0,,1.0,False,,False,False,False,,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-23,6.9531882171428645,-0.008072653884964698,0.46935724962630787,159949,159949,1.0,0.0,0.0,-0.10238573603426915,159949,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46935724962630787,0.46935724962630787,1.0,1.0,,1.0,False,,False,False,False,,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-24,6.854160104182538,-0.014242115971515812,0.45059880239520944,159949,159949,1.0,0.0,0.0,-0.1151696624793559,159949,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45059880239520944,0.45059880239520944,1.0,1.0,,1.0,False,,False,False,False,,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-25,7.080510076663283,0.03302373581011353,0.4785819793205315,159949,159949,1.0,0.0,0.0,-0.08594925917630047,159949,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4785819793205315,0.4785819793205315,1.0,1.0,,1.0,False,,False,False,False,,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-28,7.030996020183121,-0.006993006993006867,0.46824224519940905,159949,159949,1.0,0.0,0.0,-0.09234122239884379,159949,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46824224519940905,0.46824224519940905,1.0,1.0,,1.0,False,,False,False,False,,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-29,6.854160104182539,-0.02515090543259557,0.4419642857142856,159949,159949,1.0,0.0,0.0,-0.11516966247935578,159949,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4419642857142856,0.4419642857142856,1.0,1.0,,1.0,False,,False,False,False,,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-30,6.776352301142284,-0.011351909184726505,0.427719821162444,159949,159949,1.0,0.0,0.0,-0.12521417611478103,159949,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.427719821162444,0.427719821162444,1.0,1.0,,1.0,False,,False,False,False,,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-31,6.825866357622446,0.007306889352818313,0.4275147928994081,159949,159949,1.0,0.0,0.0,-0.11882221289223771,159949,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4275147928994081,0.4275147928994081,1.0,1.0,,1.0,False,,False,False,False,,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-01,6.70561793474205,-0.01761658031088087,0.4107142857142856,159949,159949,1.0,0.0,0.0,-0.13434555214698596,159949,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4107142857142856,0.4107142857142856,1.0,1.0,,1.0,False,,False,False,False,,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-04,6.903674160662702,0.029535864978903037,0.4567164179104477,159949,159949,1.0,0.0,0.0,-0.10877769925681235,159949,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4567164179104477,0.4567164179104477,1.0,1.0,,1.0,False,,False,False,False,,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-05,7.2714928659439115,0.05327868852459017,0.4458509142053446,159949,159949,1.0,0.0,0.0,-0.06129454388934752,159949,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4458509142053446,0.4458509142053446,1.0,1.0,,1.0,False,,False,False,False,,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-06,7.151244443063515,-0.01653696498054491,0.40027700831024915,159949,159949,1.0,0.0,0.0,-0.07681788314409577,159949,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40027700831024915,0.40027700831024915,1.0,1.0,,1.0,False,,False,False,False,,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-07,7.447583949066299,0.04143887240356103,0.39655172413793105,159949,159949,0.8,9.999999999999998e-05,0.19999999999999996,-0.03856225719845452,159949,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39655172413793105,0.39655172413793105,1.0,0.8,,1.0,False,,True,False,True,boll_hot_cap,False,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-08,7.3563173087714935,-0.01225452991452991,0.23305588585017833,159949,159949,1.0,9.999999999999998e-05,0.19999999999999996,-0.050344224778574254,159949,0.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23305588585017833,0.23305588585017833,1.0,1.0,,1.0,False,,False,False,False,,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-11,7.55447677618058,0.02693731918997111,0.08834586466165462,159941,159941,1.0,0.001,2.0,-0.02476304404083518,159949,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08834586466165462,0.08834586466165462,1.0,1.0,,1.0,False,,False,False,False,,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2024-11-12,7.567524231752568,0.0017271157167531026,0.09640831758034074,159941,159941,1.0,0.0,0.0,-0.023078696966639778,159941,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09640831758034074,0.09640831758034074,1.0,1.0,,1.0,False,,False,False,False,,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
