date,hs300_benchmark_nav,baseline_nav,tie_r2_gap003_nav,tie_r2_gap005_nav,tie_downvol_gap003_nav,tie_downvol_gap005_nav,overheat_r2_rank35_cap20_nav,overheat_downvol_rank35_cap20_nav,combo_tie_r2_overheat_downvol_nav,combo_tie_downvol_overheat_r2_nav
2016-07-06,1.3034321530012436,1.8245882913822593,1.8383959595413686,1.839840311664024,1.8020557409559985,1.8088816253768523,1.8245882913822593,1.8218339185306998,1.8370629145769184,1.8088816253768523
2016-07-07,1.305043815632466,1.8252001911774125,1.8390124899205051,1.8404573264257318,1.8026600841626024,1.8094882577339995,1.8252001911774125,1.8224448946105187,1.83767899790181,1.8094882577339995
2016-07-08,1.3002088277387982,1.815253596130124,1.8289906234904205,1.8304275862272263,1.7928363234859668,1.7996272863022065,1.815253596130124,1.8125133148033767,1.8276643984582033,1.7996272863022065
2016-07-11,1.3034321530012432,1.828201907103892,1.842036921490627,1.8434841341673935,1.8056247307316833,1.8124641338862555,1.828201907103892,1.8254420791888057,1.8407012364170277,1.8124641338862555
2016-07-12,1.3364712369413057,1.8167678775013385,1.8305163642658042,1.831954525714409,1.7943319044075965,1.8011285322331259,1.8167678775013385,1.814025310236707,1.8291890328989875,1.8011285322331259
2016-07-13,1.3392916465459446,1.8033241686441857,1.8169709194325936,1.8183984387820926,1.7810542171396264,1.7878005513162927,1.8033241686441857,1.800601895813578,1.8156534100450585,1.7878005513162927
2016-07-14,1.3372770682569164,1.793347271445601,1.806918521538084,1.808338143131846,1.771200528524746,1.7779095385842523,1.793347271445601,1.7906400595988419,1.8056083012757913,1.7779095385842523
2016-07-15,1.338888730888139,1.7948458903353885,1.8084284813053861,1.8098492892124576,1.7726806403870232,1.779395256861621,1.7948458903353885,1.792136416194607,1.8071171661515093,1.779395256861621
2016-07-18,1.3340537429944714,1.7882406701706874,1.8017732757886018,1.803188854974317,1.7661569906550278,1.7728468966403435,1.7882406701706874,1.7855411671774717,1.800466786411324,1.7728468966403435
2016-07-19,1.3272041768117757,1.779059126409618,1.7925222502107083,1.7939305612459682,1.7570888333487353,1.7637443906775272,1.779059126409618,1.7763734837458751,1.7912224688731204,1.7637443906775272
2016-07-20,1.3243837672071361,1.7735032122525518,1.7869242913801322,1.78832820432929,1.7516015313363922,1.7582363036869686,1.7735032122525518,1.770825956718767,1.7856285691957379,1.7582363036869686
2016-07-21,1.3316362490476377,1.7944089475639773,1.8079882319464997,1.8094086939677498,1.7722490935918316,1.7789620754396642,1.7944089475639773,1.791700133025865,1.806677236023193,1.7789620754396642
2016-07-22,1.3199516949712737,1.7700189230339811,1.7834136346190712,1.7848147893895472,1.748160270960486,1.7547820083948529,1.7700189230339811,1.767346927334251,1.782120458057829,1.7547820083948529
2016-07-25,1.3195487793134684,1.7856982245175501,1.7992115900438468,1.800625156618392,1.7636459426520654,1.7703263372093745,1.7856982245175501,1.7830025595645744,1.7979069581784204,1.7703263372093745
2016-07-26,1.3364712369413054,1.7946243637449146,1.8091173890551568,1.8105387382087237,1.7724618495145714,1.7791756372460985,1.7946243637449146,1.7919152240175622,1.8078055743652564,1.7791756372460985
2016-07-27,1.3118933818151612,1.770016230460927,1.7993205758113247,1.8007342280115064,1.7481576116390638,1.7547793390003679,1.770016230460927,1.7673442388258676,1.7980158649188922,1.7547793390003679
2016-07-28,1.3155196227354125,1.7923997041924367,1.8220746297855923,1.8235061589104846,1.770264663148118,1.7769701283067927,1.7923997041924367,1.7896939227798911,1.8207534196309014,1.7769701283067927
2016-07-29,1.3110875504995503,1.7837906758341637,1.8133230705647203,1.8147477239493393,1.761761951029251,1.7684352093427833,1.7837906758341637,1.7810978904898822,1.8120082062801288,1.7684352093427833
2016-08-01,1.300208827738798,1.7923997041924367,1.8220746297855923,1.8235061589104846,1.770264663148118,1.7769701283067927,1.7923997041924367,1.7896939227798911,1.8207534196309014,1.7769701283067927
2016-08-02,1.303432153001243,1.8078959552373284,1.8378274363831626,1.8392713418405466,1.785569544962079,1.7923329824420102,1.8078959552373284,1.8051667809019079,1.8364948036622928,1.7923329824420102
2016-08-03,1.3050438156324653,1.7786252588192,1.8080721350321969,1.8094926629726518,1.7566603237579308,1.7633142579643775,1.7786252588192,1.7759402711158767,1.806761078269665,1.7633142579643775
2016-08-04,1.3090729722105219,1.7867338615770632,1.816314983618678,1.8177419876263756,1.7646687902267522,1.7713530591588469,1.7867338615770632,1.784036633240932,1.814997949858784,1.7713530591588469
2016-08-05,1.3143108757619955,1.785017560524818,1.8145702675282571,1.8159959007842539,1.7629736844437023,1.7696515325998503,1.785017560524818,1.7823229230926436,1.8132544988848287,1.7696515325998503
2016-08-08,1.3251895985227478,1.8060331990162186,1.8359338404156893,1.8373762581525739,1.783729792642004,1.7904862614492054,1.8060331990162186,1.8033068366714204,1.834602580766032,1.7904862614492054
2016-08-09,1.3312333333898323,1.8129198842364904,1.8429345414277607,1.8443824593276077,1.7905314315081318,1.7973136637807563,1.8129198842364904,1.8101831258484327,1.8415982054782,1.7973136637807563
2016-08-10,1.327204176811776,1.8043115277111512,1.8341836651626717,1.835624707858816,1.7820293829254723,1.788779410866318,1.8043115277111512,1.8015877643771678,1.8328536745879904,1.788779410866318
2016-08-11,1.3255925141805533,1.8043115277111512,1.8341836651626717,1.835624707858816,1.7820293829254723,1.788779410866318,1.8043115277111512,1.8015877643771678,1.8328536745879904,1.788779410866318
2016-08-12,1.3489616223332805,1.8129198842364904,1.8429345414277607,1.8443824593276077,1.7905314315081318,1.7973136637807563,1.8129198842364904,1.8101831258484327,1.8415982054782,1.7973136637807563
2016-08-15,1.3888502724560388,1.8072486989575973,1.8371694641443206,1.838612852659968,1.7849302819018762,1.791691297960725,1.8072486989575973,1.8045205017111638,1.8358373085277304,1.791691297960725
2016-08-16,1.3848211158779822,1.808259182344699,1.8381966770696248,1.8396408726242355,1.785928286436635,1.7926930827690073,1.808259182344699,1.8055294596867404,1.836863776607502,1.7926930827690073
2016-08-17,1.381597790615537,1.800962535700425,1.8307792273222585,1.8322175952915594,1.7787217489195715,1.7854592480984495,1.800962535700425,1.7982438279577322,1.82945170535,1.7854592480984495
2016-08-18,1.3795832123265088,1.8056497519542851,1.835544045013592,1.8369861565042551,1.783351080916968,1.7901061152277744,1.8056497519542851,1.8029239684557847,1.834213068009681,1.7901061152277744
2016-08-19,1.3779715496952862,1.8054468677840547,1.8353378018980093,1.836779751351936,1.783150702242261,1.7899049775523093,1.8054468677840547,1.8027213905566475,1.8340069744436802,1.7899049775523093
2016-08-22,1.368301573907951,1.7939633233613443,1.8236641361951555,1.8250969141298838,1.7718089725757884,1.7785202873191481,1.7939633233613443,1.7912551815312685,1.8223417734685696,1.7785202873191481
2016-08-23,1.3691074052235621,1.7960833891684789,1.8258193017598565,1.8272537729195628,1.773902856865738,1.780622102891038,1.7960833891684789,1.7933720469168448,1.8244953762945209,1.780622102891038
2016-08-24,1.3634665860142832,1.7944359943777377,1.8241446327413169,1.8255777881824269,1.7722758063939699,1.7789888894254098,1.7944359943777377,1.791727139010136,1.8228219216003987,1.7789888894254098
2016-08-25,1.3562141041737819,1.7826435967625072,1.8121570004800538,1.8135807377313489,1.7606290376831704,1.767298004711265,1.7826435967625072,1.7799525430326775,1.8108429817281384,1.767298004711265
2016-08-26,1.3546024415425593,1.784654333283353,1.8142010267054807,1.8156263698641442,1.762614942836708,1.7692914321399134,1.784654333283353,1.7819602441739197,1.8128855258034045,1.7692914321399134
2016-08-29,1.3541995258847537,1.7791263649155624,1.8085815374288146,1.8100024655857898,1.7571552415002196,1.7638110503719333,1.7791263649155624,1.7764406207495163,1.8072701112919403,1.7638110503719333
2016-08-30,1.3598403450940326,1.781710903420408,1.8112088654898315,1.8126318578304457,1.7597078625338942,1.7663733403052708,1.781710903420408,1.7790212576713444,1.8098955342430032,1.7663733403052708
2016-08-31,1.3654811643033113,1.7789367619528427,1.808388795404089,1.8098095721315794,1.7569679800182265,1.7636230795749044,1.7789367619528427,1.7762513040087655,1.8070775090269786,1.7636230795749044
2016-09-01,1.3509762006223085,1.7708904892684145,1.8002093088262117,1.8016236592673847,1.749021073884522,1.7556460718957596,1.7708904892684145,1.768217177864542,1.798903953501842,1.7556460718957596
2016-09-02,1.3570199354893928,1.7748024532443583,1.8041860391819076,1.805603513976624,1.752884727495892,1.7595243603779576,1.7748024532443583,1.7721232363946258,1.8028778002783241,1.7595243603779576
2016-09-05,1.3598403450940324,1.789450745341854,1.8190768480445216,1.8205060219355493,1.7673521221372852,1.7740465550798865,1.789450745341854,1.7867494156361607,1.8177578116205957,1.7740465550798865
2016-09-06,1.3715248991703959,1.7929549736641317,1.822639092285058,1.8240710648849292,1.7708130753811522,1.7775206178332386,1.7929549736641317,1.790248354024593,1.8213174728312236,1.7775206178332386
2016-09-07,1.3723307304860073,1.7940084137191636,1.8237099730678341,1.825142787014709,1.7718535060952423,1.7785649895240925,1.7940084137191636,1.7913002038213173,1.8223875771043325,1.7785649895240925
2016-09-08,1.3703161521969789,1.7897625762493603,1.8193938416168935,1.8208232645567384,1.767660102123638,1.7743557016426903,1.7897625762493603,1.7870607758081098,1.8180745753367806,1.7743557016426903
2016-09-09,1.363466586014283,1.781337248787612,1.8108290246400887,1.8122517185553637,1.7593388223074797,1.7660029022164736,1.781337248787612,1.7786481671023329,1.8095159688208304,1.7660029022164736
2016-09-12,1.3364712369413052,1.771413364393252,1.8007408406588068,1.8021556087026875,1.749537491821087,1.756164445936716,1.771413364393252,1.7687392636644368,1.7994350999137505,1.756164445936716
2016-09-13,1.3364712369413052,1.7738978151147016,1.8032664238855376,1.8046831761763242,1.751991261094329,1.7586275096757582,1.7738978151147016,1.7712199638939807,1.8019588518070382,1.7586275096757582
2016-09-14,1.3284129237851925,1.766943787978095,1.7961972660460142,1.7976084643901236,1.7451231119433814,1.7517333451296018,1.766943787978095,1.7642764344590445,1.7948948199063595,1.7517333451296018
2016-09-19,1.336874152599111,1.7584912957105951,1.7876048345235993,1.7890092821475256,1.736775002790223,1.743353614741363,1.7584912957105951,1.755836701955125,1.7863086188684676,1.743353614741363
2016-09-20,1.3352624899678882,1.7609803138220042,1.7901350607578859,1.7915414962765384,1.7392332830489492,1.745821206552745,1.7609803138220042,1.7583219626797606,1.7888370104026055,1.745821206552745
2016-09-21,1.3405003935193616,1.764463708296537,1.7936761262260046,1.79508534381421,1.74267365973036,1.7492746148030789,1.764463708296537,1.7618000986709321,1.7923755081978208,1.7492746148030789
2016-09-22,1.3493645379910857,1.7749087365908929,1.8042940821529239,1.8057116418325605,1.752989698308045,1.7596297288019132,1.7749087365908929,1.772229359297314,1.8029857649059686,1.7596297288019132
2016-09-23,1.3461412127286405,1.776398691458965,1.8058087046772915,1.8072274543335742,1.7544612531439805,1.761106857640362,1.776398691458965,1.7737170649504492,1.804499289157726,1.761106857640362
2016-09-26,1.3235779358915247,1.7768952389618184,1.806313473008438,1.807732619240446,1.7549516685886049,1.7615991306963061,1.7768952389618184,1.7742128628721683,1.8050036914747511,1.7615991306963061
2016-09-27,1.3304275020742202,1.7744126748836322,1.8037898076601901,1.8052069711520904,1.752499762659735,1.7591379373596714,1.7744126748836322,1.7717340464378377,1.8024818560692677,1.7591379373596714
2016-09-28,1.328412923785192,1.7639822574805373,1.7931867045220897,1.7945955375917841,1.7421981545377323,1.7487973084766615,1.7639822574805373,1.7613193746463207,1.791886441379987,1.7487973084766615
2016-09-29,1.3344566586522761,1.761495148199634,1.79065841872086,1.7920652654203468,1.7397417595366216,1.7463316090639343,1.761495148199634,1.7588360198706472,1.7893599888718728,1.7463316090639343
2016-09-30,1.3384858152303327,1.7669687206940394,1.7962226115473936,1.7976338298044212,1.7451477367555206,1.7517580632163927,1.7669687206940394,1.7643013295369119,1.794920147029384,1.7517580632163927
2016-10-10,1.353796610226947,1.7142642016947942,1.7426455178227298,1.7440146427599559,1.6930940863591548,1.699507242336776,1.7142642016947942,1.7116763725391173,1.7413819027564008,1.699507242336776
2016-10-11,1.3570199354893921,1.7112578194631043,1.739589362000461,1.7409560858417066,1.6901248311108814,1.696526740048425,1.7112578194631043,1.7086745286998084,1.7383279629927066,1.696526740048425
2016-10-12,1.353796610226947,1.7082501162286032,1.736531863304891,1.7378961849951158,1.6871542711733745,1.6935449281288966,1.7082501162286032,1.7056713658518559,1.7352726813294461,1.6935449281288966
2016-10-13,1.353796610226947,1.7127636578201064,1.741120130980412,1.7424880574839103,1.6916120732843647,1.6980196156454206,1.7127636578201064,1.7101780938643818,1.7398576219920414,1.6980196156454206
2016-10-14,1.3578257668050033,1.70775191339342,1.736025412235773,1.737389336028215,1.6866622208387632,1.6930510139902768,1.70775191339342,1.7051739150966734,1.7347665974946251,1.6930510139902768
2016-10-17,1.3453353814130284,1.7127673375149866,1.7411238715962305,1.742491801038577,1.6916157075372618,1.6980232636642572,1.7127673375149866,1.7101817680044462,1.7398613598954904,1.6980232636642572
2016-10-18,1.3622578390408653,1.715774390631326,1.7441807094102986,1.7455510404844385,1.6945856253851692,1.7010044310620585,1.715774390631326,1.7131842817156464,1.7429159811564627,1.7010044310620585
2016-10-19,1.361452007725254,1.715774390631326,1.7441807094102986,1.7455510404844385,1.6945856253851692,1.7010044310620585,1.715774390631326,1.7131842817156464,1.7429159811564627,1.7010044310620585
2016-10-20,1.359437429436226,1.726294467187022,1.7548749560957342,1.7562536891998177,1.7049757854240273,1.7114339472817093,1.726294467187022,1.7236884773115673,1.7536024733036997,1.7114339472817093
2016-10-21,1.3662869956189219,1.721292527405241,1.7497902043214617,1.7511649425451277,1.7000356165419581,1.7064750658698098,1.721292527405241,1.7186940883878103,1.7485214085494694,1.7064750658698098
2016-10-24,1.3828065375889529,1.7257975460156803,1.7543698079096532,1.7557481441395753,1.7044850009254922,1.7109413037739403,1.7257975460156803,1.7231923062854448,1.753097691407178,1.7109413037739403
2016-10-25,1.3791802966687021,1.730799857743262,1.7594549377876523,1.7608372691950525,1.7094255371600589,1.715900553929807,1.730799857743262,1.7281870665935186,1.7581791339909671,1.715900553929807
2016-10-26,1.3751511400906455,1.7357345993275606,1.7644713788327313,1.7658576514516175,1.7142993377013211,1.7207928156087735,1.7357345993275606,1.7331143587612483,1.7631919375490075,1.7207928156087735
2016-10-27,1.3731365618016174,1.7341566587827173,1.7628673139428832,1.7642523263139342,1.7127408837579563,1.7192284585036746,1.7341566587827173,1.7315388002532834,1.7615890357875992,1.7192284585036746
2016-10-28,1.371121983512589,1.7278663565947545,1.7564728696659937,1.757852858185074,1.706528262958127,1.7129923053399088,1.7278663565947545,1.725257993817133,1.755199228205922,1.7129923053399088
2016-10-31,1.3683015739079494,1.7343419638410915,1.7630556869072642,1.764440847275209,1.7129239004120962,1.7194121683941554,1.7343419638410915,1.731723825577745,1.7617772721602791,1.7194121683941554
2016-11-01,1.376762802721868,1.7398162139421682,1.7686205685589085,1.7700101010255753,1.718330546869638,1.7248392943202202,1.7398162139421682,1.737189811827775,1.767338118643425,1.7248392943202202
2016-11-02,1.3674957425923382,1.7522479125055277,1.7812580860191363,1.7826575472637,1.7306087215525219,1.7371639766662024,1.7522479125055277,1.7496027436736326,1.7799664724743889,1.7371639766662024
2016-11-03,1.3779715496952847,1.751751524994903,1.780753480329046,1.7821525451256652,1.7301184641243201,1.7366718622252206,1.751751524994903,1.7491071055026204,1.779462232680487,1.7366718622252206
2016-11-04,1.3735394774594225,1.7418961104758204,1.7707348998086192,1.772126093418422,1.720384757952086,1.7269012864091635,1.7418961104758204,1.73926656857884,1.769450916763882,1.7269012864091635
2016-11-07,1.3747482244328393,1.7379564981890259,1.7667300633973155,1.7681181105718025,1.7164937974696088,1.7229955876220182,1.7379564981890259,1.7353329034754073,1.7654489843118608,1.7229955876220182
