date,hs300_benchmark,baseline_k25_nav,mh_20_25_30_thr05_nav,mh_15_25_60_thr05_nav,mh_20_60_120_thr05_nav,mh_10_20_25_thr05_nav,mh_25_60_thr05_nav,mh_30_60_120_thr05_nav
2024-05-10,1.6715798964242108,4.591022571950169,3.174588312761702,2.8556355392241475,2.2263149112976333,3.818580625610789,2.6219921314206034,3.5895936090883693
2024-05-13,1.670208999844311,4.6340442024771455,3.2043367976202455,2.8823951761378948,2.247177300024653,3.854363844324679,2.6465623388100874,3.623231032466708
2024-05-14,1.6674672066845122,4.627898255259006,3.200087014069025,2.8785723708645023,2.244196958777936,3.8492519559369804,2.6430523091830183,3.6184256862698025
2024-05-15,1.6555861029920493,4.6340442024771455,3.2043367976202455,2.8823951761378948,2.247177300024653,3.854363844324679,2.6465623388100874,3.623231032466708
2024-05-16,1.6610696893116477,4.726233410749238,3.268083550888553,2.9397372552387817,2.2918824187254088,3.9310421701401568,2.6992127832161237,3.6953112254202902
2024-05-17,1.6798052759036086,4.738525305185517,3.276583117990994,2.9473828657855665,2.297843101218843,3.9412659469155535,2.7062328424702615,3.704921917814101
2024-05-20,1.683461000116674,4.775400988494353,3.3020818192983166,2.970319697425921,2.315725148699145,3.9719372772417447,2.727293020232676,3.7337539949955336
2024-05-21,1.6779774137970755,4.658627991349704,3.2213359318251276,2.897686397231465,2.2590986650115212,3.8748113978754732,2.6606024573183635,3.64245241725433
2024-05-22,1.681633138010141,4.683211780222262,3.2383350660300096,2.912977618325035,2.2710200299983896,3.8952589514262677,2.67464257582664,3.6616738020419524
2024-05-23,1.664725413524713,4.640190149695286,3.208586581171466,2.8862179814112876,2.2501576412713704,3.859475732712378,2.6500723684371565,3.628036378663614
2024-05-24,1.6459898269327524,4.5357090469869155,3.136340260800718,2.8212302917636163,2.199491840077181,3.7725736301215034,2.5904018647769824,3.5463454933162213
2024-05-27,1.6596987927317477,4.615606360822729,3.1915874469665844,2.870926760317718,2.2382362762845025,3.839028179161584,2.6360322499288804,3.6088149938759924
2024-05-28,1.6491885856191844,4.59716851916831,3.178838096312923,2.8594583444975403,2.2292952525443512,3.8236925139984885,2.625502161047673,3.5943989552852758
2024-05-29,1.6496455511458177,4.5357090469869155,3.1363402608007176,2.821230291763616,2.199491840077181,3.7725736301215034,2.590401864776982,3.5463454933162213
2024-05-30,1.643248033772953,4.443519838714823,3.0725935075324102,2.7638882126627293,2.154786721376425,3.6958953043060254,2.5377514203709457,3.474265300362639
2024-05-31,1.6368505164000882,4.437373891496684,3.0683437239811897,2.760065407389337,2.151806380129708,3.670586534412441,2.5342413907438766,3.4694599541657336
2024-06-03,1.6391353440332543,4.498833363678078,3.110841559493395,2.7982934601232614,2.1816097925968783,3.629427181947919,2.5693416870145676,3.5175134161347885
2024-06-04,1.6505594821990843,4.548000941423194,3.1448398279031586,2.828875902310401,2.2054525225706145,3.642982465540629,2.5974219240311203,3.5559561857100324
2024-06-05,1.644618930352853,4.4943345303144,3.110841559493395,2.7982934601232614,2.1816097925968783,3.599645871155015,2.5693416870145676,3.517513416134789
2024-06-06,1.644618930352853,4.590423315219082,3.1193411265958355,2.8059390706700458,2.187570475090312,3.6159461543451514,2.5763617462687054,3.5271241085285996
2024-06-07,1.6341087232402893,4.590423315219082,3.11622178546924,2.7944706548498686,2.1786294513501607,3.612691802806241,2.565831657387498,3.5127080699378834
2024-06-11,1.6226845850744593,4.599158659301324,3.122151798381644,2.7944706548498686,2.1786294513501607,3.619566573125566,2.565831657387498,3.5127080699378834
2024-06-12,1.6208567229679267,4.638467707671422,3.1488368564874714,2.8155366644018147,2.145845697636273,3.650503039562538,2.5272213314897383,3.4598492617719234
2024-06-13,1.6149161711216948,4.73018882053498,3.211101992067731,2.8712111182176687,2.1860893970334683,3.7226881279154687,2.574617440020134,3.524736095808374
2024-06-14,1.6240554816543586,4.73018882053498,3.211101992067731,2.8712111182176687,2.1860893970334683,3.7226881279154687,2.574617440020134,3.524736095808374
2024-06-17,1.6194858263880265,4.7520271807405905,3.2259270243487466,2.8844669405547783,2.196182145865572,3.7398750537137873,2.586503947130108,3.5410091156412857
2024-06-18,1.624512447180992,4.813174589316296,3.2674371147355865,2.9215832430986812,2.2244418425954593,3.7879984459490745,2.619786167038032,3.586573571173434
2024-06-19,1.6199427919146598,4.813174589316296,3.2674371147355865,2.9215832430986812,2.2244418425954593,3.7879984459490745,2.619786167038032,3.586573571173434
2024-06-20,1.6094325848020963,4.839380621563027,3.2852271534728037,2.937490229903211,2.2365531411939825,3.8086227569070545,2.634049975569999,3.5687121490062355
2024-06-21,1.6066907916422972,4.778233212987321,3.2437170630859633,2.9003739273593077,2.2082934444640947,3.760499364671767,2.600767755662075,3.516371037487477
2024-06-24,1.5989223776895332,4.760762524822834,3.2318570372611517,2.889769269489621,2.1792180788150612,3.746749824033113,2.5912585499740968,3.500010590887101
2024-06-25,1.5893261016302362,4.703982788288248,3.1933119533305128,2.855304131413138,2.2060851510196304,3.7020638169574873,2.5603536314881663,3.4582673453077124
2024-06-26,1.5989223776895327,4.778233212987322,3.2437170630859633,2.9003739273593077,2.2120556115095344,3.6814312140306846,2.6007677556620754,3.46415903487164
2024-06-27,1.590240032683502,4.773865540946198,3.2407520566297587,2.8977227628918842,2.1642919275903,3.6747558437388426,2.5983904542400795,3.4575315349996214
2024-06-28,1.5934387913699342,4.835012949521904,3.282262147016599,2.934839065435787,2.1702623880802046,3.702265758594528,2.6316726741480037,3.501818306719653
2024-07-01,1.5998363087427987,4.82627760543966,3.2763321341041935,2.929536736500944,2.1641750667477844,3.6922509123306515,2.6269180713040146,3.495491625045363
2024-07-02,1.5975514811096327,4.835012949521904,3.282262147016599,2.934839065435787,2.1680921256921244,3.698933719411793,2.6316726741480037,3.5018183067196533
2024-07-03,1.5948096879498335,4.939837078508829,3.3534223019654688,2.9984670126539075,2.2150968330242033,3.7791274043854908,2.688727908275874,3.577738486811137
2024-07-04,1.5879552050503358,4.957307766673318,3.3652823277902812,3.009071670523595,2.222930950912884,3.7924930185477748,2.6982371139638532,3.5903918501597185
2024-07-05,1.580186791097572,4.9966168150434145,3.3919673858961072,3.0329321507303897,2.2405577161624133,3.822565650412911,2.7196328267618046,3.6188619176940247
2024-07-08,1.5692196184583753,5.044661207495756,3.4245824569143397,3.0620949598720286,2.262101540356283,3.85932108935919,2.7457831424037455,3.6536586669026216
2024-07-09,1.586127342943803,5.0664995677013644,3.439407489195353,3.0753507822091364,2.271894187717132,3.8760281070620426,2.757669649513718,3.6694753710883465
2024-07-10,1.5824716187307375,5.02719051933127,3.4127224310895286,3.0514903020023425,2.2542674224676036,3.8459554751969076,2.7362739367157674,3.6410053035540417
2024-07-11,1.6034920329558644,5.088337927906976,3.4542325214763694,3.088606604546246,2.281686835077983,3.892735124764898,2.769556156623692,3.6852920752740737
2024-07-12,1.6080616882221965,4.9005280301387355,3.3267372438596445,2.9746065324471136,2.1974700677746752,3.7490547725203562,2.6673321954779246,3.549268419276833
2024-07-15,1.6112604469086285,5.040293535454634,3.4216174504581356,3.0594437954046056,2.157473201984795,3.7998622467754815,2.74340584098175,3.4846670330282206
2024-07-16,1.6226845850744585,5.03155819137239,3.41568743754573,3.0541414664697624,2.1515803462372594,3.794406593872717,2.738651238137761,3.4751491209934677
2024-07-17,1.6249694127076244,4.979146126878928,3.3801073600712956,3.0223274928607022,2.129168050963955,3.7644005029075123,2.710123621073826,3.4389496509831194
2024-07-18,1.6345656887669213,4.891264197739516,3.3237722374034413,2.971955367979691,2.0936819167812226,3.734394411942308,2.6649548940559296,3.3816338234667347
2024-07-19,1.6450758958794849,4.804759921627646,3.264662990586915,2.926885572033523,2.061931165144041,3.6517665699617923,2.624540769882022,3.3303512409520746
2024-07-22,1.6318238956071227,4.801925777526409,3.259800827196684,2.92158324309868,2.0581957825984905,3.649612532538036,2.6197861670380327,3.32431799595035
2024-07-23,1.5998363087427994,4.782792481677936,3.2468121354668464,2.907323232960801,2.075005004053469,3.6350706342346193,2.641181879835984,3.3514675984581115
2024-07-24,1.5897830671568693,4.833156332801279,3.281001777531088,2.937937982614523,2.0395188698707365,3.6733487232269306,2.5960131528180868,3.294151770941726
2024-07-25,1.5806437566242049,4.735520384193546,3.2147213390609264,2.8785878722246525,1.9834881316874742,3.599142373905018,2.524694110158249,3.203653095915854
2024-07-26,1.587498239523703,4.75187735341997,3.2258253136505117,2.8774364370757626,1.9885479961346002,3.614320660638597,2.5311345872973736,3.203653095915854
2024-07-29,1.578358928991039,4.778168114104313,3.2436728705260363,2.8774364370757626,1.999550056075831,3.612513500308278,2.545138621649524,3.2184787401520785
2024-07-30,1.5678487218784758,4.7831352092294255,3.247044797029646,2.8792754752334373,1.971925431981637,3.6148223437240974,2.547784394116804,3.174014104179752
2024-07-31,1.6030350674292313,4.812930044793035,3.267271104997795,2.9014045808714553,1.9824230504998834,3.6426046056837498,2.563654908696397,3.185890677067235
2024-08-01,1.5916109292634015,4.844095449056595,3.28842782738483,2.9199001704175167,1.995259932651759,3.665825124500565,2.5802554702832463,3.2036345643497284
2024-08-02,1.575160170304607,4.8612884520646515,3.300429388798643,2.930556740382544,1.884828547556385,3.6792040483126103,2.589672461050703,3.0263234298498896
2024-08-05,1.5573385147659125,4.738542022484817,3.216772586718163,2.8562751920337583,1.8450932734626342,3.5859463510178275,2.524031391054582,2.962523573286104
2024-08-06,1.5573385147659125,4.704102376775368,3.1933931363115273,2.8355158307796926,1.8314999974932313,3.5598837517465465,2.5056867722973832,2.9406979013394685
2024-08-07,1.55413975607948,4.726179072742964,3.2083799634952683,2.834098072864303,1.840095360725319,3.558103809870673,2.5174461432955875,2.954498811332614
2024-08-08,1.555967618186013,4.721168104292239,3.2065815442332193,2.834098072864303,1.8390639171374683,3.558103809870673,2.5160350187758027,2.9528427021334367
2024-08-09,1.5504840318664148,4.718807520240094,3.2347567793386522,2.834098072864303,1.855223200013793,3.558103809870673,2.514777001266415,2.9787884129205504
2024-08-12,1.548656169759882,4.754662062184098,3.2593351759199876,2.834098072864303,1.8693195957144169,3.558103809870673,2.532617890031052,3.0014219053093094
2024-08-13,1.5509409973930481,4.787018600036004,3.2815156801519243,2.851958051210919,1.8820407332979066,3.580526342671409,2.5498529207338567,3.021847252099165
2024-08-14,1.539973824753852,4.771277581621563,3.270725164579631,2.842580037889436,1.8758520717708034,3.568752598760542,2.5414683112027627,3.0119105969041
2024-08-15,1.5573385147659131,4.759909068322244,3.262932014444085,2.8358070282683645,1.8713824828901175,3.566968222461162,2.53541275987475,3.0047341237076637
2024-08-16,1.5582524458191795,4.76865407855249,3.2613005484368633,2.8410170356691884,1.8739455858244733,3.566968222461162,2.5341450534948127,3.00884949986398
2024-08-19,1.562365135558878,4.821124139933959,3.2955364292262357,2.865738468686023,1.8904409806749365,3.596927092404576,2.555429269484551,3.0353348796537234
2024-08-20,1.5550536871327472,4.821124139933959,3.2955364292262357,2.8654518948391545,1.8904409806749365,3.5965673996953353,2.5551737265576024,3.0353348796537234
2024-08-21,1.548199204233249,4.8396911084043035,3.309883041651672,2.8751437959970807,1.897024776580788,3.60873217405726,2.5638161648563327,3.0459059715618224
2024-08-22,1.5440865144935505,4.8396911084043035,3.301514184403501,2.8693280816183258,1.8970420379527313,3.601432589381544,2.5586301903130075,3.039744846967007
2024-08-23,1.550484031866415,4.837271262850102,3.2901564495666973,2.8614313249931946,1.878071617573204,3.591520987831915,2.551588513888463,3.0313790816811297
2024-08-26,1.5509409973930488,4.866665947100018,3.306085302054494,2.875572119331824,1.87979620124407,3.609269783411317,2.5641981082884935,3.04635973411967
2024-08-27,1.5431725834402845,4.863853861323434,3.30336700504937,2.8751233330948827,1.8539274461810775,3.6071842537423175,2.562716448132025,3.0445994684733746
2024-08-28,1.534033272907621,4.859635122882097,3.299785472336992,2.870044184063645,1.850652326229225,3.6040555070097615,2.5604936366121414,3.0419586883055625
2024-08-29,1.529463617641289,4.864558052818447,3.3039639271680996,2.8729516094310035,1.852527082565492,3.60770650390543,2.563087479659361,3.045040267295163
2024-08-30,1.5500270663397828,4.855417781138354,3.2974261615395988,2.8675534709056048,1.84904627287106,3.6009277961112804,2.558271560998393,3.039318782420751
2024-09-02,1.5226091347417914,4.833611486141572,3.282617003841992,2.843782046503818,1.8088950034916118,3.584755574209151,2.546782040043529,3.0256688175884374
2024-09-03,1.5280927210613897,4.840653717408943,3.2894380960751617,2.8453621038058903,1.8070861084881202,3.5922044932808643,2.5504925219813086,3.0300770038096556
2024-09-04,1.5184964450020928,4.813421577610383,3.268315645945324,2.8296378704018363,1.7110899219235136,3.450758105358215,2.5363978168970998,3.013331986373587
2024-09-05,1.5216952036885252,4.847784279702054,3.2869814793982792,2.849553486398427,1.71931343324328,3.467342475342283,2.5542495446620874,3.030541570480278
2024-09-06,1.5089001689427957,4.860514603513109,3.2941504684482217,2.8573221709305936,1.7230632989646397,3.4749048362481556,2.5612131475646565,3.0371512576568986
2024-09-09,1.490164582350835,4.827973295256328,3.2750435598039687,2.8404649023642468,1.710399486434745,3.441323804285471,2.5461028256263734,3.014829434555558
2024-09-10,1.490164582350835,4.809216600247563,3.259383914848008,2.8268831984666796,1.7192214315616534,3.4248690891131233,2.5339286161715644,3.034645731733575
2024-09-11,1.4869658236644028,4.823628119290598,3.270154378428278,2.8362244860627994,1.7280922149822804,3.4361863897917715,2.5423018506810537,3.047111492735972
2024-09-12,1.4819392028714375,4.811634431696146,3.2649617839623506,2.8317209177702423,1.7246622232167073,3.4207079094889514,2.538264994620788,3.0407593484222355
2024-09-13,1.47508471997194,4.82936887042235,3.302741128416083,2.864487169575937,1.7444440770897829,3.4575211833281165,2.5676356255475157,3.0847406805274207
2024-09-18,1.4796543752382718,4.784568744214252,3.3017993380390616,2.863670349139059,1.743647900501471,3.4565352567743246,2.566903453563756,3.0835526677799283
2024-09-19,1.491992444457368,4.69997968354306,3.3393974676726104,2.85999439504496,1.7412355236848345,3.392708900991996,2.563608444673462,3.0937765314353776
2024-09-20,1.4961051341970668,4.69997968354306,3.336392009951705,2.885734344600365,1.7569066433979983,3.392708900991996,2.5866809206755232,3.098109551787528
2024-09-23,1.5002178239367654,4.682243693440488,3.3563283985898322,2.9053021000007986,1.7688199782216754,3.382950724389245,2.6042208372133904,3.1163101876995776
2024-09-24,1.566020859771945,4.909537076617211,3.516089630362708,2.8996044317255385,1.7653510964573464,3.3736152731295252,2.5991136277269975,3.264646552634077
2024-09-25,1.587498239523705,4.922525269941595,3.5253914547816567,2.904658795111951,1.7684283182495573,3.3794958950963636,2.6036441990743766,3.2732831837257015
2024-09-26,1.6633545169448143,5.123842266469549,3.6695697332753654,3.023450909423917,1.8407519038244071,3.517707468642521,2.710125690065545,3.4071509656458816
2024-09-27,1.7679996225438153,5.293883693472386,3.7951443629311763,3.126915008985952,1.903743413841212,3.6380852907633674,2.8028676338320464,3.523745485382813
2024-09-30,1.9343350742382965,6.351401482418118,4.548717433454648,3.7478028380770017,2.2817553239729094,4.360472330941566,3.3594118300760973,3.6705682139404305
2024-10-08,2.016131903505638,7.622940728650488,5.459362548972824,4.49810628038776,2.738558669307427,5.233431112755439,4.031960085453077,4.401004012859049
2024-10-09,1.8379153481186938,6.439527964830263,4.611831451361848,3.7998040667520048,2.313414961768371,4.420974424730646,3.4060240853992543,3.7177763048346875
2024-10-10,1.867161141823218,6.225506507543627,4.458554550730076,3.6735153685412834,2.2365272699793928,4.2740407683857375,3.292822893900159,3.5942138470004945
2024-10-11,1.8173518994201998,5.891884824126223,4.219622911509961,3.4766535742716296,2.116672926896574,4.044997127612791,3.116362213033922,3.401601780376606
2024-10-14,1.8461407275980908,6.061843040206787,4.341342803188133,3.5769416581448494,2.1777307997878212,4.161679737063159,3.206257276871439,3.4997249086566997
2024-10-15,1.7963314851950731,5.854116331663876,4.19257404669259,3.454367333410914,2.103104510698519,4.019067658846042,3.0963855321811407,3.379796640758807
2024-10-16,1.7849073470292431,5.703042361814486,4.084378587423103,3.3652223699680515,2.048830845906299,3.9153497837790474,3.0164788087700143,3.292576082287612
2024-10-17,1.765257829384016,5.690452864327036,4.075362299150646,3.3577936230144796,2.044308040506947,3.9067066275234645,3.0098199151524203,3.2853077024150124
2024-10-18,1.8351735549588948,6.194032763825003,4.436013830048933,3.6549435011573537,2.225220256481013,4.25243287774678,3.276175659856174,3.5760428973189953
2024-10-21,1.8351735549588948,6.212917010056178,4.449538262457619,3.666086621587712,2.232004464580041,4.265397612130155,3.286164000282565,3.586945467127895
2024-10-22,1.8461407275980914,6.2380960050310765,4.4675708390025335,3.6809441154948557,2.2410500753787446,4.28268392464132,3.299481787517753,3.6014822268730944
2024-10-23,1.852995210497589,6.18773801508128,4.431505685912705,3.651229127680568,2.222958853781338,4.248111299618989,3.2728462130473774,3.572408707382696
2024-10-24,1.8328887273257288,6.099611532669135,4.368391668005504,3.599227899005565,2.191299215985876,4.187609205829909,3.2262339577242205,3.5215300482744984
2024-10-25,1.8461407275980908,6.301043492468322,4.5126522803648195,3.7180878502627146,2.2636641023755026,4.325899705919235,3.3327762556057223,3.637824126236092
2024-10-28,1.8488825207578898,6.2569802512622505,4.4810952714112195,3.6920872359252135,2.247834283477772,4.295648659024695,3.3094701279441443,3.6123847966819937
2024-10-29,1.8338026583789946,6.099611532669136,4.368391668005505,3.599227899005565,2.191299215985876,4.187609205829909,3.226233957724221,3.521530048274499
2024-10-30,1.8146101062604003,6.030369296488165,4.31880208250699,3.5583697907609197,2.166423786289442,4.140071846424203,3.189610042827455,3.4815539589752014
2024-10-31,1.8146101062604003,6.0744325376942365,4.35035909146059,3.584370405098421,2.1822536051871726,4.170322893318742,3.2129161704890334,3.5069932885292996
2024-11-01,1.8182658304734658,5.967421809050918,4.273720641144704,3.52122605599306,2.1438097592926835,4.096856065146287,3.1563155747394855,3.445212059612203
2024-11-04,1.8424850033850249,6.143674773875207,4.399948676959105,3.625228513343066,2.207129034883607,4.217860252724448,3.2495400853858,3.5469693778285976
2024-11-05,1.8904663836815097,6.4710017085488865,4.634372172042991,3.8183759341359345,2.32472197526675,4.442582315369603,3.42267131944324,3.7359472545161867
2024-11-06,1.8785852799890468,6.363990979905568,4.557733721727105,3.755231585030573,2.2862781293722603,4.369115487197148,3.3660707236936918,3.6741660255990896
2024-11-07,1.9411895571377942,6.628370427142001,4.747075775448706,3.9112352710555824,2.3812570427586452,4.5506217685643895,3.505907489663163,3.826802002923681
2024-11-08,1.9165134186996018,6.527654447242408,4.674945469269049,3.8518052954270074,2.345074599563832,4.4814765185197265,3.452636340722412,3.7686549639428844
2024-11-11,1.926109694758899,6.703491958649611,4.805681649219678,3.9595221262537996,2.410655277854431,4.606802284225679,3.549190298177523,3.8740464720955785
2024-11-12,1.905089280533772,6.715069664968523,4.814697937492135,3.9669508732073715,2.4151780832537826,4.6154454404812615,3.555849191795117,3.8813148519681784
2024-11-13,1.9169703842262351,6.668758839692877,4.900352676080478,4.037523969266304,2.458144734547623,4.5790311674887745,3.619108681162258,3.950364460757874
2024-11-14,1.8845258318352784,6.691914252330699,4.724535054767563,3.892663403671653,2.369950029260266,4.410327358661185,3.489260255619178,3.8086310532421828
2024-11-15,1.8529952104975884,6.586910244871335,4.530684856909733,3.7329453441698575,2.272709713174205,4.2293692704718415,3.3460940428409094,3.652360885981291
2024-11-18,1.8452267965448244,6.436920727577,4.431505685912705,3.6512291276805677,2.222958853781337,4.136786062561016,3.2728462130473774,3.572408707382696
2024-11-19,1.8543661070774882,6.458050063020234,4.446052201881916,3.770089078937717,2.295323740170963,4.15036515481211,3.3793885109288784,3.6887027853442884
2024-11-20,1.8589357623438196,6.464412673919762,4.434942857494081,3.773803452414503,2.297585142870639,4.1399946432331935,3.3827179577376754,3.6923369752805884
2024-11-21,1.8612205899769858,6.451687452120708,4.422229063629182,3.7663747054609313,2.2930623374712873,4.128126386936066,3.3760590641200814,3.685068595407989
2024-11-22,1.8063847267810027,6.19160555142509,4.247782157766098,3.6177997663894943,2.202606229484254,3.9652811645717243,3.2428811917682046,3.5397009979559972
2024-11-25,1.796331485195073,6.108630495845871,4.190856703180586,3.6103710194359224,2.1980834240849023,3.9121415673727653,3.2362222981506106,3.532432618083398
2024-11-26,1.7926757609820074,6.108630495845871,4.187084932147723,3.565798537714491,2.1709465916887924,3.928888185580489,3.196268936445047,3.4888223388478
2024-11-27,1.8219215546865317,6.11369178156293,4.181555159264281,3.6698009950644974,2.2342658672797158,3.927233916870771,3.2894934470913615,3.5905796570641946
2024-11-28,1.8086695544141695,6.100469788237299,4.172048499593811,3.5917991520519927,2.1867764105865235,3.918305450098952,3.219575064106626,3.514261668401899
2024-11-29,1.828319072059397,6.095187996212849,4.164684743687947,3.688372862448427,2.245572880778095,3.9240942670150725,3.3061406811353464,3.608750606745694
2024-12-02,1.8420280378583922,6.121364557486013,4.18633821722532,3.747802838077001,2.2817553239729076,3.902775642852202,3.3594118300760965,3.6668976457264897
2024-12-03,1.8438558999649248,6.174423373054252,4.258516462349894,3.7255165972162856,2.2681869077748527,3.936998169660492,3.339435149223315,3.645092506108691
2024-12-04,1.834259623905628,6.205818746137581,4.280169935887267,3.677229742018069,2.238788672679067,3.9534554892974985,3.2961523407089555,3.597848036936794
2024-12-05,1.8310608652191953,6.252911805762572,4.312650146193326,3.688372862448426,2.2455728807780946,3.98345641628205,3.306140681135346,3.608750606745693
2024-12-06,1.8539091415508553,6.2267489948598,4.2946055849121825,3.7738034524145023,2.2975851428706386,3.966789234623966,3.3827179577376754,3.692336975280588
2024-12-09,1.8525382449709555,6.32093511410978,4.359566005524299,3.744088464600215,2.279493921273232,4.026791088593067,3.3560823832673,3.6632634557901897
2024-12-10,1.8667041762965841,6.26337693012368,4.319867970705783,3.7663747054609304,2.293062337471287,3.9901232889452825,3.3760590641200814,3.6850685954079885
2024-12-11,1.8621345210302525,6.26337693012368,4.319867970705783,3.762660331984144,2.2908009347716107,3.9901232889452825,3.372729617311284,3.681434405471688
2024-12-12,1.8813270731488463,6.388958422456987,4.406481864855272,3.8183759341359336,2.3247219752667485,3.989374625170961,3.4226713194432383,3.735947254516186
2024-12-13,1.8370014170654267,6.425586357720868,4.4317442506488725,3.7143734767859273,2.261402699675825,4.008634711608682,3.3294468087969245,3.6341899362997916
2024-12-16,1.8260342444262305,6.509307352609739,4.489486846748532,3.6549435011573523,2.2252202564810117,4.060864479838111,3.2761756598561735,3.576042897318995
2024-12-17,1.8310608652191955,6.587795785318056,4.543620530591963,3.6953153489462616,2.2342658672797153,4.1098298875532,3.2894934470913615,3.590579657064194
2024-12-18,1.8388292791719598,6.624423720581939,4.568882916385565,3.715861184881627,2.232004464580039,4.132680411153577,3.2861640002825645,3.586945467127894
2024-12-19,1.841571072331759,6.456981730804196,4.453397724186245,3.6219373634628176,2.2433114780784185,4.028220874694718,3.199898301715905,3.605116416809393
2024-12-20,1.8360874860121608,6.315702551929227,4.355957093268071,3.6110204353209285,2.2387886726790667,3.9400831408075567,3.1902534469556927,3.597848036936793
2024-12-23,1.8379153481186936,6.545935287873622,4.514749232542134,3.585487967596437,2.2229588537813356,3.950838744694657,3.1676960993509553,3.5724087073826944
2024-12-24,1.8593927278704532,6.540702725693067,4.5111403202859055,3.5790392482302558,2.24783428347777,3.944127687674292,3.2031433598726853,3.612384796681992
2024-12-25,1.8607636244503527,6.598260909679166,4.550838355104421,3.610534793614682,2.234265867279715,3.9788360113258254,3.183808490497196,3.5905796570641932
2024-12-26,1.861220589976986,6.608726034040276,4.558056179616879,3.616261256411851,2.2410500753787423,3.985146615626105,3.18566928895675,3.6014822268730926
2024-12-27,1.8584787968171868,6.566865536595841,4.5291848815670495,3.5933554052231775,2.2365272699793906,3.9599041984249896,3.165490861156549,3.594213847000493
2024-12-30,1.8671611418232175,6.48314454170697,4.471442285467391,3.5475437028458305,2.241050075378742,3.9094193640227592,3.125134005556147,3.6014822268730926
2024-12-31,1.8379153481186934,6.441284044262537,4.442570987417563,3.5246378516571584,2.2243534383764656,3.884176946821645,3.1049555777559474,3.574649876238497
2025-01-02,1.786278243609143,6.519772476970853,4.496704671260993,3.5675863226359206,2.2514576638643993,3.817154022221393,3.1427901298813237,3.6182077545029783
2025-01-03,1.7679996225438153,6.488377103887528,4.475051197723622,3.5504069342444162,2.240615973669226,3.8406464881350444,3.1276563090311735,3.6007846031971864
2025-01-06,1.760688174117684,6.666284218026379,4.5977542144353984,3.647756801796279,2.3020522181085434,3.820771190336104,3.213414627182028,3.6995157939300123
2025-01-07,1.7730262433367803,6.613958596220835,4.561665091873111,3.619124487810437,2.283982734449921,3.7873691328718286,3.1881915924317767,3.670477208420358
2025-01-08,1.7702844501769812,6.577330660956952,4.536402706079509,3.5990818680203467,2.2713340958888844,3.766394778496746,3.1705354681066,3.6501501985635985
2025-01-09,1.766628725963916,6.551167850054181,4.518358144798366,3.5847657110274262,2.2622993540595733,3.7804783466868934,3.1579239507314747,3.6356309058087715
2025-01-10,1.7469792083186888,6.519132534616174,4.500313583517224,3.5704495540345063,2.2532646122302626,3.80042481117065,3.14531243335635,3.6211116130539454
2025-01-13,1.7401247254191907,6.531946554340235,4.505101165274942,3.4816893806783944,2.197249212888531,3.807894933649609,3.0671210256305694,3.5310919979740145
2025-01-14,1.7849073470292436,6.482356357639372,4.474478255393334,3.454910774649867,2.2279673351081897,3.8187934198163527,3.1100001847059966,3.5804575933404275
2025-01-15,1.77439713991668,6.518485246235003,4.4945352442771025,3.4713871071227045,2.209897851449567,3.8396931482026315,3.0847771499557455,3.551419007830773
2025-01-16,1.7753110709699467,6.490732248912023,4.471819064230348,3.4566073855383608,2.2568785089619867,3.8188764530821286,3.1503570403064,3.626919330155876
2025-01-17,1.781251622816178,6.529628022688275,4.4986164818437135,3.439671393099176,2.2478437671326748,3.841376929873895,3.1377455229312736,3.6124000374010476
2025-01-20,1.7899339678222086,6.59065906527952,4.540664092082933,3.468696629962582,2.280368837718196,3.877281461985303,3.183146985481726,3.664669491318426
2025-01-21,1.792218795455375,6.662620067147139,4.590241946736647,3.4710669976120903,2.2839827344499204,3.919616083722465,3.188191592431776,3.6704772084203565
2025-01-22,1.77576803649658,6.643298123917711,4.576930007377908,3.4578858229129135,2.294824424645094,3.9082489940959264,3.203325413281927,3.6879003597261493
2025-01-23,1.780794657289545,6.6294866933066565,4.567414560377123,3.450696871098126,2.2713340958888844,3.900123736311943,3.1705354681066,3.650150198563598
2025-01-24,1.7954175541418071,6.643305321119698,4.576934965922463,3.4578895691097946,2.274947992620609,3.908253228206288,3.1742847626025736,3.655957915665529
2025-01-27,1.7853643125558767,6.6046332735123485,4.550291685455555,3.3724555272307764,2.2207395416447415,3.885502481763507,3.0958577417495237,3.5688421591365667
2025-02-05,1.776225002023213,6.8204076799349505,4.698950429524888,3.4794998082493525,2.224353438376466,4.012442458131068,3.1008957527206378,3.5746498762384977
2025-02-06,1.7967884507217062,6.768259693649735,4.663022840727716,3.4528959867778286,2.2553715223422266,3.98176382364234,3.0744172226058373,3.6244975254908085
2025-02-07,1.8223785202131655,6.764915712748172,4.7380578569086635,3.5084582508045195,2.2937281808854615,4.045836362667067,3.056823294987525,3.6861386398699034
2025-02-10,1.8242063823196981,6.908208241780742,4.838418056776295,3.5827734199965886,2.342313281706893,4.131534122857339,3.1184504883727584,3.7642173847500913
2025-02-11,1.8168949338935672,6.862957969454667,4.806725362081254,3.559305471830672,2.326970618289599,4.104471672270937,3.0980239567895307,3.739560938998453
2025-02-12,1.8342596239056286,7.013792210541583,4.912367677731391,3.63753196571706,2.3781128296805787,4.194679840892276,3.1661123954002894,3.8217490915039134
2025-02-13,1.8296899686392964,7.1118344672480776,4.981035182903979,3.6883791867432123,2.4113552670847156,4.253315150496146,3.2103698804972827,3.8751713906324623
