date,current_default_nav,probe_50_d1_nav,probe_50_d2_nav,probe_50_d3_nav,probe_60_d1_nav,probe_60_d2_nav,probe_60_d3_nav,probe_70_d1_nav,probe_70_d2_nav,probe_70_d3_nav,hs300_benchmark
2024-10-31,6.798302115681225,6.26200192174435,5.820050016221161,5.553221366231625,6.368809515826493,6.007783607161223,5.78828753988033,6.475887571042619,6.19947755616678,6.030285332744644,1.8146101062604003
2024-11-01,6.6785392804826955,6.15168686198305,5.717520637697057,5.455392596049307,6.256612871506234,5.901947004755274,5.686317707571558,6.361804577563111,6.090263961913065,5.924052326882822,1.8182658304734658
2024-11-04,6.8757957149273325,6.333382254531073,5.886392555266169,5.616522335173126,6.4414073445043085,6.076266114600367,5.8542680196095365,6.549705978588182,6.2701451759780085,6.099024336537589,1.8424850033850249
2024-11-05,7.242129093181657,6.6708165549774,6.200011830751661,5.9157632792602195,6.784597080072161,6.400001604312681,6.166175741965782,6.898665723349028,6.6042102878129025,6.42397235446787,1.8904663836815097
2024-11-06,7.122366257983127,6.5605014952161,6.097482452227557,5.8179345090779,6.672400435751901,6.294165001906731,6.064205909657009,6.78458272986952,6.4949966935591865,6.317739348606047,1.8785852799890468
2024-11-07,7.418250909650083,6.833044584038134,6.350790328581224,6.059629117763629,6.949592145249013,6.555643666674371,6.316131377713977,7.066434831407126,6.764818514656602,6.580197363088198,1.9411895571377942
2024-11-08,7.30553294711029,6.729218645439264,6.254292089970304,5.967554981121447,6.843995303535827,6.456032746762889,6.220159770835132,6.959062602249943,6.662029249476634,6.480213357571188,1.9165134186996018
2024-11-11,7.50232441995945,6.917403159149717,6.429195147452598,6.134439353785403,7.035389579140976,6.63657753910245,6.394108308303039,7.153674767597338,6.848334792615326,6.661434367570768,1.926109694758899
2024-11-12,7.515281802377342,6.9224209645501364,6.433858812326398,6.138889206166388,7.040492970545535,6.6413916367992085,6.398746521583674,7.158863961729274,6.853302496609969,6.666266496127556,1.905089280533772
2024-11-13,7.463452272705775,6.87468013031186,6.389487372241388,6.096552039227309,6.991937846610738,6.5955889358557656,6.354617235227924,7.109492486131141,6.806038341460935,6.620292244430125,1.9169703842262351
2024-11-14,7.489367037541558,6.898550547430998,6.411673092283892,6.117720622696848,7.016215408578136,6.618490286327487,6.376681878405798,7.134178223930206,6.829670419035452,6.64327937027884,1.8845258318352784
2024-11-15,7.371850057702488,6.79710127467466,6.3173837821032475,6.0277541429513075,6.913035770216694,6.5211595468226715,6.2829071448998315,7.029263838284175,6.729234089343755,6.545584085421799,1.8529952104975884
2024-11-18,7.203986796990544,6.641660698957399,6.172913701044463,5.889907502685189,6.754943928319292,6.372029387753393,6.139225498221989,6.868514016597325,6.575345544990137,6.39589536996384,1.8452267965448244
2024-11-19,7.227634043865921,6.663462097910038,6.193176427551676,5.909241255052324,6.7771171819916916,6.3929457159304945,6.159377642454222,6.891060066610258,6.596929262975051,6.416890038758319,1.8543661070774882
2024-11-20,7.234754865584016,6.662411207569818,6.19219970566336,5.908309312398232,6.776376573284474,6.392247089783883,6.158704540810773,6.890640662437239,6.596527760211287,6.416499493554236,1.8589357623438196
2024-11-21,7.220513222147827,6.647633900821532,6.186105020913692,5.902494047326973,6.761684641871452,6.384697191646343,6.151430480329501,6.87604484770335,6.587438056604697,6.407657860393827,1.8612205899769858
2024-11-22,6.929438241105966,6.385399821893661,5.940591690135447,5.7860740463935025,6.494951519904136,6.131608802416771,6.005834492629394,6.604800475012882,6.326629430407204,6.230720562473682,1.8063847267810027
2024-11-25,6.836575328826905,6.299827687054546,5.860980526024875,5.709962025885742,6.407911258880994,6.049437776348507,5.9265351328243145,6.516288104198545,6.241844890394584,6.148144231925654,1.796331485195073
2024-11-26,6.836575328826905,6.29573279905796,5.857170888682958,5.7062505505689165,6.403425720999778,6.045203169905063,5.922386558231337,6.511400888120396,6.237163506726788,6.14353312375171,1.7926757609820074
2024-11-27,6.842239750842432,6.305048414069023,5.862237645507078,5.711186753467333,6.413221411350138,6.051478467313268,5.928534364347148,6.5216878876376745,6.244717164952927,6.150973388780474,1.8219215546865317
2024-11-28,6.827442137297236,6.291412576505211,5.851023175630184,5.700261244185537,6.3993516296002,6.039599787921837,5.916897016655084,6.507583526998782,6.232147328656363,6.138592247005884,1.8086695544141695
2024-11-29,6.821530931983557,6.284601373413455,5.844688746492185,5.6940900327861765,6.3915500719875515,6.032236809853112,5.909683627606415,6.4987618073296805,6.223698991967044,6.130270734152252,1.828319072059397
2024-12-02,6.850826865518141,6.315697624576532,5.8598829113444175,5.708892693183367,6.423496745137658,6.051054879623884,5.928119382423905,6.531570980890774,6.2463502361319145,6.15258194479648,1.8420280378583922
2024-12-03,6.910208520659548,6.370440881949983,5.912154253998544,5.75981717250416,6.4791743846415235,6.104726064844024,5.980700163743964,6.588185387170847,6.301438328817549,6.20684307195364,1.8438558999649248
2024-12-04,6.945345174154429,6.382485604093775,5.923332484293785,5.770707375981038,6.494392098390292,6.1190643073814766,5.994747105176009,6.606676134437375,6.319124276723732,6.224263523841649,1.834259623905628
2024-12-05,6.998050154396749,6.429311576153323,5.945807185962691,5.792602977323294,6.542366271386919,6.14692513980969,6.022041906498059,6.6558125918680995,6.352691294382552,6.257326643740639,1.8310608652191953
2024-12-06,6.968769609817683,6.402410690897451,5.919449099295212,5.780484561052743,6.514992353933416,6.119981546602724,6.006923809661662,6.627964003617605,6.325162079430284,6.238999745620896,1.8539091415508553
2024-12-09,7.074179570302319,6.499253877818589,6.00898698483077,5.866453481860737,6.6135384567660225,6.212552696047135,6.096565285108297,6.7282189213193835,6.420836799959481,6.332421164669022,1.8525382449709555
2024-12-10,7.009762372228374,6.44007193025567,5.954269388114596,5.813033789559024,6.553315838368318,6.1559814380533275,6.041050203869728,6.666952027168296,6.362368915191638,6.274758389162929,1.8667041762965841
2024-12-11,7.009762372228374,6.44007193025567,5.954269388114596,5.813033789559024,6.553315838368318,6.1559814380533275,6.041050203869728,6.666952027168296,6.362368915191638,6.274758389162929,1.8621345210302525
2024-12-12,7.15030898620789,6.569196179483854,6.073653235495339,5.929585845490032,6.684710642145126,6.2794096373125425,6.162174017481151,6.800625250770668,6.489935209230568,6.40056808117622,1.8813270731488463
2024-12-13,7.1913017486185815,6.606857418842074,6.1084735243147215,5.963580195136576,6.723034126580028,6.315409528763146,6.1975017964511485,6.839613274321359,6.527142044991922,6.437262574680096,1.8370014170654267
2024-12-16,7.284999491271592,6.692940251660863,6.188062755901884,6.041281565757248,6.810630662431234,6.397694994935955,6.278251005525431,6.928728756722941,6.612186241017875,6.521135702688957,1.8260342444262305
2024-12-17,7.372841125008789,6.773642907428477,6.262677660514848,6.114126600714127,6.8927524147917385,6.474837619472964,6.3539533890325695,7.012274521474422,6.691915174792206,6.599766760197264,1.8310608652191955
2024-12-18,7.413833887419484,6.811304146786699,6.297497949334233,6.148120950360672,6.931075899226643,6.5108375109235705,6.38928116800257,7.051262545025116,6.729122010553563,6.6364612537011425,1.8388292791719598
2024-12-19,7.226438402113461,6.63913848114912,6.138319486159907,5.992718209119327,6.755882827524231,6.34626657857795,6.227782749854004,6.873031580221952,6.559033618501655,6.468714997683419,1.841571072331759
2024-12-20,7.068323461386506,6.4938737007674145,6.004012657856571,5.861597146196944,6.608063673275323,6.207409854411335,6.091518459541154,6.7226492036692855,6.41552153770786,6.327179094168467,1.8360874860121608
2024-12-23,7.325992253682285,6.730601491019084,6.222883044721268,6.075275915403791,6.848954146866138,6.433694886386561,6.313578784495429,6.9677167802736335,6.649393076779231,6.5578301961928345,1.8379153481186936
2024-12-24,7.3201361447664715,6.725221313967909,6.21790871774707,6.070419579739999,6.843479363375437,6.428552044750759,6.308531958928286,6.962147062623534,6.644077814527608,6.55258812569228,1.8593927278704532
2024-12-25,7.384553342840416,6.784403261530826,6.272626314463244,6.123839272041711,6.90370198177314,6.485123302744565,6.364047040166855,7.02341395677462,6.702545699295451,6.610250901198372,1.8607636244503527
2024-12-26,7.3962655606720435,6.795163615633176,6.28257496841164,6.133551943369296,6.914651548754542,6.495408986016168,6.374140691301141,7.0345533920748196,6.713176223798696,6.620735042199481,1.861220589976986
2024-12-27,7.349416689345539,6.752122199223781,6.242780352618059,6.094701258058961,6.87085328082894,6.454266252929763,6.333766086764,6.989995650874029,6.6706541257857195,6.578798478195051,1.8584787968171868
2024-12-30,7.255718946692529,6.666039366404993,6.163191121030897,6.016999887438289,6.783256744977735,6.371980786756954,6.253016877689719,6.900880168472448,6.585609929759767,6.49492535018619,1.8671611418232175
2024-12-31,7.208870075366026,6.622997949995601,6.123396505237317,5.978149202127955,6.739458477052135,6.3308380536705515,6.21264227315258,6.85632242727166,6.543087831746792,6.452988786181762,1.8379153481186934
2025-01-02,7.2967117091032225,6.703700605763214,6.198011409850281,6.050994237084834,6.821580229412638,6.407980678207559,6.288344656659718,6.939868192023141,6.622816765521122,6.531619843690068,1.786278243609143
2025-01-03,7.261575055608345,6.67141954345617,6.168165448005096,6.021856223102083,6.788731528468438,6.377123628392757,6.258063703256864,6.90644988612255,6.590925192011391,6.500167420686747,1.7679996225438153
2025-01-06,7.4606827587459925,6.854345563196097,6.337292565127816,6.186971635671011,6.97487416715225,6.551980244009977,6.429655772539713,7.095820286225909,6.771644108566542,6.6783978177055765,1.760688174117684
2025-01-07,7.402121669587861,6.800543792684354,6.28754929538584,6.138408279033091,6.920126332245247,6.500551827651972,6.379187516868288,7.040123109724922,6.718491486050321,6.625977112700038,1.7730262433367803
2025-01-08,7.361128907177167,6.762882553326132,6.2527290065664545,6.104413929386546,6.881802847810343,6.4645519362013655,6.3438597378982875,7.001135086174228,6.681284650288965,6.58928261919616,1.7702844501769812
2025-01-09,7.331848362598103,6.735981668070261,6.2278573716954675,6.080132251067586,6.854428930356843,6.438837728022364,6.3186256100625755,6.973286497923735,6.654708339030855,6.563072266693392,1.766628725963916
2025-01-10,7.2959955069828215,6.709080782814391,6.202985736824481,6.055850572748628,6.827055012903343,6.413123519843363,6.293391482226864,6.945437909673243,6.628132027772747,6.536861914190625,1.7469792083186888
2025-01-13,7.310336530092369,6.716218123839804,6.20958467727738,6.062292985969729,6.8343178587988875,6.419946011788379,6.3000865992882265,6.952826695191989,6.635183252847402,6.543816043113489,1.7401247254191907
2025-01-14,7.254836837395725,6.670565399337885,6.1673757356802,6.021085242797124,6.787862364856724,6.376307163080797,6.257262481227705,6.905565650989376,6.59008135361236,6.499335202036116,1.7849073470292436
2025-01-15,7.295271083434801,6.702377061192578,6.196787705983913,6.049799559541722,6.820233411288329,6.406715519076185,6.287103117856293,6.938498019724786,6.621509190244746,6.530330273870357,1.77439713991668
2025-01-16,7.264210855298836,6.673841129053387,6.17040436290362,6.024042030815627,6.791195695859746,6.379438390735254,6.260335249339608,6.908956782812706,6.5933175598445555,6.5025268453493545,1.7753110709699467
2025-01-17,7.30774170686617,6.713834184508389,6.207380568823642,6.060141159090178,6.831891999655161,6.417667235024306,6.297850366938648,6.950358771024319,6.632828077057108,6.541493298355194,1.781251622816178
2025-01-20,7.376045612357856,6.7765869628659825,6.265399633088802,6.116784007948376,6.89574823926957,6.477651803976205,6.356715033140517,7.015322294322263,6.694823708579257,6.602635243151291,1.7899339678222086
2025-01-21,7.456581963400923,6.850578043615386,6.333809245880532,6.183570940948547,6.9710403985224865,6.548378920786024,6.4261216854708705,7.09192003905817,6.767922046184742,6.674727008535831,1.792218795455375
2025-01-22,7.4349574895557415,6.830711012520489,6.315440871060785,6.16563826499344,6.950824020360018,6.529388282797209,6.40748559979576,7.071353103678198,6.7482947217628695,6.655369954549398,1.77576803649658
2025-01-23,7.419500197477664,6.816509950124397,6.302311056360035,6.152819890222144,6.9363732427709115,6.515813670982662,6.394164423912609,7.0566517458742934,6.734265003006606,6.641533426577363,1.780794657289545
2025-01-24,7.434965544423943,6.8307184127614455,6.315447713069488,6.165644944709318,6.950831550728745,6.529395356591797,6.407492541523682,7.071360764625464,6.748302032715843,6.655377164829738,1.7954175541418071
2025-01-27,7.391685079716278,6.790955394974061,6.2786841920786465,6.129753456465688,6.910369329643422,6.491386402333051,6.3701932086416315,7.0301969181785795,6.709018777639742,6.616634844535511,1.7853643125558767
2025-02-05,7.633172592268265,7.012816974370072,6.483809790814618,6.330013464676923,7.136132181041196,6.7034610156867585,6.57830842132186,7.259874555714885,6.928203474877815,6.832801344168503,1.776225002023213
2025-02-06,7.574810306854545,6.959197850622374,6.434235389999538,6.281614971385631,7.081570204606677,6.652207189007464,6.528011495766482,7.204366460520284,6.875231295391829,6.780558597472648,1.7967884507217062
2025-02-07,7.5710678350603775,6.962025356097487,6.436849604479984,6.284167176554299,7.084447429677111,6.654909964909549,6.5306638112548585,7.207293577416381,6.878024685455979,6.783313522245618,1.8223785202131655
2025-02-10,7.731436050072805,7.031185937471489,6.5007931034034625,6.346593932153698,7.169461746585402,6.734769774777423,6.609032650657317,7.308671955423067,6.974771540431662,6.878728162291763,1.8242063823196981
2025-02-11,7.680793455858355,6.983383851854017,6.479502296296246,6.325808144166295,7.121075706719255,6.708301247278298,6.583058286528097,7.259709438551393,6.942791146905665,6.847188142333656,1.8168949338935672
2025-02-12,7.849602103239857,7.136864815631029,6.620253462935846,6.395322519376913,7.2775828651086885,6.854365292238267,6.669867846350445,7.419263492145929,7.094315656326676,6.952529498369558,1.8342596239056286
2025-02-13,7.959327724037832,7.236627442086085,6.712794640374734,6.483098320955361,7.379312518061821,6.950179000624393,6.761749937669513,7.5229736269823775,7.193483509587155,7.048657937274139,1.8296899686392964
2025-02-14,8.018410750621358,7.290345779408039,6.76262450514952,6.531223122913672,7.434090023498122,7.001770997447692,6.811943203378618,7.578817545740465,7.246881584419722,7.100980954836088,1.8433989344382924
2025-02-17,8.128136371419334,7.390108405863096,6.855165682588408,6.620597755121964,7.535819676451254,7.097584705833818,6.905159268266957,7.682527680576913,7.346049437680202,7.198152273165424,1.8465976931247254
2025-02-18,8.212540695110086,7.466848887751602,6.926351203695246,6.689347472205267,7.614073255645971,7.171287558438531,6.976863933565681,7.762304707374182,7.4223324017267265,7.2728994411110675,1.8333456928523622
2025-02-19,8.296945018800836,7.543589369640107,6.9975367248020826,6.758097189288568,7.692326834840688,7.2449904110432435,7.048568598864402,7.842081734171449,7.498615365773249,7.34764660905671,1.8429419689116593
2025-02-20,8.18721939800286,7.443826743185049,6.904995547363194,6.668722557080276,7.5905971818875555,7.149176702657117,6.955352533976063,7.738371599335001,7.3994475125127686,7.250475290727374,1.8374583825920607
2025-02-21,8.440432369075115,7.674048188850567,7.118552110683706,6.8749717083301825,7.825357919471707,7.370285260471255,7.170466529872231,7.977702679726806,7.62829640465234,7.474716794564304,1.8621345210302531
2025-02-24,8.480089740561214,7.712418429794819,7.154144871237124,6.909346566871832,7.864484709069065,7.407136686773611,7.2063188625215915,8.017591193125439,7.666437886675601,7.512090378537125,1.8561939691840217
2025-02-25,8.413436910232422,7.651799434860487,7.097913862033368,6.855039652853956,7.802670485284415,7.348917182038391,7.149677769899494,7.954573564563687,7.606180295150042,7.4530459461391665,1.837458382592061
2025-02-26,8.735065708173607,7.944312361572767,7.369252855561615,7.117094053084274,8.100950909288196,7.629851528447251,7.422995593677656,8.258660938249676,7.896949293759607,7.737960926097213,1.8525382449709558
2025-02-27,8.721417168004585,7.929519803695758,7.355531076455407,7.103841801548242,8.085866685540386,7.615644506468422,7.409173743913616,8.243283053499502,7.882244927394962,7.723552601041542,1.8584787968171872
2025-02-28,8.592292653644144,7.814464026151937,7.248803762797035,7.0007664499179345,7.9685423453972515,7.505142997943194,7.301668085668595,8.123674632723235,7.767875099036682,7.611485367222508,1.8251203133729645
2025-03-03,8.5660699904082,7.788278019537344,7.224513264735332,6.977307116564903,7.941840027507385,7.479993515710005,7.277200441035642,8.096452471746439,7.741845210352829,7.585979535279852,1.8191797615267329
2025-03-04,8.54858821491757,7.7723835745995125,7.209769360113423,6.963067714286199,7.925632190716553,7.464728222820801,7.262349011564141,8.07992909935512,7.726045526250068,7.5704979443915255,1.8173518994201998
2025-03-05,8.78459218404106,7.986958581260234,7.408812072509192,7.1552996450487,8.144437987392775,7.670809676825055,7.462843309429408,8.302994626637929,7.939341261637338,7.779499421383928,1.825120313372964
2025-03-06,9.029337040909864,8.209480810389872,7.615226737215915,7.354651276950554,8.371347702464414,7.884523777273912,7.670763322030425,8.534321840116398,8.16053683907599,7.996241693820495,1.8502534173377898
2025-03-07,9.044104770755574,8.225375255327704,7.629970641837824,7.368890679229258,8.387555539255246,7.899789070163116,7.6856147515019275,8.550845212507717,8.176336523178751,8.011723284708822,1.8456837620714577
2025-03-10,8.981989160128787,8.168882742296315,7.577567413713497,7.318280568468221,8.329949159498168,7.845532708217521,7.632829355331434,8.492117346653318,8.120180811950195,7.956698149925806,1.8383723136453267
2025-03-11,8.920226955687822,8.110277829396695,7.523204694565585,7.265778015938069,8.270188729540836,7.789247561824666,7.578070177894506,8.431193495358805,8.061925294736131,7.899615484308563,1.8438558999649253
2025-03-12,8.867287923309853,8.062145616759326,7.478556595488045,7.222657671629831,8.221107490789851,7.743020573327191,7.533096467639939,8.381156738709791,8.014080040761437,7.852733493303765,1.8392862446985934
2025-03-13,8.814348890931884,8.014013404121958,7.433908496410504,7.179537327321594,8.172026252038867,7.696793584829715,7.488122757385372,8.331119982060777,7.966234786786742,7.8058515022989665,1.8301469341659293
2025-03-14,9.114336741073709,8.286762609067049,7.686914391183233,7.423885945068274,8.450153271627777,7.958746519648743,7.74297378216125,8.614661603071854,8.237357892643347,8.071516117992825,1.8763004523558815
2025-03-17,9.167275773451678,8.334894821704419,7.731562490260774,7.467006289376512,8.499234510378761,8.004973508146218,7.7879474924158165,8.664698359720868,8.285203146618041,8.118398108997624,1.8708168660362834
2025-03-18,9.343739214711574,8.495335530495648,7.880389487185909,7.610740770403971,8.662838639548708,8.15906346980447,7.937859859931039,8.831487548550912,8.44468732653369,8.274671412346953,1.874929555775982
2025-03-19,9.334916042648581,8.487313495056087,7.872948137339653,7.603554046352599,8.654658433090212,8.151358971721558,7.930364241555279,8.823148089109411,8.43671311753791,8.266857747179488,1.877671348935781
2025-03-20,9.158452601388683,8.326872786264856,7.724121140414517,7.459819565325139,8.491054303920265,7.997269010063305,7.780451874040056,8.656358900279365,8.277228937622258,8.11058444383016,1.8625914865568856
2025-03-21,8.981989160128785,8.166432077473624,7.575294143489381,7.316085084297679,8.327450174750318,7.843179048405052,7.6305395065248325,8.489569711449318,8.117744757706607,7.95431114048083,1.832431761799095
2025-03-24,9.008458676317769,8.190498183792307,7.59761819302815,7.337645256451797,8.35199079412581,7.866292542653788,7.653026361652115,8.514588089773824,8.141667384693953,7.977752135983228,1.8402001757518598
2025-03-25,8.832861670554458,8.038079510440639,7.456232545949272,7.201097499475711,8.19656687141436,7.71990707907845,7.5106096125126545,8.356138360385282,7.990157413774086,7.829292497801367,1.8411141068051262
2025-03-26,8.854767793386655,8.050762304132673,7.467997278927751,7.212459670479799,8.209499732613118,7.732087847964656,7.522460143736335,8.369322999669977,8.002764594122844,7.841645859244885,1.833802658378995
2025-03-27,8.872490360272609,8.066875676809083,7.482944263915744,7.2268952041837755,8.225930813755655,7.747563402744982,7.537516134605329,8.386073962553791,8.018781900742427,7.857340691281048,1.8402001757518598
2025-03-28,9.002879915936031,8.186244594633855,7.593672505519194,7.333834581250969,8.347653336660319,7.8622073239130215,7.64905189889896,8.510166190302678,8.137439154940141,7.973609032690491,1.8315178307458286
2025-03-31,9.098903714405226,8.27273088827657,7.673898374969692,7.41131530684973,8.435844886443137,7.94527021843508,7.729862842301528,8.600074660978631,8.22340982734287,8.05784886747939,1.820550658106632
2025-04-01,9.155083346032859,8.324641920661648,7.7220517589541,7.457820993315987,8.488779452188075,7.995126449126914,7.778367400924071,8.654039761532406,8.275011372180732,8.108411524377436,1.8196367270533655
2025-04-02,9.12614487492979,8.298328407113042,7.6976429837156175,7.4342474299578285,8.461947113301296,7.969854507084607,7.753780616538517,8.626685048298427,8.2488547367444,8.082781497460024,1.8182658304734658
2025-04-03,9.21053802002446,8.374228892571903,7.768049312639912,7.502244617014372,8.539344133799576,8.042750612956448,7.82470040713542,8.705588840838779,8.324302712322453,8.156710487663553,1.809126519940802
2025-04-07,8.928794751016099,8.118067676094865,7.530430662958087,7.272756728391293,8.278132169176724,7.796729061925781,7.585348844075313,8.439291578580248,8.069668699272837,7.907202991776465,1.6884876209096396
2025-04-08,8.991115842778317,8.174730064993012,7.582991470260978,7.3235190263355685,8.335911774254589,7.851148575517818,7.63829296862317,8.498196042121304,8.125993273587959,7.962393589945037,1.7044814143418012
2025-04-09,9.104072821597336,8.277430644870902,7.678257933497469,7.415525691359567,8.44063730845822,7.949783943903383,7.7342541943661605,8.60496038228947,8.228081564534117,8.062426549125574,1.7209321733005962
2025-04-10,9.301422945511028,8.456861543048367,7.844700489956628,7.5762729681831065,8.623606057871463,8.122112403611501,7.901910588767709,8.791491183502819,8.406442716532005,8.237196776659387,1.7497210014784872
2025-04-11,9.442943758054398,8.585532384504575,7.964057323206944,7.6915456864315646,8.754813911069116,8.245690049060084,8.022137871595135,8.925253402793969,8.534346437372594,8.362525426667185,1.754747622271452
2025-04-14,9.513054986286893,8.64927757201499,8.023188231422697,7.748653271618875,8.819815966781714,8.306912001851126,8.081700011711474,8.991520924277658,8.597711583477107,8.42461484960683,1.7584033464845177
2025-04-15,9.510458274130134,8.646916639144234,8.020998197785078,7.746538175871197,8.817408483236804,8.304644522118124,8.07949400652198,8.989066571630115,8.595364726213978,8.422315241349805,1.7597742430644172
2025-04-16,9.741565656081692,8.857039664641526,8.215911191533301,7.934781697414551,9.031674518733888,8.50645021835526,8.27582846838695,9.207503957261535,8.804235022632556,8.626980376224926,1.763886932804116
2025-04-17,9.822063732941224,8.930228583634966,8.283802234299538,8.000349665592575,9.106306508626133,8.576742090078309,8.344214629261266,9.283588889335402,8.87698759778959,8.698268232192666,1.7652578293840162
2025-04-18,9.845434142352056,8.95147697947177,8.303512537038122,8.019385527321678,9.127973860530332,8.597149407675323,8.364068675966713,9.305678063163299,8.89810931315776,8.718964706505881,1.7698274846503481
2025-04-21,10.02850234940357,9.117922746860076,8.457909908490366,8.168499777532986,9.297701450446562,8.75700672885193,8.519592041826044,9.478709924815155,9.063562750208431,8.88108708862606,1.7707414157036145
2025-04-22,10.363478217625492,9.422483087187613,8.74042424774341,8.441347128983466,9.60826682774009,9.049511614409129,8.804166711270778,9.795321416348338,9.366307337152215,9.177736553782134,1.7721123122835145
2025-04-23,9.737670587846553,8.853498265335391,8.21262614107687,7.931609053793033,9.02806329341652,8.503048998755759,8.27251946060271,9.20382242829022,8.800714736737861,8.62353096383939,1.773940174390047
2025-04-24,9.844135786273675,8.95029651303639,8.30241752021931,8.018327979447836,9.126770118757873,8.596015667808821,8.362965673371965,9.304450886839525,8.896935884526194,8.717814902377366,1.773940174390047
2025-04-25,9.77662127019794,8.888912258396731,8.245476645641176,7.9633354900082045,9.064175546590185,8.537061194750782,8.30560953844512,9.24063771800338,8.835917595684812,8.658025087694746,1.773940174390047
2025-04-28,9.692228125103268,8.812181940097156,8.17430055241851,7.894594878208664,8.985932331380575,8.463368103428232,8.233914369786563,9.160871256958197,8.759644734633083,8.58328781934147,1.7711983812302476
2025-04-29,9.758766666914887,8.873566194736815,8.231241426996643,7.949587367648295,9.048526903548263,8.522322576486273,8.291270504713408,9.224684425794344,8.820663023474467,8.64307763402409,1.7679996225438155
2025-04-30,9.710991941180888,8.829242017411913,8.19012571358362,7.909878538930428,9.003328783401267,8.479752889304105,8.249854941225795,9.178606384645825,8.77660310174789,8.599904765610642,1.7666287259639162
2025-05-06,9.857612191611246,8.962549272071806,8.313783347165769,8.029304894062452,9.13926446627741,8.607783424160685,8.374414389408136,9.317188475421899,8.909115594035022,8.72974939920198,1.7835364504493436
2025-05-07,9.918736639252346,9.018123671131422,8.365334920206523,8.079092491408714,9.195934629547024,8.661158013968933,8.426341919515869,9.374961898443432,8.964358664980693,8.783880267783474,1.79450362308854
2025-05-08,9.800813450424316,8.91090780894824,8.265880019317091,7.983040707388836,9.086604784909468,8.558186092332384,8.326161710539223,9.26350361071849,8.857782011318037,8.679449309574393,1.8050138302011034
2025-05-09,9.765041090881983,8.886381292814043,8.243128887333262,7.961068066563946,9.061594677786784,8.534630412734591,8.303244658325484,9.238006604617794,8.833401719425034,8.655559863281002,1.8027290025679372
2025-05-12,9.743276511927565,8.870708482479316,8.22859057400201,7.947027220717054,9.04314201261878,8.517250836298127,8.2863362664876,9.21667597187139,8.813005322665118,8.635574104820313,1.8232924512664312
2025-05-13,9.67555239708107,8.815662863107862,8.204082485918608,7.923357742770018,8.987475851026584,8.486809433458044,8.256720172608865,9.160399689564363,8.776257124744847,8.599565754122626,1.8251203133729637
2025-05-14,9.945019478635984,9.052120577449138,8.426244255707552,8.137917650209516,9.228542011385846,8.71619112564075,8.479883006642291,9.406104091681584,9.013010982253256,8.831553073574018,1.8484255552312563
2025-05-15,9.886073554545844,8.998467026185676,8.376300386283372,8.08968274457745,9.173842778464843,8.664528688824925,8.42962121066727,9.350352416286347,8.959589240614156,8.779206865686614,1.832888727325728
2025-05-16,9.90291524714303,9.013796612260952,8.39057006326171,8.103464146186614,9.18947113072799,8.67928938505802,8.443981723802992,9.366281466399274,8.974852595368185,8.794162925083016,1.8228354857397975
2025-05-19,9.81028593785853,8.929483888846947,8.312086839880862,8.02766643733623,9.103515193280705,8.598105555776016,8.364998901556536,9.278671690778193,8.890904144221034,8.71190459840282,1.8200936925799984
2025-05-20,9.901424757348181,9.02146140529859,8.397704901750881,8.110354846991196,9.197285306859563,8.686669733174568,8.451161980370854,9.374245991455737,8.9824842727452,8.801640954781218,1.8292330031126625
2025-05-21,10.021375938329271,9.121621485063805,8.490939773022413,8.200399436432296,9.299397457937152,8.783112814209957,8.544990354736623,9.478322834891712,9.082211611901085,8.899360494941075,1.8365444515387939
2025-05-22,9.93413871579757,9.042216727848887,8.417025172169117,8.129014022404593,9.218445140566644,8.706654813651003,8.470605237393976,9.395812951671761,9.003149922134808,8.821890545039519,1.8356305204855277
2025-05-23,9.793479599118017,8.923109592026508,8.306153270889173,8.02193590136304,9.097016664510882,8.591967812812571,8.359027561380005,9.272048126841836,8.884557387485392,8.705685620187188,1.8223785202131648
2025-05-26,9.827484736614956,8.945138518831824,8.326659086776681,8.041740055619531,9.119474924401393,8.613179233350452,8.379663910672162,9.294938495654977,8.906491138535747,8.727177781562025,1.8127822441538681
2025-05-27,9.903996295983067,9.014780600725844,8.391486017383075,8.104348758474702,9.190474296650194,8.680236857139514,8.44490350859262,9.367303933769938,8.975832332520888,8.79512293730083,1.8031859680945712
2025-05-28,10.014512992848113,9.115374719017204,8.485124917147864,8.194783551487724,9.293028945454015,8.777097869279267,8.539138483366616,9.47183178882488,9.075991834943867,8.893265940034658,1.8013581059880381
2025-05-29,10.16753611158433,9.254658882805241,8.614778778360648,8.320000957198062,9.435027689951612,8.911213116857386,8.66961767920753,9.6165626650548,9.214674222914145,9.029156251512266,1.8123252786272348
2025-05-30,9.963505286602704,9.068946664421189,8.441906963410267,8.153044416250943,9.24569603062148,8.732392786753223,8.495645418086308,9.423588163414903,9.029764372287104,8.847969169542118,1.8091265199408026
2025-06-03,9.997510424099644,9.099898700818533,8.470718932568666,8.180870506408798,9.277251307176504,8.76219617510392,8.524640794939847,9.455750580354888,9.060582680724947,8.878167016537144,1.808212588887536
2025-06-04,10.074021983467754,9.169540782712554,8.53554586317506,8.243479209263969,9.348250679425304,8.829253798892982,8.589880392860305,9.528116018469849,9.129923874710087,8.94611217227595,1.8159810028403005
