date,hs300_benchmark_nav,baseline_nav,confirm60_top2_nav,confirm60_top3_nav,slope_r2_020_nav,tie_r2_gap005_nav,leader_margin005_nav,continuous_transition_nav,extreme_volcap_nav,combo_confirm_tie_volcap_nav
2024-10-21,1.8351735549588948,9.652295156127702,7.480019612971135,7.862357917754336,6.824883889548793,7.23128511248459,6.870341435529328,7.875425216505566,7.137899622826841,7.234881019882017
2024-10-22,1.8461407275980914,9.696611158809912,7.514362177497974,7.898455889162774,6.856218568799977,7.264485677247392,6.901884821279538,7.911583183017463,7.167394251445482,7.264776386874718
2024-10-23,1.852995210497589,9.650332076438676,7.478498329759399,7.860758874740573,6.823495847562217,7.229814416789914,6.868944148406358,7.873823515870133,7.136607167054297,7.233571003738344
2024-10-24,1.8328887273257288,9.522054574928584,7.37909003238784,7.756269360759298,6.732794202068917,7.13371176224689,6.777638379196487,7.769160339520666,7.051229843615298,7.14703367349882
2024-10-25,1.8461407275980908,9.767738081175906,7.56948179057468,7.9563929199087475,6.906510543787987,7.317772387452845,6.9525117689648805,7.969616505549874,7.2149690631222745,7.312997589218913
2024-10-28,1.8488825207578898,9.72261969314381,7.5345174197253835,7.919641358788566,6.874608518971933,7.283970693410297,6.920397258810847,7.932803863055154,7.184974913605594,7.282595914424865
2024-10-29,1.8338026583789946,9.52435225088742,7.38087061005961,7.758140951968971,6.734418828272448,7.135433130034105,6.779273826319691,7.7710350413291875,7.053107990967313,7.148937338911287
2024-10-30,1.8146101062604003,9.41859526675414,7.29891452575738,7.671995714167138,6.6596408479534075,7.0562023468334125,6.703997782805189,7.684746629485911,6.982622999524522,7.077494680185016
2024-10-31,1.8146101062604003,9.465495041940413,7.335259377687704,7.71019831912401,6.69280244474617,7.091338616559692,6.737380254390167,7.723012727463232,7.013916819327185,7.10921368365851
2024-11-01,1.8182658304734658,9.298745388351824,7.206037191759527,7.574370991222343,6.574898152973439,6.966413480309417,6.61869065405376,7.586959653507921,6.902366577694157,6.996147828351003
2024-11-04,1.8424850033850249,9.57071132688993,7.41679644864297,7.7959031258739735,6.767198110901723,7.170164319943137,6.812271437314906,7.808859976254875,7.104244199463235,7.200768326151949
2024-11-05,1.8904663836815097,10.007636526024278,7.755390431324016,8.151804208809619,7.076136420834862,7.497498973169502,7.123267449277297,8.165352569501454,7.428569446096517,7.529500123336624
2024-11-06,1.8785852799890468,9.8708687220481,7.649402597382226,8.040398847795217,6.979431505903473,7.395035572624577,7.025918425495387,8.053762051928409,7.327048060184355,7.426599384063251
2024-11-07,1.9411895571377942,10.258221769287369,7.949580777144421,8.355920518927965,7.253318651800853,7.685231870859265,7.301629813054544,8.369808122482082,7.614576389584738,7.718034310719361
2024-11-08,1.9165134186996018,10.109482754817142,7.834315886519419,8.234763908071887,7.148149208970381,7.573799905343647,7.195759882880905,8.248450148415845,7.504168892723441,7.60612672645746
2024-11-11,1.926109694758899,10.319775170828033,8.003043607957114,8.412116081626332,7.302098953401999,7.73691689209326,7.350735018762319,8.426097082633728,7.665786235819288,7.769939936201762
2024-11-12,1.905089280533772,10.301073365226472,7.983646779620835,8.391727791923907,7.284400991622453,7.718165070141573,7.332919178653357,8.40567490743851,7.647206811919741,7.751108076910647
2024-11-13,1.9169703842262351,10.26791116995166,7.981523953188599,8.389496458040965,7.282464092434041,7.716112834456363,7.335194755038444,8.402919024090972,7.645173443811003,7.749047081784112
2024-11-14,1.8845258318352784,10.244921573845874,7.90470778315694,8.308753859236457,7.212375848227196,7.641851046989288,7.211197803887253,8.264155259428545,7.571594394668803,7.674468326936191
2024-11-15,1.8529952104975884,10.081187126661058,7.634155272297405,8.024372161595446,6.965519614128529,7.380295269711484,6.964381890425708,7.981300027216726,7.312443274743468,7.411796165950206
2024-11-18,1.8452267965448244,9.901542268188743,7.498116061218722,7.881379358943598,6.841395364717766,7.2487797961315055,6.84027791503734,7.84200789695791,7.182136910951845,7.279719352324115
2024-11-19,1.8543661070774882,9.934044300891058,7.522728793945264,7.90725016196857,6.863852397152795,7.272574077022743,6.8627312794189415,7.963045606804382,7.205712435090366,7.303615192996641
2024-11-20,1.8589357623438196,9.94794555224876,7.5332557596696965,7.918315209467896,6.873457361109563,7.282750987573983,6.872334674534366,7.974188731920416,7.21579578249023,7.313835541078709
2024-11-21,1.8612205899769858,9.937269681941642,7.525171270157949,7.909817484406659,6.866080949672315,7.274935333114072,6.86495946793446,7.96563104488249,7.208051982573763,7.305986527503589
2024-11-22,1.8063847267810027,9.564434971818104,7.2457354090486605,7.616098367509259,6.611119411424497,7.004791605304877,6.610039574215899,7.669839375776878,6.940391866895261,7.03468976052343
2024-11-25,1.796331485195073,9.596533378555792,7.2457354090486605,7.616098367509259,6.611119411424497,7.004791605304877,6.610039574215899,7.669839375776878,6.940391866895261,7.03468976052343
2024-11-26,1.7926757609820074,9.596533378555792,7.242112541344136,7.612290318325504,6.6078138517187845,7.001289209502225,6.606734554428792,7.66600445608899,6.936921670961814,7.0311724156431685
2024-11-27,1.8219215546865317,9.604215386922329,7.235818165954697,7.6056742083764535,6.602070767687874,6.995204142162681,6.600992408453215,7.65882956422825,6.930892547719818,7.02506137575539
2024-11-28,1.8086695544141695,9.569710684956764,7.2128254086944095,7.581506185236121,6.581091825556502,6.972975967388518,6.580016892949152,7.623069038313375,6.908868731436447,7.002738325721966
2024-11-29,1.828319072059397,9.592855640322645,7.231342383197232,7.6009696477172435,6.597986995289527,6.990877193451925,6.596909303084022,7.6426392021559035,6.926605379545127,7.020715958574555
2024-12-02,1.8420280378583922,9.642653974189413,7.215829786509789,7.5846641306596485,6.583833065661642,6.975880440062755,6.582757685309684,7.624752697794076,6.911746501349064,7.005655195392394
2024-12-03,1.8438558999649248,9.586136368036948,7.174053132613809,7.540752079283907,6.545715409975351,6.935492993104253,6.544646255628454,7.584498850647711,6.871730363226815,6.965095364981808
2024-12-04,1.834259623905628,9.607261987443948,7.171118776931232,7.537667735147375,6.5430380591313115,6.932656214103654,6.541969342093572,7.525983971231859,6.8689196646345785,6.962246477918091
2024-12-05,1.8310608652191953,9.655062464987664,7.167617184304729,7.533987159970272,6.5398431526550045,6.92927106059602,6.538774957462156,7.532850495071243,6.865565633109246,6.958846875751494
2024-12-06,1.8539091415508553,9.659709769019267,7.2404625825088855,7.610556022483578,6.606308404132312,6.999694117058768,6.605229352736881,7.6531434087186865,6.935341243270983,7.029570514956989
2024-12-09,1.8525382449709555,9.762911275563912,7.1932509072052575,7.560931140686446,6.563231752084557,6.9540523804827625,6.562159736679374,7.6064736834879945,6.890119121733037,6.983733968342158
2024-12-10,1.8667041762965841,9.719806107032188,7.208133319331467,7.576574261543092,6.57681069171483,6.968439904956562,6.575736458372963,7.640337865520871,6.904374372062982,6.99818290227168
2024-12-11,1.8621345210302525,9.71314381643251,7.2165868073203585,7.5854598462956835,6.584523782986119,6.976612287517783,6.5834482898147995,7.649102103670777,6.912471620440521,7.006390166550458
2024-12-12,1.8813270731488463,9.88139469737752,7.236425607391561,7.6063126989470415,6.602625006512209,6.995791384235079,6.601546556750111,7.673177200690176,6.931474390882729,7.025651124319862
2024-12-13,1.8370014170654267,9.856994840701224,7.144780239686125,7.509982913774443,6.519006376352474,6.907193517196432,6.517941584566062,7.576000613217498,6.843691063345388,6.93667510002401
2024-12-16,1.8260342444262305,9.932987004338688,7.0814439522620685,7.443409216554964,6.461217382468729,6.84596336326269,6.460162029735216,7.508841689322498,6.78302383920575,6.875183600892649
2024-12-17,1.8310608652191955,10.02687799579552,7.050548185408096,7.410934224547165,6.433027613943086,6.816094979160796,6.431976865628137,7.476081220731542,6.7534300551535456,6.845187731258804
2024-12-18,1.8388292791719598,10.078928504739906,7.095378938754127,7.45268668381437,6.473931876511741,6.859434967025327,6.472874447037072,7.523617716389448,6.79637158949677,6.8837528315911065
2024-12-19,1.841571072331759,9.899709461997023,7.029531733772392,7.315422842207385,6.4138518831822635,6.795777391548194,6.41280426696436,7.453796329504888,6.733299260724966,6.756967633390133
2024-12-20,1.8360874860121608,9.735499084865458,7.029691077195449,7.314335659123566,6.413997270549837,6.795931436294404,6.412949630584868,7.453965290036955,6.733451889234702,6.755963445243065
2024-12-23,1.8379153481186936,9.993739416817238,7.082333070752799,7.35856227549388,6.462028627729739,6.8468229157288505,6.460973142490252,7.509784470206588,6.783875489230684,6.796813826935889
2024-12-24,1.8593927278704532,10.020687179475251,7.075148729913801,7.356502258232637,6.455473525659675,6.839877477128399,6.454419111107719,7.502211882113379,6.776993904696736,6.794911070217831
2024-12-25,1.8607636244503527,10.086246913368406,7.097830908421765,7.404631724984376,6.47616909100424,6.861805400883964,6.475111296110753,7.52503721966141,6.798720230370117,6.839366360919208
2024-12-26,1.861220589976986,10.09845846475377,7.1064243453668725,7.413596609700761,6.484009873835988,6.870113078652412,6.482950798256353,7.534147880888916,6.806951530095473,6.847646871447758
2024-12-27,1.8584787968171868,10.04823840212555,7.071083795427229,7.3767284790510175,6.451764617484973,6.835947714673632,6.450710808733154,7.496680243650111,6.773100271178897,6.8135932328711055
2024-12-30,1.8671611418232175,9.966355413561118,7.013461608294742,7.3166155966212685,6.3991892557895165,6.780241648978647,6.398144034514081,7.4355898755581125,6.717906348636873,6.758069333612121
2024-12-31,1.8379153481186934,9.902004450438854,6.968176948999863,7.26937352658659,6.357870842515656,6.736462848985244,6.356832370045873,7.387579610017789,6.67453003645843,6.714433696268381
2025-01-02,1.786278243609143,10.022662506293102,7.053085685177764,7.357952407901616,6.435342867404147,6.818548098972878,6.434291740923766,7.4775988579059,6.7558606217930155,6.796250516287897
2025-01-03,1.7679996225438153,9.974399283951405,7.019122190706605,7.322520855375607,6.404354057448751,6.785713998977825,6.40330799257261,7.441591158750656,6.7233283876591825,6.763523788280091
2025-01-06,1.760688174117684,10.240204959063124,7.206173306215317,7.517657178283234,6.5750223458772705,6.966545068525584,6.573948404637581,7.639900561206571,6.902496956131765,6.943763515555752
2025-01-07,1.7730262433367803,10.23357318729737,7.201506437059638,7.512788585631149,6.570764223337059,6.962033387648592,6.569690977604267,7.634952801172713,6.898026754157307,6.939266588490854
2025-01-08,1.7702844501769812,10.233048300229871,7.2011370667990136,7.512403249493197,6.570427204282102,6.961676300126786,6.569354013596829,7.634561199147404,6.897672949580133,6.93891066869397
2025-01-09,1.766628725963916,10.226186924476217,7.196308622153856,7.5073660973176715,6.566021657802896,6.957008416660487,6.564949186704235,7.629442138671509,6.893047981091336,6.934258049843545
2025-01-10,1.7469792083186888,10.213878211878484,7.187646811525042,7.498329883493273,6.558118489780128,6.948634638851311,6.557047309557393,7.6248197605921275,6.884751189027176,6.925911655430419
2025-01-13,1.7401247254191907,10.233954630968167,7.201774864225827,7.513068615450998,6.571009140374289,6.962292888755686,6.5699358546376025,7.62318545382597,6.898283869497007,6.939525240993918
2025-01-14,1.7849073470292436,10.164390494914528,7.152821623318671,7.461999390875383,6.526343457328607,6.914967499185058,6.525277467128954,7.597256231339576,6.851393573913497,6.892354611904808
2025-01-15,1.77439713991668,10.209952693573342,7.184884370212915,7.495448036793613,6.555597996227641,6.945964057520232,6.554527227693542,7.622777713644045,6.882105160138028,6.923249807264699
2025-01-16,1.7753110709699467,10.236724119842956,7.203723791701511,7.51510178451382,6.572787371504542,6.964177008179086,6.5717137953177795,7.626997529156108,6.900150666949273,6.941403199089714
2025-01-17,1.781251622816178,10.251257392045192,7.21395105557117,7.525771117650399,6.582118882921592,6.974064182917755,6.58104378255827,7.620763564411207,6.909946942271848,6.951258041417867
2025-01-20,1.7899339678222086,10.3470737118009,7.281378319818675,7.596112897613568,6.643640546405087,7.039249275652408,6.6425553973076195,7.658057244912549,6.974532744812467,7.016229970004672
2025-01-21,1.792218795455375,10.4600496347434,7.360881033231918,7.679052083057328,6.716180033735914,7.116108270368193,6.715083036291346,7.700481888792731,7.050685123338503,7.092837625320208
2025-01-22,1.77576803649658,10.429714949111828,7.339534097040255,7.656782434344162,6.6967027638296885,7.095471187864795,6.695608947734519,7.692280468828466,7.030237771349535,7.072268028892557
2025-01-23,1.780794657289545,10.408031550049223,7.324275190393602,7.640863967744695,6.682780304861228,7.0807196885137245,6.681688762811994,7.653144201240599,7.015621892407021,7.05756476895723
2025-01-24,1.7954175541418071,10.429726248433902,7.339542048528867,7.656790729532593,6.696710018889078,7.095478874941058,6.6956162016088925,7.616016901849596,7.030245387753361,7.072275690831033
2025-01-27,1.7853643125558767,10.369012665282934,7.296817063630986,7.612218974766083,6.657727091544194,7.0541746320100085,6.656639641599527,7.51291100019108,6.989320882377665,7.031106518410395
2025-02-05,1.776225002023213,10.70776993769846,7.535205223196731,7.860911364308179,6.87523608134124,7.284635625223319,6.874113104236076,7.653967275751236,7.217663093404035,7.260813872729142
2025-02-06,1.7967884507217062,10.62589966453296,7.47759198406565,7.80080781665351,6.822668883938631,7.228938209980163,6.8215544929763245,7.645120559107566,7.162477741784447,7.205298595633829
2025-02-07,1.8223785202131655,10.630216942202654,7.473897544739119,7.8039772662489,6.819298021194256,7.225366622540126,6.8181841808169255,7.635636082990609,7.1589389903386556,7.208226091254199
2025-02-10,1.8242063823196981,10.594772021682903,7.632207526177295,7.7779560330563795,6.963742460885105,7.378412292359817,6.962605027456303,7.797371964347155,7.310577608863109,7.184191304167346
2025-02-11,1.8168949338935672,10.52537395167188,7.582214900459976,7.727008722796185,6.918128427298521,7.33008208083781,6.916998444307026,7.74629747549772,7.262691729329071,7.137133282524329
2025-02-12,1.8342596239056286,10.756700851708624,7.748856986184371,7.8968330903301664,7.070175205920466,7.491182785911168,7.069020388137949,7.916545771662504,7.422311327775863,7.2939933546677205
2025-02-13,1.8296899686392964,10.907063336732508,7.857174341905227,8.007218929227255,7.169005612024731,7.5958982442088505,7.167834651628049,8.027207164169614,7.526064066766278,7.395952401560924
2025-02-14,1.8433989344382924,10.988027751745369,7.915499071908766,8.066657457864148,7.222221984542411,7.652283490984526,7.221042331968873,8.086794067827288,7.581930926222655,7.450853426811111
2025-02-17,1.8465976931247254,11.13839023676925,8.023816427629622,8.177043296761235,7.321052390646676,7.756998949282209,7.3198565954589725,8.197455460334398,7.68568366521307,7.552812473704315
2025-02-18,1.8333456928523622,11.254053686787625,8.107137470491821,8.261955480528227,7.397075779957649,7.837549301818888,7.3958675673744345,8.28257960841679,7.765493464436466,7.631242509776012
2025-02-19,1.8429419689116593,11.369717136805994,8.190458513354018,8.346867664295218,7.473099169268621,7.918099654355567,7.471878539289896,8.367703756499182,7.845303263659862,7.709672545847707
2025-02-20,1.8374583825920607,11.21935465178211,8.082141157633162,8.23648182539813,7.374268763164356,7.813384196057884,7.373064275799796,8.257042363992072,7.741550524669447,7.607713498954502
2025-02-21,1.8621345210302531,11.566345001837227,8.332104286219755,8.491218376699104,7.602338931097275,8.055035253667922,7.601097191546182,8.512414808239251,7.980979922339636,7.8430036071695906
2025-02-24,1.8561939691840217,11.620108264992018,8.373764807650852,8.533674468582598,7.6403506257527605,8.09531042993626,7.639102677503912,8.554976882280446,8.020884821951334,7.882218625205438
2025-02-25,1.837458382592061,11.550159202229157,8.215454826212678,8.372341319425315,7.495906186061913,7.94226476011657,7.494681830864535,8.3932410009239,7.869246203426882,7.733201556669216
2025-02-26,1.8525382449709558,11.991098829639531,8.532074789089028,8.695007617739881,7.7847950654436096,8.24835609975595,7.78352352414329,8.716712763636991,8.169663057271622,8.03123569374166
2025-02-27,1.8584787968171872,11.977046760698547,8.498746371944149,8.661042744233084,7.75438570971922,8.216135958741278,7.753119135377106,8.682663104404034,8.16008923337638,7.999863679312982
2025-02-28,1.8251203133729645,11.842561962746924,8.190458513354018,8.346867664295218,7.473099169268622,7.918099654355565,7.471878539289897,8.367703756499182,8.068463311415478,7.709672545847708
2025-03-03,1.8191797615267329,11.806419861131216,8.165462200495359,8.32139400916512,7.450292152475329,7.893934548594561,7.449075247715259,8.342166512074463,8.043839313516957,7.686143535026199
2025-03-04,1.8173518994201998,11.782325126720744,8.148797991922919,8.304411572411722,7.435087474613135,7.877824478087224,7.433873053332166,8.325141682457986,8.027423314917943,7.67045752781186
2025-03-05,1.825120313372964,12.107604041262112,8.37376480765085,8.533674468582596,7.6403506257527605,8.095310429936257,7.639102677503912,8.554976882280444,8.249039296004634,7.882218625205438
2025-03-06,1.8502534173377898,12.444930323008718,8.607063727665002,8.77142858313017,7.853216115823484,8.320851417038957,7.851933398867204,8.793324496911142,8.478863276390832,8.101822726206185
2025-03-07,1.8456837620714577,12.464660898649097,8.623727936237442,8.788411019883569,7.868420793685679,8.336961487546294,7.867135593250297,8.810349326527621,8.492305927243601,8.117508733420525
2025-03-10,1.8383723136453267,12.398899696162196,8.482082163371707,8.644060307479684,7.739181031857027,8.20002588823394,7.737916940994013,8.665638274787556,8.447502121171132,7.984177672098642
2025-03-11,1.8438558999649253,12.313642036168936,8.423757433368168,8.58462177884279,7.685964659339344,8.143640641458264,7.684709260653189,8.60605137112988,8.38941517141848,7.929276646848455
2025-03-12,1.8392862446985934,12.240564041889002,8.37376480765085,8.533674468582594,7.6403506257527605,8.095310429936257,7.639102677503912,8.554976882280444,8.33962635734478,7.882218625205438
2025-03-13,1.8301469341659293,12.167486047609067,8.323772181933533,8.482727158322401,7.594736592166178,8.04698021841425,7.593496094354635,8.503902393431009,8.28983754327108,7.835160603562421
2025-03-14,1.8763004523558815,12.581594681862027,8.607063727665004,8.77142858313017,7.853216115823484,8.320851417038957,7.851933398867205,8.793324496911142,8.571974156355381,8.101822726206185
2025-03-17,1.8708168660362834,12.654672676141962,8.657056353382321,8.822375893390365,7.898830149410068,8.369181628560964,7.8975399820164816,8.844398985760577,8.621762970429081,8.148880747849203
2025-03-18,1.874929555775982,12.898265990408408,8.823698439106716,8.992200260924347,8.050876928032013,8.530282333634322,8.049561925847405,9.014647281925361,8.787725684008082,8.305740819992595
2025-03-19,1.877671348935781,12.886086324695087,8.815366334820498,8.98370904254765,8.043274589100916,8.522227298380654,8.04196082865586,9.006134867117122,8.779427548329133,8.297897816385426
2025-03-20,1.8625914865568856,12.64249301042864,8.648724249096102,8.813884675013668,7.89122781047897,8.361126593307295,7.889938884824936,8.835886570952336,8.613464834750133,8.141037744242034
2025-03-21,1.832431761799095,12.398899696162191,8.482082163371706,8.644060307479686,7.739181031857024,8.200025888233936,7.737916940994012,8.66563827478755,8.447502121171132,7.9841776720986415
2025-03-24,1.8402001757518598,12.435438693302157,8.507078476230364,8.669533962609782,7.7619880486503146,8.224190993994938,7.760720232568649,8.691175519212267,8.47239652820798,8.00770668292015
2025-03-25,1.8411141068051262,12.193041422208758,8.341254603146876,8.500543432720391,7.610687819711403,8.06388129338349,7.609444716481936,8.526339059438548,8.307248691552653,7.851616793730982
2025-03-26,1.833802658378995,12.223281028924596,8.361941505617034,8.521625382774968,7.629562864791288,8.083880290390994,7.628316678577727,8.533270586723015,8.327851256952428,7.871089359738463
2025-03-27,1.8402001757518598,12.247745579622665,8.378677694649616,8.53868117456389,7.64483321872229,8.100059947778679,7.643584538302327,8.569836585922681,8.344519215318073,7.88684312210674
2025-03-28,1.8315178307458286,12.427737671939411,8.501810210695407,8.664165091603481,7.757181202888433,8.219097915085694,7.755914171940207,8.503296861599754,8.467149740517852,8.002747668465359
2025-03-31,1.820550658106632,12.560290653738708,8.592489650821014,8.756576192321074,7.839918506003704,8.306761974716185,7.83863796103268,8.593992158192199,8.557459495605533,8.088104158443226
2025-04-01,1.8196367270533655,12.637842029619945,8.645542515044989,8.810642180954963,7.888324747841458,8.358050662057622,7.887036296363561,8.64594919005588,8.610296072101049,8.138042780331034
2025-04-02,1.8182658304734658,12.59789484262489,8.618214660913504,8.78279246025706,7.863390397258408,8.331631546204706,7.862106018470453,8.616331770636782,8.58307962909845,8.11231909143243
2025-04-03,1.809126519940802,12.71439266091634,8.697910770311623,8.864010486991546,7.9361063420331694,8.40867750587227,7.93481008607617,8.696010468188552,8.662450830676397,8.187336980313226
2025-04-07,1.6884876209096396,12.325469175235645,8.431848374320978,8.59286722850872,7.6933469571697355,8.151462532828248,7.692090352684778,8.430006200977259,8.397473126946938,7.93689264358811
2025-04-08,1.7044814143418012,12.411498333358562,8.490700885876512,8.652843617481878,7.74704488561879,8.208358010736601,7.745779510301306,8.488845854553949,8.456085706573731,7.992290469223159
2025-04-09,1.7209321733005962,12.56742618245635,8.597371063070916,8.761550822495728,7.8443723809326995,8.311481064445493,7.843091108481263,8.595492726661702,8.562321007147291,8.092699028186683
2025-04-10,1.7497210014784872,12.839851849845592,8.783737349663442,8.951476054244068,8.014415821021373,8.491650077821951,8.013106774266939,8.781818296321227,8.747927509298803,8.268125476031004
2025-04-11,1.754747622271452,13.035209729749718,8.917381594654133,9.087672437537284,8.136354866874434,8.620850225572173,8.13502590302114,8.915433342984963,8.881026908867977,8.393924705077259
2025-04-14,1.7584033464845177,13.131992532638002,8.98359067015411,9.155145875132089,8.19676503637962,8.684857638219073,8.195426205339734,8.98162795325874,8.94696606094812,8.456247258916688
2025-04-15,1.7597742430644172,13.12840798438288,8.981138482172629,9.152646858924873,8.194527622694244,8.682486993306226,8.193189157105712,8.97917630102638,8.944523870130336,8.453939016181895
2025-04-16,1.763886932804116,13.447432779088702,9.199383212524399,9.375059301367006,8.39365744069282,8.893474390549708,8.392286449933673,9.197373349706611,9.161878852913025,8.659372619578534
2025-04-17,1.7652578293840162,13.558553774997472,9.275401039950298,9.452528803790672,8.463017264939516,8.966964382848,8.461634945188356,9.273374568909839,9.2375867682643,8.730928144357138
2025-04-18,1.7698274846503481,13.590814709293568,9.297470731783623,9.475019949655607,8.483153988107912,8.988300187063633,8.481768379294556,9.295439439001099,9.259566485624347,8.751702328970282
2025-04-21,1.7707414157036145,13.84352536127964,9.470349984478004,9.651200592264262,8.640891652927008,9.155430653419424,8.639480279793109,9.468280921382629,9.43174093827805,8.914433441773237
2025-04-22,1.7721123122835145,14.305932086190328,9.786682234088998,9.973573682994994,8.929518018340676,9.461243847176831,8.92805950198195,9.784544059357346,9.74678355377206,9.212196754561624
2025-04-23,1.773940174390047,13.44205595670602,9.195704930552177,9.371310777056182,8.390301320164754,8.889918423180434,8.38893087758264,9.193695871358067,9.15821556668635,8.655910255476345
2025-04-24,1.773940174390047,13.589022435166006,9.29624463779288,9.473770441551995,8.48203528126522,8.987114864607207,8.480649855177543,9.294213612884914,9.258345390215453,8.750548207602884
2025-04-25,1.773940174390047,13.495824180532844,9.232487750274384,9.408796020164406,8.423862525445411,8.925478096873157,8.42248660109297,9.230470654843497,9.194848428953094,8.690533896498248
2025-04-28,1.7711983812302476,13.379326362241391,9.152791640876265,9.327577993429918,8.35114658067065,8.848432137205592,8.349782533487254,9.150791957291727,9.115477227375145,8.615516007617453
2025-04-29,1.7679996225438155,13.471177364412869,9.21654852839476,9.391613159576027,8.409319336490459,8.910068904939642,8.407945787571826,9.214534915333143,9.178974188637504,8.674662765690217
2025-04-30,1.7666287259639162,13.40522827208742,9.159232190000225,9.345635859553092,8.357023035844609,8.85465851753694,8.3556580288215,9.15597751264759,9.12189151944851,8.632195346536644
2025-05-06,1.7835364504493436,13.60762550794493,9.296592009639333,9.486739824880035,8.482352228631834,8.987450685232249,8.480966750775076,9.28675704569598,9.2586913458845,8.762527515602276
2025-05-07,1.79450362308854,13.692002796958986,9.368649146865913,9.545564591003831,8.54809825878019,9.057111692908117,8.546702042195957,9.35873795290776,9.330454718113506,8.816861632619673
2025-05-08,1.8050138302011034,13.5292195020714,9.228497160045029,9.432078019409573,8.420221450103993,8.921620206492024,8.41884612047211,9.212445188145498,9.190874107698251,8.71203856119549
2025-05-09,1.8027290025679372,13.479838692325012,9.194813719367945,9.397651521257316,8.389488165498301,8.889056847609506,8.388117855734038,9.225108622630794,9.157327988822306,8.680240162283585
2025-05-12,1.8232924512664312,13.449794475328744,9.166063190021209,9.376705789783488,8.363255744367445,8.861262365028127,8.361889719315442,9.196226381947705,9.128694670615353,8.660893416008063
2025-05-13,1.8251203133729637,13.357643854431696,9.122320589114382,9.312461740398012,8.323344328667643,8.818974345064868,8.321984822607211,9.154183532902097,9.085130401037578,8.601553720723329
2025-05-14,1.8484255552312563,13.265533681605048,9.06757671214752,9.248245889930864,8.27339518103243,8.766050876545657,8.272043833491729,9.109258804155989,9.03060970577767,8.542240071667575
2025-05-15,1.832888727325728,13.202966555111226,8.845286508248222,9.213840213257013,8.070574211316519,8.551152530648183,8.069255991846292,8.945779601511264,8.809225742172151,8.510460904734288
2025-05-16,1.8228354857397975,13.22545883203646,8.79135183441744,9.245871898240368,8.021363392954832,8.499011356680816,8.020053211408205,8.891232164916683,8.755510951061344,8.540047309149179
2025-05-19,1.8200936925799984,13.101751308947684,8.77337360980718,9.217737220562288,8.00495978683427,8.481630965358361,8.00365228459551,8.873049686051823,8.737606020691077,8.514060416723792
2025-05-20,1.8292330031126625,13.223468265528576,8.917199406689265,9.277497157374247,8.136188635798767,8.620674095938007,8.134859699097076,9.018509516970706,8.880845463653225,8.569258314032215
2025-05-21,1.8365444515387939,13.383664466983218,8.935177631299526,9.296201788739921,8.15259224191933,8.638054487260462,8.15126062590977,9.036691995835566,8.898750394023493,8.586535044504053
2025-05-22,1.8356305204855277,13.265168064931771,8.861935243148555,9.220000055787734,8.08697781743708,8.567247642032344,8.084444070121188,8.962617486064069,8.825806602941537,8.516150508398304
2025-05-23,1.8223785202131648,13.13168334337686,8.83554433708011,9.192542830165209,8.054310035847982,8.541734317732127,8.060368538285735,8.93592674756144,8.79952328822012,8.490789351724809
2025-05-26,1.8127822441538681,13.17727946609692,8.967615253927347,9.320620097310158,8.174703309926427,8.669413455515867,8.180852372938736,9.069498148870283,8.93105577384374,8.609089273320365
2025-05-27,1.8031859680945712,13.279870742217051,8.991632350156017,9.3931854786906,8.196596826817592,8.692631906721841,8.202762358270384,9.093788108198297,8.954974956354395,8.676115054860057
2025-05-28,1.8013581059880381,13.428058141057242,9.091968161788659,9.498002140684573,8.288060997417272,8.789631232719595,8.294295328791856,9.195263855328406,9.054901715524014,8.77293007263961
2025-05-29,1.8123252786272348,13.633240693297504,9.230894670203085,9.643132903445457,8.414703695170676,8.923937991793407,8.421033287975431,9.335768735970095,9.193261843605026,8.906981635718992
2025-05-30,1.8091265199408026,13.359663956977151,9.045659325650513,9.449625219764275,8.245846764832802,8.744862313028321,8.252049342397328,9.148428895114508,9.008781672830342,8.728246218279814
2025-06-03,1.808212588887536,13.405260079697213,9.076531883075944,9.481876500377808,8.273989586555782,8.77470825948917,8.280213333327014,9.179652201923775,9.039528367959457,8.75803545451968
2025-06-04,1.8159810028403005,13.507851355817344,9.145995137283158,9.554441881758251,8.337310935432484,8.841861639026078,8.343582312918803,9.249904642244621,9.108708431999963,8.825061236059373
2025-06-05,1.8205506581066324,13.462255233097286,9.11512257985773,9.522190601144722,8.309168113709505,8.81201569256523,8.31541832198912,9.218681335435356,9.077961736870849,8.79527199981951
2025-06-06,1.8214645891598988,13.41665911037723,9.084250022432302,9.489939320531194,8.281025291986529,8.782169746104385,8.287254331059437,9.187458028626093,9.047215041741737,8.76548276357965
2025-06-09,1.8255772788995979,13.462255233097288,9.11512257985773,9.522190601144723,8.309168113709507,8.812015692565232,8.31541832198912,9.218681335435356,9.077961736870849,8.795271999819512
2025-06-10,1.8150670717870343,13.473654263777304,9.122840719214087,9.530253421298108,8.316203819140252,8.819477179180446,8.322459319721542,9.226487162137673,9.085648410653128,8.802719308879478
2025-06-11,1.829689968639296,13.519250386497362,9.153713276639515,9.562504701911637,8.34434664086323,8.849323125641293,8.350623310651224,9.257710468946936,9.116395105782242,8.83250854511934
2025-06-12,1.8306038996925624,13.4736542637773,9.122840719214084,9.530253421298106,8.31620381914025,8.819477179180444,8.32245931972154,9.22648716213767,9.085648410653127,8.802719308879476
